Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
441826605547158,756.993,0,1000,204.281,0.0494012,-78.1481,0.0430007,-162.955,0.0501408
441831625546866,756.993,19.9953,1000,369.591,0.0678552,-125.575,0.0540445,-109.626,0.0454733
441836647547690,756.993,40,1000,554.225,0.0407465,-214.139,0.0571395,111.906,0.0526151
441841669547218,756.993,59.9953,1000,565.976,0.0463759,-344.167,0.0451376,543.885,0.0533474
441846691548053,756.993,80,1000,235.956,0.0418012,-452.81,0.0472612,907.628,0.0460365
441851713548277,756.993,99.9953,1000,-242.415,0.0476024,-459.301,0.0507167,898.649,0.064736
441856733545981,756.993,120,1000,-561.504,0.0357491,-361.18,0.0520253,539.619,0.045182
441861755548125,756.993,139.995,1000,-559.145,0.045275,-232.764,0.0530558,123.269,0.0524945
441866777545048,756.993,160,1000,-387.611,0.0573744,-137.823,0.0530722,-99.7253,0.0636793
441871799545536,756.993,179.995,1000,-228.763,0.0617278,-84.8447,0.0547186,-160.768,0.0512791
441876821545879,756.993,180.027,1000,-222.108,0.0628952,-83.0591,0.0582676,-161.315,0.0839192
441926407547162,756.993,219.995,1000,-71.2092,0.039999,-44.9763,0.0522971,-137.423,0.0464313
441931427547026,756.993,240,1000,-40.6751,0.0355278,-37.42,0.0477714,-126.07,0.0548748
441936447548127,756.993,259.995,1000,-16.8957,0.0398413,-34.2983,0.0524867,-121.75,0.047171
441941469547726,756.993,280,1000,5.32172,0.0411391,-33.4646,0.0559549,-121.15,0.0657621
441946491547074,756.993,299.995,1000,27.3732,0.0450827,-36.899,0.0540362,-122.499,0.0522496
441951513545797,756.993,320,1000,56.0795,0.0374968,-43.1333,0.0435326,-132.705,0.0479664
441956535547773,756.993,339.995,1000,105.951,0.0536819,-55.6026,0.0489345,-150.444,0.0427779
441961557548033,756.993,360,1000,206.155,0.0455556,-78.9166,0.0666288,-162.706,0.0740742
441989243545367,756.993,0,906,217.276,0.0399492,-63.2011,0.0499761,-170.484,0.0681278
441994263546503,756.993,19.9953,906,390.489,0.148632,-100.822,0.0724932,-113.954,0.0633315
441999283545432,756.993,40,906,589.396,0.164808,-172.514,0.0580069,122.604,0.043972
442004303547288,756.993,59.9953,906,605.126,0.235208,-278.913,0.108565,586.897,0.113865
442009323546912,756.993,80,906,251.964,0.0861129,-368.131,0.323213,977.909,0.749157
442014343547124,756.993,99.9953,906,-260.203,0.339393,-376.252,0.320374,966.981,0.571539
442019365548044,756.993,120,906,-600.995,0.0396806,-298.08,0.0520565,581.106,0.051395
442024387547055,756.993,139.995,906,-595.766,0.048698,-192.839,0.0603056,133.931,0.0536076
442029407548108,756.993,160,906,-409.728,0.0412042,-113.762,0.0503468,-104.804,0.0523258
442034429545475,756.993,179.995,906,-239.384,0.0608354,-69.9723,0.0556234,-168.627,0.063788
442039451546515,756.993,179.998,906,-234.281,0.0488495,-68.9426,0.0492141,-169.578,0.0555532
442089177548404,756.993,219.995,906,-74.162,0.0520516,-36.7668,0.0534455,-142.062,0.0992216
442094197547392,756.993,240,906,-41.8455,0.0415018,-30.2649,0.0555298,-131.229,0.120561
442099217545793,756.993,259.995,906,-17.4807,0.0456563,-28.602,0.060382,-126.334,0.0560633
442104237546269,756.993,280,906,5.80928,0.0510965,-27.0984,0.0430432,-126.37,0.0610909
442109257546529,756.993,299.995,906,29.1361,0.0319137,-30.5458,0.0545107,-127.25,0.0498789
442114277546885,756.993,320,906,59.0155,0.0359036,-35.0109,0.0477331,-138.486,0.0581152
442119297547157,756.993,339.995,906,111.753,0.0332368,-44.6876,0.0461742,-156.908,0.0440794
442124331545301,756.993,360,906,217.223,0.0326768,-63.4559,0.050392,-169.919,0.060691
442152015547341,756.993,0,812,226.303,0.0506108,-46.9155,0.0494471,-176.289,0.0483514
442157035544961,756.993,19.9953,812,408.164,0.0593791,-74.4823,0.0766835,-117.308,0.0803394
442162055545017,756.993,40,812,616.58,0.0425661,-126.876,0.0514557,130.322,0.0615716
442167075547209,756.993,59.9953,812,633.183,0.043141,-206.228,0.0454312,617.106,0.0517038
442172095548285,756.993,80,812,263.126,0.0509111,-276.412,0.056009,1032.52,0.0584014
442177115547130,756.993,99.9953,812,-277.207,0.0468374,-285.719,0.0513415,1020.96,0.0560624
442182135546610,756.993,120,812,-632.657,0.0383938,-228.009,0.0556361,611.17,0.0652975
442187155546858,756.993,139.995,812,-623.164,0.0447668,-148.279,0.053007,139.361,0.0515905
