Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
15838153025618,0,0,575,-11.0227,0.0416712,-3.41658,0.0591187,-12.0603,0.0448412
15842573024664,0,9.99298,575,-10.7854,0.0368592,-3.37028,0.0483574,-12.3662,0.0611201
15846993022881,0,19.9953,575,-10.4646,0.0416271,-3.36152,0.0543099,-12.7118,0.0507542
15851413024626,0,29.9977,575,-10.1832,0.0453726,-3.30439,0.0586519,-12.9733,0.0432858
15855833024667,0,40,575,-9.82387,0.0382501,-3.35611,0.0375767,-13.1546,0.0425422
15860253025140,0,49.993,575,-9.47712,0.0419323,-3.39829,0.050952,-13.2878,0.051867
15864673023405,0,59.9953,575,-9.04793,0.0412751,-3.36097,0.0482582,-13.3171,0.0472577
15869093022906,0,69.9977,575,-8.64223,0.0419583,-3.30628,0.0474687,-13.3361,0.0469331
15873513024987,0,80,575,-8.24162,0.0379286,-3.29546,0.0427013,-13.2561,0.0472839
15877933024488,0,89.993,575,-7.89268,0.0410704,-3.27175,0.0460827,-13.1179,0.0563478
15882353023173,0,99.9953,575,-7.49532,0.0400852,-3.28104,0.0498672,-12.9108,0.0587773
15886773026226,0,109.998,575,-7.16315,0.0443319,-3.26056,0.0482039,-12.609,0.057129
15891193025427,0,120,575,-6.87751,0.0375345,-3.31523,0.0382901,-12.2475,0.058046
15895613025660,0,129.993,575,-6.6194,0.0427802,-3.30981,0.0509502,-11.9092,0.0529935
15900033022929,0,139.995,575,-6.4541,0.0375106,-3.33053,0.0421078,-11.4934,0.0518926
15904453022790,0,149.998,575,-6.31617,0.0405495,-3.33043,0.0453355,-11.025,0.0433989
15908873026275,0,160,575,-6.31658,0.0413671,-3.34366,0.0662588,-10.6682,0.0475495
15913293026160,0,169.993,575,-6.35298,0.0371188,-3.2764,0.0550764,-10.2048,0.0549497
15917713025769,0,179.995,575,-6.54684,0.0453753,-3.35599,0.0498678,-9.81251,0.0498791
15922133023818,0,189.998,575,-6.75133,0.0434223,-3.32235,0.0508057,-9.40062,0.051375
15926553025180,0,200,575,-7.04899,0.0354506,-3.25883,0.048272,-9.03225,0.0626454
15930973023145,0,209.993,575,-7.36853,0.0531869,-3.29654,0.0514226,-8.75662,0.0515436
15935393026258,0,219.995,575,-7.75821,0.0436032,-3.36474,0.0484329,-8.48986,0.0594729
15939813025507,0,229.998,575,-8.18983,0.0365991,-3.37838,0.0584114,-8.3689,0.0468234
15944233024348,0,240,575,-8.68405,0.0420898,-3.32452,0.0578289,-8.34885,0.0648394
15948653023081,0,249.993,575,-9.1512,0.036973,-3.36044,0.0623267,-8.38065,0.0439085
15953073024010,0,259.995,575,-9.62165,0.0367958,-3.35885,0.0626451,-8.52955,0.0507811
15957493025203,0,269.998,575,-10.0197,0.04035,-3.34711,0.0496929,-8.65893,0.0511387
15961913024164,0,280,575,-10.4222,0.0450999,-3.38776,0.0666348,-8.90511,0.0552298
15966333022945,0,289.993,575,-10.8029,0.0411779,-3.43159,0.0475909,-9.12443,0.0533429
15970753025902,0,299.995,575,-11.0045,0.0355858,-3.39714,0.0564736,-9.52254,0.0606532
15975173023687,0,309.998,575,-11.2281,0.0390113,-3.3147,0.0505984,-9.9184,0.0518452
15979593026176,0,320,575,-11.2977,0.0432582,-3.30753,0.0493826,-10.3281,0.0420171
15984013024141,0,329.993,575,-11.3228,0.0463812,-3.30805,0.0553723,-10.8208,0.051188
15988433024146,0,339.995,575,-11.2656,0.032722,-3.30425,0.04715,-11.2266,0.0442095
15992853025999,0,349.998,575,-11.1631,0.0395565,-3.38003,0.0489322,-11.6424,0.0588808
15997273025860,0,360,575,-10.9978,0.0381915,-3.34807,0.0478767,-11.9984,0.0660024
16024953023521,0,0,575,-10.9019,0.0429698,-3.28661,0.0511733,-12.0739,0.0464351
16062853022836,500,0,575,-12.247,0.04459,-3.08825,0.0417234,-11.5465,0.0558271
16067273023682,500,9.99298,575,-12.2037,0.0401696,-3.08565,0.0481367,-12.3922,0.0526865
16071693023411,500,19.9953,575,-11.9381,0.0346912,-2.94653,0.0480384,-13.2937,0.0538406
16076113023260,500,29.9977,575,-11.4627,0.0375907,-2.99326,0.0494969,-14.0412,0.056253
16080533026049,500,40,575,-10.7458,0.0414628,-2.90665,0.0443649,-14.6228,0.0553809
16084953025718,500,49.993,575,-9.96901,0.0432672,-3.02088,0.044161,-15.0744,0.0494663
16089373026203,500,59.9953,575,-9.13001,0.0369894,-3.01108,0.0515535,-15.2711,0.0521303
16093793023940,500,69.9977,575,-8.23218,0.0394904,-2.97118,0.0493567,-15.2864,0.0518342
16098213022781,500,80,575,-7.35003,0.041862,-2.97798,0.0443768,-15.1401,0.0524668
16102633024922,500,89.993,575,-6.48973,0.0494437,-2.98421,0.0528099,-14.6656,0.0573295
16107053025707,500,99.9953,575,-5.80238,0.0338436,-3.03217,0.0535561,-14.0912,0.0480708
16111473023960,500,109.998,575,-5.32848,0.0370034,-3.13183,0.0509701,-13.192,0.0552462
16115893024313,500,120,575,-5.08801,0.0414223,-3.19161,0.0417018,-12.2273,0.0606161
16120313023778,500,129.993,575,-5.26436,0.0363508,-3.30985,0.0402108,-11.1571,0.0477044
16124733022967,500,139.995,575,-5.66452,0.0392909,-3.38704,0.0548073,-10.2297,0.0515421
16129153023908,500,149.998,575,-6.2745,0.039165,-3.4497,0.0460706,-9.58745,0.0426518
16133573024273,500,160,575,-6.98283,0.0382098,-3.53001,0.0581388,-9.27737,0.05294
