Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
19432877024855,0,0,575,-10.808,0.0387408,-3.22641,0.0400044,-12.218,0.0453481
19437297023444,0,9.99298,575,-10.5618,0.0390374,-3.24168,0.0415218,-12.554,0.0476518
19441717023041,0,19.9953,575,-10.2385,0.0362742,-3.16695,0.0454752,-12.836,0.0469325
19446137024654,0,29.9977,575,-9.90587,0.0448904,-3.24289,0.0460334,-13.1388,0.045727
19450557024731,0,40,575,-9.53973,0.042839,-3.23478,0.0513224,-13.3515,0.0455639
19454977024640,0,49.993,575,-9.10073,0.0348222,-3.22247,0.0693936,-13.4581,0.0508028
19459397024357,0,59.9953,575,-8.69697,0.0385173,-3.21589,0.0443735,-13.4767,0.053393
19463817023210,0,69.9977,575,-8.34513,0.0379163,-3.21099,0.0479916,-13.4423,0.0541397
19468237024859,0,80,575,-7.91087,0.0530925,-3.21698,0.0526409,-13.3163,0.0466374
19472657025225,0,89.993,575,-7.54465,0.0372304,-3.22693,0.0544787,-13.1044,0.0457112
19477077025386,0,99.9953,575,-7.22349,0.043662,-3.23963,0.0428722,-12.9024,0.0411164
19481497025931,0,109.998,575,-6.89978,0.0346405,-3.22954,0.0491237,-12.5331,0.0457221
19485917026044,0,120,575,-6.63785,0.0343086,-3.21799,0.0546091,-12.2038,0.0533242
19490337025593,0,129.993,575,-6.41253,0.0330177,-3.17447,0.0491733,-11.7839,0.0515099
19494757023294,0,139.995,575,-6.30043,0.0358009,-3.1365,0.0486135,-11.371,0.0528709
19499177022891,0,149.998,575,-6.21489,0.0412431,-3.1844,0.049442,-10.959,0.0475808
19503597025920,0,160,575,-6.20021,0.0405433,-3.16892,0.0487161,-10.5079,0.0464221
19508017022781,0,169.993,575,-6.3164,0.0381904,-3.11584,0.0572763,-10.0864,0.0541211
19512437024058,0,179.995,575,-6.46881,0.0378772,-3.15202,0.0445985,-9.67194,0.0500866
19516857025395,0,189.998,575,-6.74576,0.0399785,-3.18097,0.0525385,-9.29577,0.0521494
