Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
549684084447520,0,0,575,-8.10072,0.0411715,-3.21788,0.0413852,-10.8344,0.0454945
549688504445341,0,9.99298,575,-8.14489,0.0431175,-3.21802,0.0463849,-10.8853,0.0467929
549692924445922,0,19.9953,575,-8.09742,0.0368294,-3.18208,0.0485846,-10.9175,0.0566621
549697344447835,0,29.9977,575,-8.13009,0.0362293,-3.2407,0.0497043,-11.0038,0.0562036
549701764446076,0,40,575,-8.1325,0.0354256,-3.22988,0.0390015,-11.0137,0.0539445
549706184445997,0,49.993,575,-8.14612,0.0341162,-3.26084,0.055828,-11.0119,0.0537638
549710604445558,0,59.9953,575,-8.16521,0.0380648,-3.21814,0.0464517,-11.0371,0.0503311
549715024445971,0,69.9977,575,-8.16142,0.038979,-3.28668,0.0455778,-11.1181,0.0525156
549719444446660,0,80,575,-8.14669,0.0344183,-3.27426,0.0466004,-11.1736,0.043321
549723864447757,0,89.993,575,-8.10964,0.0399929,-3.29585,0.0491662,-11.2008,0.0483426
549728284447474,0,99.9953,575,-8.07924,0.0314814,-3.31514,0.0566581,-11.2623,0.0451604
549732704448115,0,109.998,575,-8.05906,0.0399158,-3.31802,0.0466087,-11.2989,0.044029
549737124445648,0,120,575,-8.02576,0.0317989,-3.33236,0.045803,-11.2339,0.0459081
549741544447153,0,129.993,575,-7.953,0.0377642,-3.31641,0.0456353,-11.2619,0.0449767
549745964448347,0,139.995,575,-7.85278,0.0452614,-3.30366,0.047138,-11.2589,0.0429627
549750384447704,0,149.998,575,-7.79218,0.0341664,-3.3301,0.0489589,-11.3257,0.0508607
549754804447349,0,160,575,-7.75043,0.0334574,-3.29537,0.0507784,-11.2946,0.0489491
549759224448074,0,169.993,575,-7.68106,0.0336905,-3.27702,0.0384234,-11.2104,0.0418603
549763644447323,0,179.995,575,-7.61864,0.0427095,-3.23069,0.0413679,-11.2362,0.0521093
549768064446512,0,189.998,575,-7.56539,0.0379143,-3.34525,0.0514906,-11.1868,0.0413295
549772484446913,0,200,575,-7.58527,0.0353541,-3.31925,0.0516941,-11.1214,0.0474913
549776904446354,0,209.993,575,-7.55043,0.0319881,-3.32412,0.0444517,-11.0973,0.0642879
549781324448375,0,219.995,575,-7.59692,0.0421182,-3.26779,0.0438936,-11.0653,0.0453156
549785744445908,0,229.998,575,-7.47223,0.0483167,-3.22469,0.0551581,-11.0151,0.0545074
549790164447125,0,240,575,-7.54805,0.0393138,-3.2592,0.0497387,-10.9346,0.0521743
