Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
2153116820488261,0,0,0,-11.0337,0.041821,-2.05134,0.0436513,-13.3454,0.0446151
2153117024487986,0,0,0,-11.0634,0.0446358,-1.99762,0.0289747,-13.0168,0.0699504
2153117228488802,0,0,0,-11.0695,0.0355324,-2.03143,0.0402548,-13.031,0.0380686
2153117432489102,0,0,0,-11.136,0.039757,-2.01134,0.0351334,-12.98,0.0579068
2153117636488958,0,0,0,-11.1191,0.0480941,-1.99791,0.036574,-13.1142,0.0959795
2153117840489114,0,0,0,-11.1158,0.0346571,-2.00168,0.032318,-13.3332,0.109112
2153118044489618,0,0,0,-11.1095,0.0420869,-1.98341,0.0481282,-13.0925,0.0590696
2153118248487795,0,0,0,-11.1059,0.036063,-2.03672,0.0477168,-13.1773,0.137684
2153118450490618,0,0,0,-11.0881,0.0406483,-2.07005,0.0324738,-13.3734,0.0330017
2153118654488458,0,0,0,-11.0743,0.0380108,-2.05688,0.0655423,-13.345,0.0403571
2153118858488350,0,0,0,-11.1046,0.0383138,-2.01483,0.0312033,-13.3478,0.117304
2153119062487847,0,0,0,-11.1334,0.0300895,-1.99722,0.0245964,-13.0181,0.0462495
2153119266490811,0,0,0,-11.1223,0.0564899,-2.03683,0.0322516,-13.1377,0.132852
2153119470488639,0,0,0,-11.089,0.0352312,-2.05485,0.036889,-13.38,0.0539232
2153119674490091,0,0,0,-11.0835,0.0374855,-1.96685,0.0462581,-13.3783,0.0337149
2153119878488508,0,0,0,-11.0823,0.052415,-1.95983,0.035301,-13.1199,0.168367
2153120082489696,0,0,0,-11.0974,0.048171,-1.94497,0.0282613,-13.1634,0.187808
2153120286487908,0,0,0,-11.0896,0.0363818,-1.95151,0.0304117,-13.2297,0.143172
2153120490489685,0,0,0,-11.0549,0.0488644,-1.99642,0.0270435,-13.3436,0.155037
2153120694489505,0,0,0,-11.0679,0.0436195,-2.00014,0.0273145,-13.044,0.0523946
2153120898487993,0,0,0,-11.0418,0.0575402,-2.02264,0.0350406,-13.0249,0.0343638
2153121102489781,0,0,0,-11.0835,0.0366292,-1.97333,0.0276468,-13.0862,0.104052
2153121306491089,0,0,0,-11.0564,0.042248,-1.9587,0.0320564,-13.0168,0.0417725
2153121510489014,0,0,0,-11.0678,0.0391157,-1.99591,0.0313001,-13.2005,0.160366
2153121714488714,0,0,0,-11.0985,0.0403496,-2.05311,0.0327485,-13.3909,0.0846874
2153121918488258,0,0,0,-11.1008,0.0411285,-1.99327,0.0572927,-13.0526,0.0454289
2153122122489518,0,0,0,-11.1001,0.0462433,-1.94415,0.0471075,-13.0546,0.0415019
2153122326490083,0,0,0,-11.0804,0.0499149,-2.01969,0.0349231,-13.0375,0.0538116
2153122530489159,0,0,0,-11.098,0.0418961,-1.99876,0.0245787,-13.0086,0.0445442
2153122734488907,0,0,0,-11.0387,0.0400997,-2.04657,0.0578412,-13.04,0.0585607
2153122938490396,0,0,0,-11.1159,0.0400878,-2.02925,0.0312086,-13.0282,0.061509
2153123142489411,0,0,0,-11.1122,0.0441701,-2.01272,0.0252339,-13.0125,0.046029
2153123346488500,0,0,0,-11.0904,0.0312745,-2.0029,0.0432025,-13.0647,0.0706383
2153123550489688,0,0,0,-11.0956,0.0434564,-1.95502,0.0264686,-13.0778,0.0663764
2153123754489460,0,0,0,-11.0399,0.0297367,-1.96613,0.0457966,-13.175,0.0877456
2153123958488560,0,0,0,-11.0943,0.0451816,-1.98955,0.0396282,-13.3996,0.0346461
2153124162489629,0,0,0,-11.0764,0.0382651,-1.94204,0.033521,-13.0505,0.11704
2153124366488453,0,0,0,-11.1092,0.0566134,-1.96634,0.047627,-13.049,0.058907
2153124570489365,0,0,0,-11.1285,0.0532428,-1.96634,0.0464543,-13.014,0.0517389
2153124774488562,0,0,0,-11.1563,0.0232451,-2.00165,0.0342325,-13.2223,0.193926
2153124978488406,0,0,0,-11.1258,0.0446994,-1.99004,0.0662258,-13.2337,0.122219
2153125182490074,0,0,0,-11.1293,0.0419028,-2.02922,0.0427366,-13.0575,0.0457512
2153125386489402,0,0,0,-11.1033,0.0298712,-1.96991,0.0261423,-13.0337,0.0579716
2153125590491083,0,0,0,-11.0816,0.0439631,-1.98603,0.0252435,-13.0475,0.0543698
2153125794487927,0,0,0,-11.134,0.0431935,-1.95882,0.0362625,-13.0203,0.0622142
2153125998489583,0,0,0,-11.106,0.0483463,-1.96025,0.0389625,-13.1655,0.171323
2153126202491011,0,0,0,-11.1208,0.0466149,-1.92292,0.0357914,-13.1999,0.114499
2153126406488636,0,0,0,-11.0951,0.035855,-1.98745,0.02886,-13.2237,0.175068
2153126610488444,0,0,0,-11.0829,0.0417765,-1.98316,0.0326466,-13.0632,0.0478663
2153126814489692,0,0,0,-11.1348,0.0547174,-1.96478,0.0446092,-13.1184,0.11771
2153127018489873,0,0,0,-11.1207,0.041996,-1.96006,0.0384414,-13.0406,0.0503359
2153127222487857,0,0,0,-11.1136,0.0296669,-1.98816,0.0356396,-13.0719,0.151217
2153127426489141,0,0,0,-11.0766,0.0315416,-2.00735,0.020979,-13.0607,0.0976583
2153127630489945,0,0,0,-11.0783,0.0284568,-1.98595,0.0479393,-13.0621,0.0540673
2153127834487665,0,0,0,-11.0751,0.0390137,-2.0085,0.0453915,-12.9861,0.0327943
2153128038488410,0,0,0,-11.077,0.0380013,-1.98217,0.0489172,-12.9806,0.0535753
2153128242491014,0,0,0,-11.0817,0.0399408,-1.98148,0.0396755,-12.9518,0.0353643
2153128446488230,0,0,0,-11.1202,0.0327577,-1.96885,0.0301117,-12.9755,0.0332042
2153128650489682,0,0,0,-11.048,0.0480984,-1.92501,0.0235722,-13.1962,0.197492
2153128854489695,0,0,0,-11.095,0.0396299,-1.90838,0.0299045,-12.9833,0.0978108
2153129058490595,0,0,0,-11.0759,0.0375076,-1.97843,0.0254233,-13.0649,0.138641
2153129262488459,0,0,0,-11.0777,0.0314154,-1.97388,0.029207,-13.3044,0.0330313
2153129466491208,0,0,0,-11.0582,0.0349351,-1.95606,0.0477725,-13.0598,0.103993
2153129670490127,0,0,0,-11.059,0.0477083,-1.98948,0.0233251,-13.2224,0.145578
2153129874489924,0,0,0,-11.0828,0.0399981,-1.94251,0.05668,-13.2617,0.120441
2153130078489840,0,0,0,-11.1381,0.0369679,-1.84604,0.0385593,-13.0577,0.106501
2153130282488640,0,0,0,-11.1562,0.031499,-1.95945,0.0424908,-13.0175,0.0288552
2153130486489492,0,0,0,-11.118,0.0422188,-1.95706,0.0375535,-13.2157,0.139603
2153130690487825,0,0,0,-11.1298,0.038498,-1.94976,0.0235605,-13.3406,0.0518355
2153130894487921,0,0,0,-11.1246,0.0550508,-1.92786,0.0403567,-13.0412,0.111594
2153131098489301,0,0,0,-11.0883,0.0451054,-1.91287,0.0363074,-13.0042,0.0602979
