Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
3700225216800951,333.995,99.9953,410,2556.41,1.02836,2501.47,0.858953,-0.0151148,0.0161137
3700234236799551,333.995,120,410,2553.97,0.941435,2505.28,0.780945,-0.0125599,0.016364
3700243256799771,333.995,139.995,410,2553.27,0.958556,2509.92,1.2696,-0.01373,0.014941
3700252276801431,333.995,160,410,2554.37,0.857683,2514.71,0.755073,-0.0134239,0.0152261
3700261296799996,333.995,179.995,410,2557.1,0.973784,2519.13,0.741682,-0.0127673,0.0167524
3700270316798644,333.995,200,410,2561.13,0.832672,2522.47,0.682753,-0.0129304,0.0153744
3700279338798149,333.995,219.995,410,2566.21,0.86557,2524.43,0.619048,-0.0127902,0.0153229
3700288358798117,333.995,240,410,2571.3,0.876268,2523.82,0.803586,-0.0138717,0.0159389
3700297378799622,333.995,259.995,410,2575.59,0.672353,2521.59,0.574949,-0.0125871,0.0153599
3700306398799926,333.995,280,410,2578.97,1.18887,2518.1,0.771356,-0.0133309,0.01668
3700315418799294,333.995,299.995,410,2581.43,0.80829,2513.87,0.606314,-0.0147486,0.0159407
3700324438800150,333.995,320,410,2582.15,0.672905,2509.14,0.514624,-0.0126357,0.0162192
3700333458799687,333.995,339.995,410,2581.26,0.887267,2504.75,0.691019,-0.0121407,0.0153267
3700342478799175,333.995,360,410,2578.37,0.653713,2500.58,0.572328,-0.0113382,0.0152632
3700374158798337,333.995,0,465,2578.37,0.717559,2498.47,0.60607,-0.0109463,0.0156905
3700383178801017,333.995,19.9953,465,2574.07,0.573475,2496.26,0.568391,-0.0129576,0.0165286
3700392198798753,333.995,40,465,2569.21,0.607531,2495.69,0.475257,-0.0100036,0.0158532
3700401218800654,333.995,59.9953,465,2564.2,0.564102,2496.06,0.419215,-0.0129433,0.0165268
3700410238800850,333.995,80,465,2559.55,0.633234,2498.17,0.465347,-0.0114541,0.0154833
3700419258799594,333.995,99.9953,465,2556.22,0.651801,2501.4,0.528794,-0.00975609,0.0153063
3700428278798938,333.995,120,465,2553.95,0.697483,2505.08,0.603664,-0.012783,0.0144572
3700437298798043,333.995,139.995,465,2553.15,0.539661,2509.86,0.652945,-0.011899,0.0154883
3700446318800483,333.995,160,465,2554.19,0.66398,2515.2,0.575678,-0.0101852,0.0159984
3700455338798411,333.995,179.995,465,2557.06,0.784849,2519.93,0.615148,-0.0109405,0.0150879
3700464358801163,333.995,200,465,2561.2,0.646999,2523.39,0.58266,-0.00958872,0.0154328
3700473378798576,333.995,219.995,465,2566.53,0.805469,2525.14,0.478467,-0.0106444,0.0154862
3700482398798328,333.995,240,465,2571.77,0.673987,2524.39,0.678031,-0.0106416,0.0155211
3700491418799664,333.995,259.995,465,2575.99,0.508728,2521.83,0.388533,-0.0123181,0.0157576
3700500438798024,333.995,280,465,2579.37,0.915497,2518.43,0.538909,-0.012404,0.0154489
3700509458798089,333.995,299.995,465,2581.78,0.623359,2514.06,0.394525,-0.0112281,0.0161503
3700518478800937,333.995,320,465,2582.53,0.565732,2509.38,0.4153,-0.0122151,0.0159361
3700527498801421,333.995,339.995,465,2581.49,0.571206,2504.71,0.479425,-0.0125298,0.0163753
3700536518799733,333.995,360,465,2578.46,0.566724,2500.51,0.577144,-0.0117531,0.0157052
3700568198799615,333.995,0,520,2578.38,0.548608,2498.83,0.512715,-0.0141091,0.0166631
3700577218801180,333.995,19.9953,520,2574.2,0.527286,2496.94,0.592756,-0.0120892,0.0144622
3700586238799264,333.995,40,520,2569.6,0.551997,2495.72,0.460979,-0.0125828,0.0156982
3700595258800084,333.995,59.9953,520,2564.59,0.504284,2496.27,0.381165,-0.0141635,0.0162398
3700604278801589,333.995,80,520,2559.81,0.514806,2497.9,0.517616,-0.0114441,0.0162758
3700613298799121,333.995,99.9953,520,2556.33,0.722089,2501.2,0.63506,-0.0146885,0.0153417
3700622318800409,333.995,120,520,2554.3,0.640598,2505.1,0.500601,-0.0131779,0.0160022
3700631338801181,333.995,139.995,520,2553.38,0.533791,2510.03,0.408316,-0.0125527,0.0165038
3700640358799674,333.995,160,520,2554.4,0.771054,2515.67,0.674706,-0.0142622,0.0160344
3700649378801382,333.995,179.995,520,2557.28,0.767268,2520.42,0.589218,-0.0114069,0.015476
3700658398798338,333.995,200,520,2561.53,0.537464,2523.92,0.562104,-0.0109663,0.0145612
3700667418799158,333.995,219.995,520,2566.79,0.730279,2525.7,0.48775,-0.0106859,0.0163109
3700676438800075,333.995,240,520,2572.07,0.646525,2524.62,0.577484,-0.0113969,0.0152237
3700685458800067,333.995,259.995,520,2576.13,0.535655,2521.95,0.481007,-0.0102367,0.0151078
3700694478799579,333.995,280,520,2579.27,0.898802,2518.5,0.646668,-0.0127029,0.0161081
3700703498801419,333.995,299.995,520,2581.87,0.524436,2514.36,0.406032,-0.0150776,0.0164091
3700712518798004,333.995,320,520,2582.96,0.560376,2509.97,0.352117,-0.0150361,0.0154324
3700721538800660,333.995,339.995,520,2582,0.490372,2505.07,0.427881,-0.0123267,0.0161458
3700730558798252,333.995,360,520,2578.86,0.474463,2500.67,0.44431,-0.0112824,0.0149984
3700762238799250,333.995,0,575,2578.22,0.693102,2499.19,0.66319,-0.0122466,0.0160824
3700771258798522,333.995,19.9953,575,2574.29,0.55556,2497.21,0.532836,-0.0123839,0.0147432
3700780278798335,333.995,40,575,2569.74,0.486634,2496.06,0.46617,-0.0117774,0.0164795
3700789298798507,333.995,59.9953,575,2564.68,0.50474,2496.45,0.543881,-0.0130706,0.0160767
3700798318799219,333.995,80,575,2559.82,0.593557,2498.15,0.480399,-0.011869,0.0152675
3700807338797999,333.995,99.9953,575,2556.48,0.612087,2501.41,0.518542,-0.0112224,0.0159881
3700816358799552,333.995,120,575,2554.48,0.636067,2506.08,0.487381,-0.0127158,0.0145236
3700825378800084,333.995,139.995,575,2553.72,0.589852,2510.87,0.430693,-0.0114713,0.0156033
3700834398801024,333.995,160,575,2554.66,0.81763,2516.03,0.735456,-0.012527,0.0151734
3700843418799648,333.995,179.995,575,2557.56,0.764986,2520.86,0.558553,-0.0149288,0.016001
3700852438798861,333.995,200,575,2561.86,0.54055,2524.46,0.647499,-0.0140705,0.0159518
3700861458798097,333.995,219.995,575,2567.18,0.702898,2526.27,0.479998,-0.0122724,0.0164523
3700870478798857,333.995,240,575,2572.49,0.625819,2525.11,0.535847,-0.0111909,0.0159762
3700879498798621,333.995,259.995,575,2576.45,0.53983,2522.18,0.488046,-0.0119104,0.0154146
3700888518798314,333.995,280,575,2579.64,0.992598,2518.83,0.479085,-0.0126286,0.0154943
3700897538800346,333.995,299.995,575,2582.31,0.532531,2514.67,0.366864,-0.0121207,0.0152633
3700906558801346,333.995,320,575,2583.28,0.552783,2510.25,0.349016,-0.0110621,0.01567
3700915578800618,333.995,339.995,575,2582.18,0.490672,2504.95,0.384832,-0.013514,0.0164195
3700924598800179,333.995,360,575,2578.78,0.523363,2500.59,0.41216,-0.0112767,0.0161939
3700956278798837,333.995,0,630,2578.4,0.628341,2499.71,0.62291,-0.011487,0.0155366
3700965298798397,333.995,19.9953,630,2574.74,0.629701,2497.42,0.682632,-0.0118704,0.0152253
3700974318801389,333.995,40,630,2570.17,0.415496,2496.4,0.672113,-0.0127344,0.0164567
3700983338800589,333.995,59.9953,630,2564.92,0.465177,2495.95,0.428228,-0.00997352,0.0147246
3700992358799778,333.995,80,630,2559.97,0.541963,2498.25,0.523533,-0.00999784,0.0160403
3701001378801186,333.995,99.9953,630,2556.77,0.568009,2501.59,0.448982,-0.0124969,0.0154986
3701010398798406,333.995,120,630,2554.66,0.465395,2506.51,0.407614,-0.0106602,0.0157919
3701019418799682,333.995,139.995,630,2553.99,0.488063,2510.96,0.4538,-0.0113454,0.0155052
3701028438800587,333.995,160,630,2554.91,0.748734,2516.38,0.56179,-0.0112052,0.0156836
3701037458801371,333.995,179.995,630,2557.88,0.815569,2521.37,0.613597,-0.0118475,0.0155172
3701046478798063,333.995,200,630,2562.18,0.531571,2524.98,0.531871,-0.0111566,0.0158579
3701055500799140,333.995,219.995,630,2567.54,0.63417,2526.88,0.397277,-0.0126128,0.0151798
3701064520801317,333.995,240,630,2573,0.614808,2525.94,0.521971,-0.0113296,0.0165982
3701073540799173,333.995,259.995,630,2576.82,0.447726,2522.44,0.367273,-0.00924396,0.0160961
3701082560799009,333.995,280,630,2579.85,0.944173,2519.07,0.46617,-0.0115213,0.0152068
3701091580801077,333.995,299.995,630,2582.62,0.473478,2515.07,0.338217,-0.0120563,0.0158438
3701100600800350,333.995,320,630,2583.64,0.411055,2510.67,0.337362,-0.010354,0.0146651
3701109620800330,333.995,339.995,630,2582.44,0.489326,2505.1,0.390373,-0.0108047,0.0152173
3701118640798990,333.995,360,630,2579.16,0.501073,2500.82,0.407544,-0.0123353,0.0154731
3701150322799105,333.995,0,685,2578.72,0.494565,2499.44,0.512575,-0.00866031,0.0148245
3701159342800465,333.995,19.9953,685,2574.78,0.677456,2497.47,0.547426,-0.0109148,0.0152347
3701168362798886,333.995,40,685,2570.17,0.44485,2496.48,0.603078,-0.0100808,0.0153253
3701177382801026,333.995,59.9953,685,2564.98,0.529439,2496.55,0.524108,-0.0101194,0.0157862
3701186402799542,333.995,80,685,2559.96,0.506624,2498.22,0.414278,-0.0114641,0.0155114
3701195422799366,333.995,99.9953,685,2556.37,0.505741,2502.94,0.424091,-0.0129518,0.015264
3701204442800139,333.995,120,685,2554.75,0.487194,2507.85,0.385794,-0.0136571,0.0157394
3701213462798739,333.995,139.995,685,2554.54,0.537896,2512.13,0.486001,-0.0115371,0.0158253
3701222482799751,333.995,160,685,2555.54,0.635855,2516.87,0.420053,-0.0121322,0.015475
3701231502799287,333.995,179.995,685,2558.61,0.732684,2521.94,0.558754,-0.0100236,0.014294
3701240522799952,333.995,200,685,2562.93,0.597596,2525.49,0.515369,-0.0109649,0.0153961
3701249542798192,333.995,219.995,685,2568.16,0.65926,2527.24,0.378958,-0.0110993,0.0157477
3701258562798088,333.995,240,685,2573.54,0.821104,2525.79,0.542331,-0.0113497,0.0164127
3701267582800576,333.995,259.995,685,2577.4,0.533859,2522.65,0.356554,-0.0124297,0.0159548
3701276602798349,333.995,280,685,2580.9,0.756047,2519.69,0.624849,-0.0108004,0.0153757
3701285622800249,333.995,299.995,685,2583.2,0.495484,2515.37,0.389884,-0.0128717,0.0163889
3701294642801057,333.995,320,685,2584.2,0.402605,2510.75,0.33749,-0.0101581,0.0150093
3701303662799717,333.995,339.995,685,2582.94,0.465784,2505.34,0.518551,-0.0118604,0.0158414
3701312682798990,333.995,360,685,2579.13,0.841448,2500.51,0.664779,-0.0121365,0.0165035
3701344362800948,333.995,0,740,2579.65,0.447885,2498.99,0.480963,-0.0117531,0.0156549
3701353382800916,333.995,19.9953,740,2575.27,0.823593,2497.34,0.66902,-0.00987053,0.0158248
3701362402798760,333.995,40,740,2570.54,0.469962,2496.14,0.498261,-0.00938272,0.0147791
3701371422800072,333.995,59.9953,740,2565.19,0.517144,2496.4,0.957616,-0.0108891,0.0155632
3701380442800149,333.995,80,740,2560.19,0.514344,2498.7,0.496149,-0.0106401,0.0161478
3701389462798893,333.995,99.9953,740,2556.82,0.413045,2503.36,0.383331,-0.0137014,0.0153437
3701398482801081,333.995,120,740,2555.19,0.46568,2508.42,0.354392,-0.0121508,0.015454
3701407502800965,333.995,139.995,740,2555.11,0.659218,2512.55,0.455981,-0.0104256,0.0158829
3701416522798678,333.995,160,740,2556.25,0.593428,2517.38,0.492718,-0.0114083,0.0155871
3701425542799198,333.995,179.995,740,2559.27,0.573341,2522.44,0.407668,-0.0120363,0.0161328
3701434562799382,333.995,200,740,2563.69,0.529899,2526,0.49206,-0.0108762,0.0150715
3701443582799218,333.995,219.995,740,2568.91,0.675179,2527.63,0.467528,-0.0109849,0.0161131
3701452602797927,333.995,240,740,2574.14,0.61016,2525.73,0.600077,-0.0115628,0.0153614
3701461622798927,333.995,259.995,740,2578.62,0.563621,2523.71,0.381717,-0.01051,0.0156125
3701470642800323,333.995,280,740,2580.9,0.821351,2519.75,0.636397,-0.0124755,0.0172634
3701479662799931,333.995,299.995,740,2583.43,0.495832,2516,0.383431,-0.0109162,0.0158793
3701488682800548,333.995,320,740,2584.53,0.437814,2511.4,0.309361,-0.0109348,0.0145947
3701497702801044,333.995,339.995,740,2583.25,0.492354,2505.33,0.427731,-0.0131793,0.016683
3701506722799020,333.995,360,740,2579.55,0.955283,2500.8,0.804341,-0.0101123,0.0158987
3701538402799490,333.995,0,795,2580.42,0.54382,2499.01,0.497312,-0.00981474,0.0155932
3701547422799879,333.995,19.9953,795,2575.73,1.03021,2497.23,0.743182,-0.0121479,0.0157934
3701556442798431,333.995,40,795,2570.89,0.737254,2495.85,0.687347,-0.0112038,0.0153004
3701565462799323,333.995,59.9953,795,2565.34,0.658631,2496.12,0.443731,-0.0109448,0.0155738
3701574482800659,333.995,80,795,2560.25,0.528932,2499.22,0.424046,-0.0129218,0.0156631
3701583502799080,333.995,99.9953,795,2556.93,0.462121,2504,0.393254,-0.0114098,0.0164492
3701592522798604,333.995,120,795,2555.39,0.478396,2509.25,0.362554,-0.0098691,0.014742
3701601542800276,333.995,139.995,795,2555.5,0.689502,2512.64,0.609284,-0.0113182,0.0161163
3701610562800376,333.995,160,795,2556.64,0.584249,2517.7,0.540499,-0.0116386,0.0154091
3701619582799925,333.995,179.995,795,2559.7,0.686821,2522.81,0.472295,-0.0113997,0.0150284
3701628602799113,333.995,200,795,2564.11,0.513248,2526.38,0.486924,-0.0123825,0.0153371
3701637622799993,333.995,219.995,795,2569.37,0.590953,2528.12,0.441349,-0.0115643,0.0154571
3701646642799109,333.995,240,795,2574.73,0.740762,2526.16,0.441589,-0.0121365,0.0161335
3701655662800962,333.995,259.995,795,2579.12,0.589186,2524.03,0.469244,-0.00905084,0.0156934
3701664682798746,333.995,280,795,2581.36,0.898543,2520.1,0.76574,-0.0112839,0.0154333
3701673702798450,333.995,299.995,795,2584,0.57724,2516.36,0.389682,-0.0105343,0.0162721
3701682722799030,333.995,320,795,2584.95,0.44435,2511.31,0.336906,-0.0128388,0.015334
3701691742799947,333.995,339.995,795,2583.59,0.566392,2505.36,0.799151,-0.0115128,0.0144835
3701700762799387,333.995,360,795,2579.55,0.580697,2500.72,0.554885,-0.0110378,0.0161979
3701732442800301,333.995,0,850,2580.75,1.01949,2499.03,1.04491,-0.00992346,0.0149319
3701741462800557,333.995,19.9953,850,2576.05,1.01619,2497.31,0.751958,-0.0103426,0.0156549
3701750482800273,333.995,40,850,2570.95,0.789016,2495.93,0.855,-0.00935983,0.0153546
3701759502799018,333.995,59.9953,850,2565.22,0.600118,2496.06,0.521413,-0.0115042,0.0156372
3701768522800654,333.995,80,850,2560.24,0.558497,2499.6,0.476523,-0.0125112,0.0141145
3701777542799458,333.995,99.9953,850,2556.96,0.515695,2504.58,0.406552,-0.0125785,0.0154552
3701786562799630,333.995,120,850,2555.62,0.550237,2509.28,0.392225,-0.0120563,0.0155435
3701795582799935,333.995,139.995,850,2555.8,0.714595,2512.53,0.718701,-0.010078,0.0152941
3701804602800383,333.995,160,850,2556.93,0.710338,2518.09,0.463693,-0.011374,0.0159024
3701813622800747,333.995,179.995,850,2559.96,0.696873,2523.2,0.47741,-0.00840282,0.0149001
3701822642800199,333.995,200,850,2564.41,0.611322,2526.86,0.531122,-0.0111752,0.015312
3701831662798764,333.995,219.995,850,2569.8,0.570849,2528.78,0.799457,-0.0108547,0.0157189
3701840682798012,333.995,240,850,2575.11,0.803157,2526.22,0.666593,-0.0108719,0.0156525
3701849702800044,333.995,259.995,850,2579.46,0.656206,2524.28,0.423392,-0.0099349,0.0156796
3701858722798128,333.995,280,850,2581.83,0.871421,2520.52,0.806135,-0.0105729,0.0149942
3701867742800641,333.995,299.995,850,2584.41,0.605887,2516.76,0.467495,-0.0109334,0.0152775
3701876762800177,333.995,320,850,2585.39,0.523629,2511.55,0.391233,-0.00960874,0.0147609
3701885782801033,333.995,339.995,850,2583.87,0.727904,2505.47,0.506857,-0.0101638,0.0168853
3701894802799993,333.995,360,850,2579.78,1.23775,2500.49,1.29769,-0.00846433,0.0150922
