Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
511979261750151,756.993,0,900,-8.61615,0.0443514,-3.2607,0.0553433,-10.1161,0.0449485
511984283748479,756.993,19.9953,900,-8.53746,0.0400248,-3.26895,0.0463732,-10.7678,0.0420125
511989303750311,756.993,40,900,-8.14435,0.0339657,-3.09898,0.0410745,-10.7865,0.06078
511994331748109,756.993,59.9953,900,-8.10273,0.0388176,-3.04817,0.0455141,-10.6841,0.0479531
511999353749244,756.993,80,900,-8.19575,0.0425955,-3.0394,0.0649418,-10.9282,0.0482589
512004375748532,756.993,99.9953,900,-7.93846,0.0397766,-2.90507,0.0507471,-11.1741,0.0513662
512009397748443,756.993,120,900,-7.54983,0.0386863,-2.94511,0.0492309,-11.0429,0.0544475
512014419750059,756.993,139.995,900,-7.54703,0.0405184,-3.10022,0.0567119,-10.4928,0.0496589
512019439747331,756.993,140.047,900,-7.61044,0.0506695,-3.11071,0.0529961,-10.4409,0.0574307
512061213750017,756.993,179.995,900,-8.67125,0.0376273,-3.24357,0.0499772,-10.9001,0.0565181
512066235750576,756.993,179.998,900,-8.7302,0.0379973,-3.36662,0.0599398,-10.9326,0.0530782
512116021747924,756.993,219.995,900,-7.4725,0.0396409,-3.59508,0.0458739,-11.6174,0.0445923
512121043750416,756.993,219.978,900,-7.45675,0.042724,-3.48403,0.0419104,-11.5143,0.0463663
512179041749255,756.993,259.995,900,-6.91439,0.0362883,-3.35649,0.0469689,-10.7462,0.0497342
512184061750235,756.993,259.783,900,-6.96365,0.0439638,-3.41525,0.0442211,-10.7056,0.0463481
512250071748513,756.993,299.995,900,-7.11325,0.0360217,-3.29136,0.0478121,-9.9817,0.0481601
512255093748592,756.993,299.617,900,-7.19787,0.0380532,-3.29895,0.0442732,-9.94579,0.0643577
512328913748863,756.993,339.995,900,-8.3007,0.0370214,-3.19277,0.0532738,-9.2887,0.0621077
512333935749915,756.993,339.568,900,-8.38084,0.0440664,-3.22784,0.0451635,-9.39073,0.045873
512370707748255,756.993,0,900,-8.73277,0.0388488,-3.20142,0.0480458,-10.2499,0.0473749
512376541749943,756.993,0,850,-8.71553,0.0432082,-3.16731,0.0449102,-10.2452,0.0491857
512381563749063,756.993,19.9953,850,-8.65886,0.0371154,-3.21169,0.0597864,-10.8821,0.0511991
512386585750366,756.993,40,850,-8.22637,0.037472,-3.13153,0.0442613,-10.9397,0.0538628
512391607747962,756.993,59.9953,850,-8.21696,0.0376924,-3.02383,0.0425506,-10.8175,0.0442695
512396629748294,756.993,80,850,-8.31365,0.0409216,-3.01364,0.0404273,-11.0084,0.0497259
512401651748697,756.993,99.9953,850,-8.08391,0.044075,-2.93723,0.0412069,-11.2751,0.044835
512406671750409,756.993,120,850,-7.74191,0.0676966,-2.98941,0.0790687,-11.1361,0.0830889
512411693748665,756.993,120.261,850,-7.72859,0.0359459,-2.94273,0.0410175,-11.1015,0.047147
512449461748212,756.993,160,850,-8.45099,0.0497837,-3.16223,0.0424347,-10.2809,0.0532141
512454483747367,756.993,160.008,850,-8.52165,0.0371078,-3.1521,0.0394496,-10.2993,0.0561882
512500263750612,756.993,200,850,-8.58733,0.0473427,-3.57638,0.0505266,-12.0431,0.0490822
512505285747763,756.993,199.93,850,-8.4966,0.0382754,-3.59695,0.0477475,-12.0385,0.0476238
512559077748358,756.993,240,850,-7.18946,0.0497217,-3.23389,0.0476819,-11.5625,0.0535435
512564099749506,756.993,259.995,850,-7.07523,0.0589403,-3.48306,0.046445,-10.6581,0.0498115
512569121748086,756.993,259.783,850,-7.13975,0.0465443,-3.44289,0.0482957,-10.6249,0.0527999
512634929749171,756.993,299.995,850,-7.39771,0.0395392,-3.41313,0.0531703,-9.916,0.0516948
512639951750342,756.993,299.617,850,-7.40507,0.0393504,-3.39568,0.0490192,-9.8681,0.0505091
512713771749281,756.993,339.995,850,-8.74931,0.032264,-3.27865,0.0477971,-9.37837,0.0445839
512718793748425,756.993,339.539,850,-8.84366,0.032766,-3.30618,0.0498167,-9.38705,0.0473623
512755561748134,756.993,0,850,-9.20897,0.0367051,-3.32113,0.0480648,-10.2407,0.0481619
512761395749954,756.993,0,800,-9.20071,0.0373112,-3.28074,0.0551735,-10.2829,0.0565637
512766417748474,756.993,19.9953,800,-9.17955,0.0384496,-3.29768,0.0493111,-10.9008,0.0493212
512771439749610,756.993,40,800,-8.73314,0.0344496,-3.17597,0.0544695,-10.9591,0.051809
512776461750157,756.993,59.9953,800,-8.75569,0.0366989,-3.18701,0.0552849,-10.8992,0.0480255
512781483748185,756.993,80,800,-8.76712,0.0482053,-3.0701,0.0454384,-11.1127,0.0446784
512786503749309,756.993,99.9953,800,-8.53798,0.0365325,-3.04153,0.0460918,-11.4321,0.0480581
512791525750012,756.993,120,800,-8.17076,0.0366066,-3.0919,0.0491822,-11.3021,0.0454355
512796547750188,756.993,122.709,800,-8.06182,0.0373266,-3.10121,0.0409237,-11.2164,0.0476182
512834315748895,756.993,160,800,-8.86239,0.0378067,-3.33102,0.043576,-10.4507,0.0579515
512839337748674,756.993,160.066,800,-8.94507,0.0422242,-3.27076,0.051774,-10.4609,0.0584544
512885117747479,756.993,200,800,-8.90049,0.0319312,-3.64509,0.042437,-12.062,0.0402097
512890139747955,756.993,199.988,800,-8.81253,0.0472294,-3.64624,0.0446634,-12.1253,0.0458525
512943931747686,756.993,240,800,-7.32987,0.0389114,-3.22029,0.0474018,-11.8062,0.0586875
512948953749397,756.993,259.995,800,-7.31632,0.0389875,-3.32832,0.0519334,-10.6977,0.0468461
512953973747521,756.993,280,800,-7.2991,0.0367003,-3.07173,0.0465476,-10.9865,0.0538487
512958997747588,756.993,299.995,800,-7.4083,0.0357644,-3.41257,0.0525861,-9.91625,0.0558118
512964019748028,756.993,320,800,-7.95602,0.041133,-3.28718,0.0540691,-10.0758,0.0467979
512969039750220,756.993,339.995,800,-8.65164,0.0419529,-3.19779,0.0473039,-9.52982,0.0597658
512974061750000,756.993,360,800,-9.09591,0.0442072,-3.303,0.0523404,-10.4229,0.0462738
513001745750263,756.993,0,800,-9.04013,0.04436,-3.30572,0.0577735,-10.3785,0.0624502
513007579749203,756.993,0,750,-9.05514,0.0285488,-3.35716,0.0478788,-10.3741,0.0543755
513012601748155,756.993,19.9953,750,-9.09151,0.0409705,-3.29474,0.0529429,-11.0014,0.045494
513017623748750,756.993,40,750,-8.59884,0.0392101,-3.17682,0.050441,-11.1269,0.0545417
513022645750570,756.993,59.9953,750,-8.62958,0.0407673,-3.19784,0.0467396,-10.9897,0.0453571
513027667748490,756.993,80,750,-8.72049,0.0436833,-3.16017,0.0432108,-11.2343,0.0491538
513032689749769,756.993,99.9953,750,-8.39852,0.0355543,-3.12922,0.0401386,-11.5692,0.0506895
513037711750365,756.993,120,750,-7.99039,0.0362206,-3.16526,0.0476423,-11.3914,0.0473097
513042733747540,756.993,139.995,750,-7.94868,0.0393759,-3.27986,0.0403726,-10.7046,0.0564041
513047755749732,756.993,160,750,-8.74068,0.0432714,-3.40414,0.0467327,-10.5502,0.0481926
513052777748096,756.993,162.601,750,-8.87512,0.0371827,-3.388,0.0418346,-10.6753,0.0423836
513098959748570,756.993,200,750,-8.72737,0.0491782,-3.74948,0.0501684,-12.0263,0.0437836
513103981750053,756.993,199.988,750,-8.67326,0.0332042,-3.72838,0.0504715,-12.0557,0.0455816
513157773747900,756.993,240,750,-7.21604,0.0406768,-3.34045,0.0548041,-11.7943,0.049984
513162795747752,756.993,259.995,750,-7.30058,0.0415827,-3.55948,0.0626117,-10.6997,0.0482386
513167817748828,756.993,259.812,750,-7.33473,0.0386276,-3.45061,0.053376,-10.6878,0.0562674
513233627748280,756.993,299.995,750,-7.40188,0.047986,-3.44479,0.0447034,-9.88642,0.0493665
513238649749175,756.993,302.065,750,-7.53312,0.0396364,-3.38608,0.047659,-9.75807,0.0561161
513312869750049,756.993,339.995,750,-8.54801,0.0406368,-3.23623,0.0514354,-9.53432,0.0463001
513317889748893,756.993,341.958,750,-8.75933,0.0401992,-3.23489,0.045419,-9.70718,0.0489683
513355061749359,756.993,0,750,-8.85389,0.0358063,-3.41321,0.0557342,-10.3933,0.0525028
513360895747975,756.993,0,700,-8.83269,0.0408202,-3.34779,0.0442001,-10.4158,0.0401543
513365917747971,756.993,19.9953,700,-8.89872,0.0356228,-3.42078,0.0436605,-11.0951,0.047679
513370939748878,756.993,40,700,-8.38788,0.0370887,-3.28808,0.0614859,-11.1564,0.0603516
513375961750566,756.993,59.9953,700,-8.37732,0.0361011,-3.27992,0.0536623,-11.0471,0.0479748
513380983748282,756.993,80,700,-8.43967,0.0331347,-3.27081,0.044963,-11.2259,0.0476543
513386005749177,756.993,99.9953,700,-8.21322,0.0415412,-3.22185,0.0434041,-11.5496,0.050659
513391027748189,756.993,120,700,-7.78286,0.0418423,-3.32286,0.0454269,-11.4285,0.0454796
513396049748328,756.993,139.995,700,-7.69489,0.0374093,-3.45465,0.0510947,-10.7756,0.0435947
513401071749548,756.993,142.64,700,-7.7576,0.0336126,-3.4378,0.0492054,-10.677,0.0401738
