Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
284972604600741,756.993,304.992,700,-8.12321,0.0378612,-3.06604,0.0493549,-9.5764,0.0576213
284987262603428,756.993,304.992,1000,-8.07908,0.0302366,-3.06754,0.0472725,-9.82987,0.0452128
285002520601150,756.993,309.998,700,-8.25398,0.0424599,-3.01105,0.0476877,-9.66971,0.0542346
285017178603213,756.993,309.998,1000,-8.11004,0.0432266,-3.02521,0.0442276,-9.90855,0.0495849
285032438600299,756.993,314.994,700,-8.33937,0.041599,-2.99684,0.057143,-9.76129,0.0465187
285047096600550,756.993,314.994,1000,-8.19591,0.0417273,-2.99274,0.0506422,-9.81444,0.0530171
285062354602496,756.993,320,700,-8.39087,0.0377621,-3.1031,0.0619704,-9.78138,0.0397069
285077012602903,756.993,320,1000,-8.17379,0.0420808,-3.0315,0.0442143,-9.8152,0.0520165
285092272600973,756.993,324.996,700,-8.36731,0.0492448,-3.05095,0.0440655,-9.80155,0.0432665
285106930601740,756.993,324.996,1000,-8.28155,0.0440261,-2.96594,0.0596498,-9.57357,0.0548251
285122188600638,756.993,329.993,700,-8.34744,0.0398406,-2.99568,0.0519042,-9.63051,0.0481134
285136846600013,756.993,329.993,1000,-8.40143,0.0357141,-3.05791,0.0484902,-9.48246,0.0462501
285152104601443,756.993,334.999,700,-8.52226,0.0386963,-2.90312,0.0635999,-9.48328,0.0620807
285166762602090,756.993,334.999,1000,-8.63164,0.0387698,-3.16033,0.0537906,-9.41387,0.0437632
285182020601096,756.993,339.995,700,-8.82524,0.0401037,-2.97158,0.0513635,-9.45416,0.0441733
285196678602271,756.993,339.995,1000,-8.84972,0.040693,-3.18495,0.0508392,-9.42859,0.0570556
285211936600042,756.993,344.992,700,-9.01096,0.0365478,-2.99334,0.0495839,-9.69592,0.0477352
285226594601013,756.993,344.992,1000,-9.02723,0.0375119,-3.14009,0.0469818,-9.70389,0.0517592
285241852602767,756.993,349.998,700,-9.02914,0.0416813,-3.02056,0.0476982,-9.81481,0.0456603
285256510601338,756.993,349.998,1000,-9.01151,0.0442536,-3.22959,0.051883,-9.90854,0.0382
285271768602804,756.993,354.994,700,-9.04472,0.0399115,-3.01598,0.0479972,-9.93081,0.0595978
285286426602287,756.993,354.994,1000,-9.11804,0.0407372,-3.19726,0.0474662,-9.96843,0.045419
285301684600921,756.993,360,700,-9.03039,0.0388745,-3.13061,0.0603286,-10.0473,0.0403639
285316342600428,756.993,360,1000,-9.08767,0.0471133,-3.27314,0.0455522,-10.143,0.0483605
