Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1802070043906060,756.993,0,575,239.188,0.173382,-0.0856316,0.0546145,-184.558,0.112433
1802074469907274,756.993,9.99298,575,324.277,0.232037,0.957214,0.0535994,-167.699,0.0882173
1802078895908308,756.993,19.9953,575,431.291,0.0955484,2.11701,0.0572886,-119.013,0.0567549
1802083321908694,756.993,29.9977,575,546.764,0.117028,3.15811,0.0509839,-20.5014,0.0549344
1802087747905959,756.993,40,575,644.304,1.04449,3.04567,0.0550031,144.461,0.270492
1802092173907522,756.993,49.993,575,691.878,0.0725867,0.927896,0.053341,376.44,0.125679
1802096599906876,756.993,59.9953,575,653.714,0.0753699,-4.16708,0.0428732,651.786,0.067991
1802101025905918,756.993,69.9977,575,503.385,0.0723876,-11.918,0.0497352,911.478,0.103779
1802105451907120,756.993,80,575,259.954,0.0624983,-21.4665,0.0459715,1086.78,0.169104
1802109877908389,756.993,89.993,575,-27.8152,0.0517495,-30.1675,0.0480808,1138.71,0.0883421
1802114303905773,756.993,99.9953,575,-307.254,0.0560328,-36.1446,0.0548535,1062.67,0.0444476
1802118729907418,756.993,109.998,575,-530.083,0.048107,-38.6397,0.0533786,879.489,0.0644836
1802123155906147,756.993,120,575,-664.17,0.0407942,-37.6875,0.0462162,627.053,0.0514597
1802127581906304,756.993,129.993,575,-696.091,0.0720973,-34.2362,0.0523467,362.45,0.137552
1802132007908621,756.993,139.995,575,-644.932,0.0719336,-29.2111,0.0482509,140.27,0.103687
1802136433908022,756.993,149.998,575,-546.424,0.10401,-23.8591,0.0396643,-19.1605,0.0583087
1802140859908262,756.993,160,575,-435.755,0.0742446,-18.8565,0.0593618,-114.951,0.0618569
1802145285905887,756.993,169.993,575,-334.599,0.059782,-14.6885,0.0557576,-162.281,0.0419185
1802149711907965,756.993,179.995,575,-250.374,0.0356147,-11.6049,0.0554804,-178.982,0.050699
1802154137909009,756.993,189.998,575,-185.547,0.0362426,-9.32476,0.0571674,-178.018,0.0542736
1802158563906502,756.993,200,575,-138.507,0.0361388,-7.7781,0.0456917,-169.147,0.0483767
1802162989908819,756.993,209.993,575,-104.245,0.0366595,-6.66861,0.0417688,-158.085,0.0551361
1802167415907067,756.993,219.995,575,-79.8507,0.0333659,-5.83185,0.0605898,-148.128,0.0405136
1802171841907873,756.993,229.998,575,-61.6888,0.0365297,-5.26404,0.0541794,-140.714,0.0603851
1802176267907946,756.993,240,575,-46.9873,0.0403385,-4.82578,0.0499003,-135.991,0.0642465
1802180693908762,756.993,249.993,575,-33.9689,0.036431,-4.38677,0.0543149,-133.575,0.0519214
1802185119907299,756.993,259.995,575,-21.6605,0.0347872,-4.06964,0.045778,-132.591,0.0524009
1802189545908020,756.993,269.998,575,-9.34554,0.0338031,-3.73937,0.0569445,-132.39,0.049229
1802193971905632,756.993,280,575,2.98657,0.0355806,-3.42609,0.0522275,-132.721,0.046471
1802198397908250,756.993,289.993,575,15.3721,0.0358134,-3.02965,0.0425128,-133.692,0.0517526
1802202823907891,756.993,299.995,575,28.317,0.0317232,-2.73097,0.0553556,-136.134,0.0450559
1802207249907495,756.993,309.998,575,42.6917,0.0353727,-2.19307,0.0546955,-141.308,0.0724822
1802211675909020,756.993,320,575,61.3101,0.0420757,-1.78395,0.0555743,-149.669,0.0473418
1802216101908601,756.993,329.993,575,86.9519,0.0387281,-1.65838,0.0550942,-160.03,0.050666
1802220527906921,756.993,339.995,575,121.966,0.0340907,-1.49502,0.0521619,-171.302,0.0495046
1802224953905686,756.993,349.998,575,171.141,0.0319715,-0.924216,0.0509733,-180.606,0.0463093
1802229379907667,756.993,360,575,238.839,0.0550055,-0.141465,0.0432462,-181.473,0.0567805
