Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1800260017905801,756.993,0,150,213.273,0.0351907,77.4658,0.048524,-169.627,0.0760954
1800264443906859,756.993,9.99298,150,290.937,0.0457453,99.8382,0.0534074,-154.277,0.0484711
1800268869905985,756.993,19.9953,150,384.647,0.0408155,131.036,0.0456361,-109.797,0.061847
1800273295906046,756.993,29.9977,150,484.849,0.057562,172.554,0.0469306,-21.5983,0.0621131
1800277721906588,756.993,40,150,573.68,0.0552206,225.926,0.0516055,126.702,0.0543261
1800282147907717,756.993,49.993,150,616.801,0.0708266,288.07,0.0593077,336.805,0.0640669
1800286573906242,756.993,59.9953,150,578.869,0.106526,351.473,0.0887326,582.085,0.0747919
1800291001905846,756.993,69.9977,150,441.831,0.119651,405.884,0.0640154,813.151,0.142854
1800295427908499,756.993,80,150,222.725,0.0786086,439.631,0.107269,969.785,0.178401
1800299853906399,756.993,89.993,150,-35.147,0.0548843,445.622,0.0869778,1017.71,0.169999
1800304279907716,756.993,99.9953,150,-287.546,0.0484961,422.705,0.0706773,952.24,0.119417
1800308705907234,756.993,109.998,150,-490.02,0.0381521,376.129,0.0508421,790.289,0.101068
1800313131907279,756.993,120,150,-612.752,0.0452014,314.972,0.0566874,564.455,0.0796882
1800317557909064,756.993,129.993,150,-643.615,0.0707738,250.81,0.0456599,326.008,0.0667457
1800321983906518,756.993,139.995,150,-597.783,0.0434486,193.004,0.0476454,123.111,0.0447063
1800326409908231,756.993,149.998,150,-508.045,0.0725135,145.584,0.0503623,-22.3211,0.0548983
1800330835907988,756.993,160,150,-406.316,0.0513753,109.698,0.0550214,-109.814,0.0446448
1800335261906545,756.993,169.993,150,-313.225,0.0537071,84.0007,0.0504049,-153.13,0.0499591
1800339687906698,756.993,179.995,150,-235.542,0.0449482,65.7975,0.0434068,-168.271,0.0698968
1800344113907188,756.993,189.998,150,-175.216,0.0464517,53.1164,0.0529517,-167.189,0.0586285
1800348539908961,756.993,200,150,-131.44,0.0474959,44.489,0.0412106,-158.831,0.0640104
1800352965908022,756.993,209.993,150,-99.6209,0.0495353,38.2802,0.0523292,-148.514,0.0701381
1800357391908572,756.993,219.995,150,-76.6863,0.0311394,33.8199,0.0480349,-139.367,0.0533594
1800361819906946,756.993,229.998,150,-59.8477,0.0383722,30.6199,0.0572113,-132.649,0.0433603
1800366245907843,756.993,240,150,-45.951,0.0448428,28.2623,0.0554932,-128.356,0.0437161
1800370671907553,756.993,249.993,150,-33.8252,0.0341338,26.8039,0.0495954,-126.27,0.0449321
1800375097907658,756.993,259.995,150,-22.2645,0.0406252,26.0895,0.0454732,-125.693,0.102231
1800379523905999,756.993,269.998,150,-10.6334,0.0392327,25.9992,0.047326,-125.152,0.0592735
1800383949907940,756.993,280,150,0.818146,0.0418003,26.7494,0.0465833,-125.522,0.041506
1800388379907787,756.993,289.993,150,12.2512,0.035287,28.1489,0.045794,-126.594,0.0654907
1800392805907401,756.993,299.995,150,24.3479,0.0374788,30.2568,0.0513284,-129.156,0.0519607
1800397231908166,756.993,309.998,150,38.0594,0.0367511,33.1414,0.0574563,-133.879,0.0437944
1800401657905931,756.993,320,150,55.3571,0.0387827,37.1683,0.0497904,-141.117,0.0572694
1800406083907045,756.993,329.993,150,78.8239,0.0349254,42.8917,0.0517218,-150.54,0.0439062
1800410509905890,756.993,339.995,150,110.929,0.0416486,50.8677,0.0522319,-160.723,0.0822938
1800414935908180,756.993,349.998,150,155.542,0.036036,62.0569,0.0448254,-168.886,0.0650956
1800419361905956,756.993,360,150,216.535,0.0449688,78.0351,0.0454711,-169.177,0.0509
