Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
426458013436668,0,259.995,150,-9.0902,0.0391617,-3.44675,0.0512251,-9.93578,0.051345
426465049439442,50,259.995,150,-9.01197,0.0395206,-3.44741,0.0419292,-9.94774,0.0498082
426472085438292,100,259.995,150,-9.005,0.0353518,-3.54029,0.0504762,-9.9886,0.0635393
426479121438689,150,259.995,150,-8.93766,0.033147,-3.73978,0.0420892,-10.0379,0.0513403
426486157439687,200,259.995,150,-8.95639,0.0400788,-3.90425,0.0565248,-10.103,0.0514363
426493193436461,250,259.995,150,-8.95551,0.0442981,-4.14056,0.0506261,-10.2482,0.0596181
426500229436739,300,259.995,150,-8.94703,0.0339792,-4.14242,0.0463546,-10.3968,0.0555448
426507265437413,350,259.995,150,-8.96236,0.0363109,-4.1603,0.0381546,-10.5529,0.0484146
426514301436323,400,259.995,150,-9.02794,0.0378768,-4.0675,0.0432344,-10.7525,0.0499813
426521337436613,450,259.995,150,-9.04833,0.0349637,-3.78698,0.0407899,-10.9045,0.0535525
426528373437815,500,259.995,150,-9.09229,0.0419528,-3.53634,0.0535511,-10.9505,0.0636635
426535409436941,550,259.995,150,-9.11539,0.0327275,-3.33628,0.0446187,-10.9504,0.0534496
426535409436941,550,259.995,150,-9.11539,0.0327275,-3.33628,0.0446187,-10.9504,0.0534496
