Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
167637654731629,756.993,0,575,-12.701,0.0332225,-2.89529,0.0568713,-10.3922,0.0583792
167642074731233,756.993,9.99298,575,-13.0297,0.0362006,-2.85221,0.0518893,-11.0249,0.0648562
167646494729817,756.993,19.9953,575,-13.2699,0.0395134,-2.77186,0.0507542,-11.7928,0.0524174
167650914730189,756.993,29.9977,575,-13.4018,0.0355123,-2.68283,0.0500179,-12.6587,0.0618238
167655334733009,756.993,40,575,-13.2879,0.0381987,-2.54085,0.0448399,-13.7735,0.0551181
167659754732181,756.993,49.993,575,-12.7218,0.0402856,-2.37862,0.0696,-14.9636,0.0530698
167664174731941,756.993,59.9953,575,-11.6299,0.0440211,-2.19156,0.0409199,-15.9668,0.0568255
167668594733117,756.993,69.9977,575,-10.1116,0.0363453,-1.96918,0.0595908,-16.3611,0.0654472
167673014733093,756.993,80,575,-8.56576,0.0411158,-1.8259,0.0458001,-15.9853,0.0653561
167677434730393,756.993,89.993,575,-7.48769,0.0347356,-1.7859,0.0477649,-14.8516,0.0604862
167681854730633,756.993,99.9953,575,-7.00693,0.0403982,-1.87711,0.0551327,-13.529,0.0643017
167686274731449,756.993,109.998,575,-7.16028,0.0359433,-1.99377,0.0461846,-12.3237,0.0517361
167690694731868,756.993,120,575,-7.6078,0.0343576,-1.93213,0.0521893,-11.7404,0.0593477
167695114732384,756.993,129.993,575,-7.99654,0.0388771,-1.96127,0.0564485,-11.5859,0.0539973
167699534730157,756.993,139.995,575,-8.21242,0.0386184,-1.93235,0.0562361,-11.6798,0.0482633
167703954729933,756.993,149.998,575,-8.08654,0.0348155,-1.90748,0.0436662,-11.6602,0.0599766
167708374729720,756.993,160,575,-7.93045,0.0434777,-1.88045,0.0535296,-11.5576,0.0446752
167712794732435,756.993,169.993,575,-7.82334,0.0351125,-1.8543,0.0631298,-11.3635,0.0617491
167717214733742,756.993,179.995,575,-7.70146,0.0371657,-1.8648,0.0505265,-11.0559,0.0599972
167721634729691,756.993,189.998,575,-7.72731,0.0405347,-1.92113,0.063339,-10.7298,0.0528486
167726054730427,756.993,192.149,575,-7.78294,0.0356396,-1.90582,0.0599467,-10.6352,0.0474667
167779850732670,756.993,209.993,575,-7.86207,0.0344576,-2.09804,0.039967,-10.0966,0.0565589
167784270732751,756.993,219.995,575,-7.99954,0.0392264,-2.22423,0.0463313,-9.84264,0.0590803
167788690733144,756.993,229.998,575,-8.20417,0.0346467,-2.30063,0.0585586,-9.60307,0.061015
167793110729577,756.993,240,575,-8.45437,0.036713,-2.37248,0.0546834,-9.31931,0.054439
167797530731998,756.993,249.993,575,-8.79654,0.0375266,-2.44883,0.0509745,-9.02919,0.0523948
167801950731479,756.993,259.995,575,-9.22003,0.0507131,-2.57273,0.0490775,-8.82938,0.0582642
167806370731909,756.993,269.998,575,-9.62018,0.0350857,-2.66055,0.0549194,-8.83413,0.0694153
167810790730850,756.993,280,575,-10.0442,0.0378961,-2.72584,0.0545403,-8.91454,0.053069
167815210733271,756.993,289.993,575,-10.3369,0.0412784,-2.77911,0.0489928,-8.99099,0.0546538
167819630733784,756.993,299.995,575,-10.636,0.0468579,-2.79758,0.0554617,-9.04207,0.0614137
167824050733253,756.993,309.998,575,-10.9575,0.0382816,-2.89547,0.0436562,-9.20536,0.0576016
167828470732180,756.993,320,575,-11.2861,0.0338843,-2.93287,0.048063,-9.33781,0.0566115
167832890733668,756.993,329.993,575,-11.6202,0.034294,-2.96388,0.064347,-9.56432,0.0591195
167837310732132,756.993,339.995,575,-11.9643,0.0375191,-2.93751,0.0436186,-9.76829,0.0534665
167841730730944,756.993,349.998,575,-12.3715,0.0379244,-2.89946,0.0517045,-10.0436,0.0609249
167846150732108,756.993,360,575,-12.7376,0.0430895,-2.88399,0.0465837,-10.4969,0.0514078
167849578731673,756.993,360,575,-12.7457,0.0361177,-2.88588,0.0581946,-10.4513,0.0666759
167853998730437,756.993,349.998,575,-12.3446,0.0412614,-2.91105,0.0476338,-10.0192,0.0460031
167858418733149,756.993,339.995,575,-11.9157,0.033519,-2.94581,0.0493609,-9.70659,0.0563821
167862838732201,756.993,329.993,575,-11.5642,0.0329795,-2.94815,0.0562324,-9.52153,0.0529627
167867258733341,756.993,320,575,-11.2658,0.0342876,-2.88862,0.0626267,-9.32351,0.0840422
167871678730281,756.993,309.998,575,-10.9441,0.0389506,-2.83335,0.0510737,-9.18355,0.0803372
167876098729525,756.993,299.995,575,-10.6069,0.0371336,-2.80639,0.0657301,-9.04984,0.0725457
167880518731817,756.993,289.993,575,-10.2928,0.0356897,-2.76656,0.0435197,-8.90997,0.0661898
167884938732069,756.993,280,575,-9.9995,0.0422176,-2.70203,0.0510732,-8.81329,0.051913
167889358731313,756.993,269.998,575,-9.63518,0.0355677,-2.63906,0.0411393,-8.7629,0.0549946
167893778729861,756.993,259.995,575,-9.20952,0.0380821,-2.54932,0.0615981,-8.76139,0.0526
167898198732476,756.993,249.993,575,-8.74809,0.0369529,-2.41563,0.0527348,-8.96135,0.0493112
167902618730037,756.993,240,575,-8.42895,0.0398149,-2.25363,0.0545279,-9.23976,0.057416
167907038731512,756.993,229.998,575,-8.20026,0.0359875,-2.26122,0.0454243,-9.52403,0.0483039
167911458730885,756.993,219.995,575,-7.99903,0.0440692,-2.14866,0.0444093,-9.87425,0.0596962
167915878730859,756.993,209.993,575,-7.89817,0.03855,-2.09416,0.0469331,-10.118,0.0739821
167920298730737,756.993,200,575,-7.72923,0.0398306,-1.99133,0.0595632,-10.4825,0.0511653
167924718732775,756.993,189.998,575,-7.70494,0.0435553,-1.86306,0.0449344,-10.8402,0.0522559
167929138730913,756.993,179.995,575,-7.67925,0.0425188,-1.84711,0.0491823,-11.093,0.0665315
167933558731823,756.993,169.993,575,-7.72788,0.0377822,-1.91156,0.0484154,-11.3668,0.0588161
167937978731677,756.993,160,575,-7.88341,0.0350002,-1.86486,0.0528039,-11.5857,0.0602116
