Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
2147208923486545,756.993,80,150,-10.9788,0.0447927,-1.94611,0.0422711,-12.4697,0.115807
2147213349485627,756.993,89.993,150,-11.1339,0.0383947,-1.75467,0.0516167,-12.0477,0.138046
2147217775487048,756.993,99.9953,150,-11.443,0.0447204,-1.57173,0.0450174,-11.6961,0.117709
2147222201485926,756.993,102.456,150,-11.5756,0.0501977,-1.52895,0.0473171,-11.7273,0.151358
2147258173486891,756.993,120,150,-12.3554,0.0497976,-1.24394,0.0525068,-11.9844,0.160513
2147262599485301,756.993,119.94,150,-12.3819,0.0434442,-1.31825,0.0416128,-12.0202,0.134698
2147302377487517,756.993,139.995,150,-12.6698,0.0402977,-1.17889,0.039176,-13.14,0.125152
2147306803487499,756.993,139.785,150,-12.6758,0.0444617,-1.1764,0.0449255,-13.2133,0.170944
2147350789484278,756.993,160,150,-12.0431,0.0492703,-1.15395,0.0439423,-13.9775,0.169667
2147355215484808,756.993,159.745,150,-12.0157,0.0365706,-1.18627,0.0390811,-14.0252,0.181391
2147403007484642,756.993,179.995,150,-11.3251,0.0457609,-1.2093,0.047639,-14.1531,0.161382
2147407433485207,756.993,179.532,150,-11.3088,0.0380493,-1.28543,0.048882,-14.0867,0.146483
2147407433485207,756.993,179.532,150,-11.3088,0.0380493,-1.28543,0.048882,-14.0867,0.146483
