Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
1133204922060404,195,299.995,250,2562.27,0.660483,2495.66,0.710751
1133207942057450,195,320,250,2563.07,1.10742,2500.79,0.892945
1133210962059464,195,339.995,250,2565.65,0.984302,2504.5,1.21925
1133213982058106,195,360,250,2569.74,0.657661,2506.46,0.723386
1133239664059907,227.998,0,250,2576.21,0.623474,2505.37,0.57577
1133242684059629,227.998,19.9953,250,2580.69,1.18201,2504.08,1.21498
1133245704058439,227.998,40,250,2584.5,1.07741,2502.82,0.929684
1133248724057453,227.998,59.9953,250,2587.93,1.53078,2501.08,1.36542
1133251744060379,227.998,80,250,2590.81,4.90946,2497.67,4.7094
1133254764059861,227.998,99.9953,250,2592.13,1.97612,2494.35,5.32182
1133257784059499,227.998,120,250,2592.52,2.47582,2491.41,10.8351
1133260804059809,227.998,139.995,250,2591.95,2.35541,2487.67,4.52006
1133263824057911,227.998,160,250,2590.07,3.32486,2484.57,3.73435
1133266844060237,227.998,179.995,250,2587.42,3.96505,2482.62,2.79843
1133269864060187,227.998,200,250,2584.08,5.25152,2481.84,2.39405
1133272884059417,227.998,219.995,250,2580.5,4.22138,2482.15,2.2898
1133275904058263,227.998,240,250,2576.99,1.75361,2483.58,1.59157
1133278924060565,227.998,259.995,250,2573.92,1.91002,2485.76,3.26841
1133281944060299,227.998,280,250,2571.55,1.74369,2489.12,1.33263
1133284964057597,227.998,299.995,250,2570.36,0.887133,2493.5,0.837136
1133287984060559,227.998,320,250,2570.79,0.87088,2498.31,0.668627
1133291004058613,227.998,339.995,250,2573.04,0.991023,2501.84,1.343
1133294024058467,227.998,360,250,2577.07,0.918822,2503.63,0.529539
1133319706060220,260.996,0,250,2571.97,1.15582,2504.51,0.713952
1133322726059726,260.996,19.9953,250,2575.88,1.90616,2503.52,2.26516
1133325746060240,260.996,40,250,2579.71,1.28812,2502.62,1.05045
1133328766058378,260.996,59.9953,250,2583.06,1.44282,2500.83,1.22111
1133331786059660,260.996,80,250,2585.79,3.25618,2497.31,3.54482
1133334806058614,260.996,99.9953,250,2587.09,2.58762,2494.08,5.1826
1133337826059776,260.996,120,250,2587.97,5.5965,2491.57,9.65895
1133340846058826,260.996,139.995,250,2586.92,3.86939,2487.36,4.14506
1133343866059137,260.996,160,250,2585.08,4.07865,2484.44,3.57973
1133346886060479,260.996,179.995,250,2582.34,2.94327,2482.25,1.69283
1133349906058077,260.996,200,250,2579.06,4.81161,2481.58,2.37014
1133352926059251,260.996,219.995,250,2575.53,3.70102,2482.26,2.20847
1133355946058433,260.996,240,250,2572.26,1.62173,2483.67,1.47425
1133358966059427,260.996,259.995,250,2569.31,2.36973,2485.86,1.25919
1133361986058045,260.996,280,250,2566.68,2.13945,2488.99,1.30766
1133365006059279,260.996,299.995,250,2565.2,1.3474,2493.27,1.08232
1133368026059493,260.996,320,250,2565.62,1.34425,2498.21,0.916828
1133371046059623,260.996,339.995,250,2568.2,1.42634,2502.22,1.28287
1133374066058145,260.996,360,250,2572.04,1.06344,2504.06,0.677147
1133399746060073,293.995,0,250,2562.76,1.66631,2504.46,0.944714
1133402766059747,293.995,19.9953,250,2566.82,8.73507,2504.04,2.72727
1133405786060561,293.995,40,250,2570.32,1.73507,2503.76,1.26058
1133408806060511,293.995,59.9953,250,2573.76,1.41027,2502.04,1.37037
1133411826058913,293.995,80,250,2576.46,5.14782,2498.7,2.58561
1133414846060495,293.995,99.9953,250,2577.76,4.82225,2495.67,5.24867
1133417866060253,293.995,120,250,2579.05,10.8977,2492.64,7.6381
1133420886057959,293.995,139.995,250,2578.06,5.7137,2489.25,3.98334
1133423906059793,293.995,160,250,2575.73,6.36746,2485.65,5.24544
1133426926058111,293.995,179.995,250,2573.12,5.50744,2483.68,2.44769
1133429946058181,293.995,200,250,2570.07,5.98168,2483.09,2.06534
1133432966059787,293.995,219.995,250,2566.73,7.12071,2483.38,3.18136
1133435986059017,293.995,240,250,2562.82,2.90671,2484.8,2.2232
1133439006058355,293.995,259.995,250,2559.68,2.01764,2486.84,2.30599
1133442026057969,293.995,280,250,2557.34,2.72381,2490.27,2.84645
1133445046060403,293.995,299.995,250,2556.07,2.21662,2494.27,2.86129
1133448066057258,293.995,320,250,2556.61,1.27603,2498.95,1.25186
1133451086058732,293.995,339.995,250,2559.17,4.48284,2502.47,5.01358
1133454106060542,293.995,360,250,2563.14,6.12293,2503.81,10.8071
1133479786058545,326.993,0,250,2559.56,2.05317,2505.01,1.22599
1133482806057812,326.993,19.9953,250,2563.77,8.4561,2504.73,4.33427
1133485826058062,326.993,40,250,2567.35,1.69092,2504.4,1.68051
1133488846058648,326.993,59.9953,250,2570.62,2.33031,2502.52,1.93214
1133491866058082,326.993,80,250,2573.39,6.55944,2499.42,2.86392
1133494886058152,326.993,99.9953,250,2574.94,6.26112,2496.27,4.47415
1133497906058402,326.993,120,250,2575.79,12.0574,2493.31,6.33825
1133500926058004,326.993,139.995,250,2575.38,7.08118,2490.35,3.4321
1133503946059682,326.993,160,250,2572.67,8.80501,2486.11,5.51251
1133506966057808,326.993,179.995,250,2570.05,1.93291,2484.46,1.94145
1133509986060266,326.993,200,250,2566.87,6.29829,2483.7,1.90038
1133513006058836,326.993,219.995,250,2563.77,7.47789,2484.16,3.12688
1133516026058606,326.993,240,250,2559.82,2.89308,2485.44,1.77425
1133519046057716,326.993,259.995,250,2556.54,2.48539,2487.14,2.3527
1133522066057174,326.993,280,250,2554.02,3.20908,2490.72,2.35715
1133525086059200,326.993,299.995,250,2552.33,3.77896,2495.16,1.95693
1133528106060470,326.993,320,250,2552.97,1.76947,2499.94,1.20685
1133531126058788,326.993,339.995,250,2555.73,1.35143,2503.71,1.47684
1133534146057982,326.993,360,250,2559.82,3.74253,2505.48,1.79881
1133559828059579,360,0,250,2559.75,1.07898,2505.48,0.682781
1133562848060693,360,19.9953,250,2563.63,4.51811,2505.11,1.67841
1133565868060223,360,40,250,2567.49,1.42492,2504.75,1.59157
1133568888058433,360,59.9953,250,2570.95,2.16809,2503.06,1.8462
1133571908058935,360,80,250,2573.51,10.9337,2499.75,7.0496
1133574928060649,360,99.9953,250,2575.52,9.5374,2496.67,7.67416
1133577948057299,360,120,250,2575.45,9.77462,2494.25,4.04734
1133580968058125,360,139.995,250,2575.64,5.99575,2490.1,8.98989
1133583988060283,360,160,250,2573.26,13.9616,2487.19,5.4841
1133587008060389,360,179.995,250,2569.36,9.22848,2484.54,3.32111
1133590028057843,360,200,250,2566.68,9.30869,2484.04,2.62873
1133593048060013,360,219.995,250,2563.69,4.97243,2484.67,3.02646
1133596068058824,360,240,250,2560.12,2.99282,2485.98,2.60737
1133599088060010,360,259.995,250,2556.97,2.82833,2488.29,2.66671
1133602108058412,360,280,250,2554.55,4.04326,2491.07,3.29998
1133605128057726,360,299.995,250,2552.88,5.74972,2495.42,2.95483
1133608148059392,360,320,250,2553.44,2.77771,2500.14,1.36651
1133611168057374,360,339.995,250,2555.8,2.10714,2503.77,1.50089
1133614188060660,360,360,250,2559.82,3.31276,2505.72,1.95792
1133639872060125,392.998,0,250,2563.68,1.31798,2507.05,0.856818
1133642892058515,392.998,19.9953,250,2567.11,4.19637,2507.27,1.18998
1133645912057146,392.998,40,250,2570.89,1.48566,2506.83,1.83594
1133648932058536,392.998,59.9953,250,2574.22,2.35417,2505.22,2.0607
1133651952058006,392.998,80,250,2577.1,13.7603,2502.04,7.67639
1133654972058748,392.998,99.9953,250,2577.5,21.8256,2499.64,7.0754
1133657992059370,392.998,120,250,2579.1,5.84805,2495.98,6.8928
1133661012057628,392.998,139.995,250,2578.59,4.3168,2492.4,4.17
1133664032058682,392.998,160,250,2575.26,15.1812,2489.24,10.6975
1133667052059328,392.998,179.995,250,2572.24,16.7019,2487.16,5.30123
1133670072059698,392.998,200,250,2569.38,9.69787,2486.13,2.5906
1133673092060296,392.998,219.995,250,2567.29,4.61411,2486.93,2.70641
1133676112059946,392.998,240,250,2563.59,2.70374,2488,2.55074
1133679132058960,392.998,259.995,250,2560.52,2.84328,2490.39,1.782
1133682152057170,392.998,280,250,2557.97,4.61921,2493.41,2.1285
1133685172058416,392.998,299.995,250,2556.54,6.10923,2497.79,3.0165
1133688192060358,392.998,320,250,2557.38,3.3424,2502.08,1.62802
1133691212060500,392.998,339.995,250,2560,1.76224,2505.58,1.82828
1133694232060390,392.998,360,250,2563.91,3.6054,2507.21,2.76999
1133719912070610,425.996,0,250,2567.35,1.72871,2508.55,1.16955
1133722932059136,425.996,19.9953,250,2570.65,2.6439,2509.07,1.35162
1133725952060118,425.996,40,250,2574.08,4.03471,2508.76,2.39235
1133728972057380,425.996,59.9953,250,2577.64,2.42572,2506.86,1.9868
1133731992059742,425.996,80,250,2579.25,18.313,2503.88,4.42258
1133735012057340,425.996,99.9953,250,2580.13,13.3474,2501.02,6.95398
1133738032060002,425.996,120,250,2582.64,6.35412,2498,5.08301
1133741052060636,425.996,139.995,250,2582.46,5.77983,2494.57,3.63945
1133744072059962,425.996,160,250,2579.74,10.4705,2491.59,10.0269
1133747092058724,425.996,179.995,250,2577.1,24.2077,2489.49,5.12588
1133750112058387,425.996,200,250,2573.05,9.04322,2488.1,1.7698
1133753132058289,425.996,219.995,250,2570.46,3.80829,2488.79,2.41468
1133756152057411,425.996,240,250,2566.72,4.33736,2489.83,2.68604
1133759172059869,425.996,259.995,250,2563.41,7.37657,2491.58,2.92822
1133762192060047,425.996,280,250,2561.21,9.28187,2495.31,3.5244
1133765212059757,425.996,299.995,250,2560.03,7.69544,2499.61,3.26523
1133768232060715,425.996,320,250,2561.39,2.53575,2503.91,1.67866
1133771252057245,425.996,339.995,250,2563.96,2.23367,2506.89,1.89426
1133774272060087,425.996,360,250,2567.03,9.81096,2508.44,1.91945
1133799952060119,458.995,0,250,2563.82,1.05215,2507.21,0.916517
1133802972058797,458.995,19.9953,250,2567.26,4.13019,2507.82,1.24834
1133805992058315,458.995,40,250,2570.53,6.76148,2507.24,2.4203
1133809012057845,458.995,59.9953,250,2574.46,2.67153,2505.37,2.22771
1133812032059475,458.995,80,250,2575.32,22.9892,2502.51,4.30723
1133815052058945,458.995,99.9953,250,2578.76,5.93963,2499.79,3.11764
1133818072059603,458.995,120,250,2579.65,5.19885,2496.63,3.75066
1133821092060501,458.995,139.995,250,2578.9,4.59331,2493.11,3.02222
1133824112059839,458.995,160,250,2575.51,14.0282,2490.08,10.1147
1133827132058589,458.995,179.995,250,2576.04,25.6806,2488.45,3.98824
1133830152059679,458.995,200,250,2570.97,1.71152,2486.91,1.42981
1133833172057241,458.995,219.995,250,2567.11,4.77281,2487.26,2.15465
1133836192059711,458.995,240,250,2563.44,6.56791,2488.28,3.26007
1133839212059661,458.995,259.995,250,2560.42,8.53639,2490.09,1.98738
1133842232060919,458.995,280,250,2557.81,18.3755,2493.57,6.06385
1133842232060919,459.004,299.995,250,2557.81,18.3755,2493.57,6.06385
