Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1802297683907822,756.993,360,575,237.661,0.0460485,-0.168484,0.0610697,-180.705,0.0505385
1802302109905831,756.993,349.998,575,171.522,0.0387316,-1.01704,0.0562113,-179.951,0.0562633
1802306535908639,756.993,339.995,575,122.299,0.0334165,-1.48984,0.0454058,-170.851,0.0550594
1802310961906048,756.993,329.993,575,87.1632,0.0355285,-1.68385,0.0554011,-159.681,0.0648182
1802315387906362,756.993,320,575,61.5872,0.0376623,-1.76502,0.0686257,-149.338,0.0623132
1802319813906302,756.993,309.998,575,42.9671,0.0363113,-2.18857,0.0484872,-140.864,0.0507113
1802324239905739,756.993,299.995,575,28.5239,0.031224,-2.67661,0.041784,-135.727,0.0507344
1802328665905860,756.993,289.993,575,15.6106,0.0351186,-3.06067,0.0555038,-133.275,0.0403305
1802333091907937,756.993,280,575,3.32537,0.0348289,-3.39001,0.0421546,-132.21,0.0524522
1802337517906809,756.993,269.998,575,-8.89606,0.033487,-3.68625,0.0484358,-131.895,0.0454948
1802341943908647,756.993,259.995,575,-21.1712,0.0430181,-4.00288,0.0502785,-132.044,0.0434345
1802346369907171,756.993,249.993,575,-33.3785,0.0357595,-4.30787,0.0632617,-132.87,0.0746946
1802350795909032,756.993,240,575,-46.1446,0.0399516,-4.75145,0.0458622,-135.06,0.0488123
1802355221906405,756.993,229.998,575,-60.6154,0.0398509,-5.19102,0.0517012,-139.566,0.04641
1802359647907150,756.993,219.995,575,-78.2228,0.0346283,-5.72728,0.0553934,-146.615,0.0490622
1802364073905643,756.993,209.993,575,-102.096,0.0358432,-6.47977,0.0456363,-156.374,0.0419317
1802364073905643,756.993,200,575,-102.096,0.0358432,-6.47977,0.0456363,-156.374,0.0419317
