Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1888262459185835,756.993,360,150,-10.0858,0.0395662,-1.864,0.0565374,-12.1963,0.0564364
1888266885186826,756.993,349.998,150,-10.1684,0.0376136,-1.9501,0.0431334,-12.2783,0.0511732
1888271311186869,756.993,339.995,150,-10.2264,0.0308387,-2.04193,0.0492793,-12.2684,0.0411532
1888275737187092,756.993,329.993,150,-10.3479,0.0388708,-2.19479,0.0464515,-12.3983,0.0508672
1888280163186595,756.993,320,150,-10.5831,0.0333687,-2.36461,0.0535419,-12.4263,0.0503171
1888284589185666,756.993,309.998,150,-10.8465,0.0369468,-2.33145,0.0521634,-12.201,0.0517586
1888289015186081,756.993,299.995,150,-10.8851,0.0397861,-2.1548,0.0478209,-11.9543,0.0462937
1888293441183951,756.993,289.993,150,-10.7999,0.0430571,-2.10792,0.0495572,-11.836,0.0524452
1888297867186418,756.993,280,150,-10.7355,0.0417671,-2.26339,0.0421233,-11.786,0.0524687
1888302293187049,756.993,269.998,150,-10.7113,0.0393638,-2.24498,0.0480843,-11.8098,0.0421072
1888306719186432,756.993,259.995,150,-10.7876,0.0384404,-2.44129,0.0570179,-11.7351,0.0491312
1888311145187207,756.993,249.993,150,-10.8592,0.0411408,-2.53983,0.055234,-11.6018,0.0432214
1888315571184814,756.993,240,150,-10.8669,0.0319764,-2.60878,0.0453557,-11.4008,0.0474228
1888319997185997,756.993,229.998,150,-10.8246,0.0351161,-2.64611,0.0569729,-11.2354,0.0467308
1888324423186592,756.993,219.995,150,-10.7394,0.0401229,-2.70414,0.0476076,-11.1247,0.0543297
1888328851186237,756.993,209.993,150,-10.6358,0.0409951,-2.81471,0.0594698,-10.9889,0.0449705
1888333277185812,756.993,200,150,-10.5052,0.0377134,-2.83455,0.0523374,-10.8316,0.0506412
1888337703184763,756.993,189.998,150,-10.3369,0.0350937,-2.92514,0.0498931,-10.7083,0.0412899
1888342129185442,756.993,179.995,150,-10.0472,0.0440773,-3.01147,0.0409779,-10.6335,0.0418638
1888346555186685,756.993,169.993,150,-9.68942,0.0351328,-3.02579,0.0385551,-10.5624,0.0516679
1888350983184530,756.993,160,150,-9.33588,0.0358113,-2.99698,0.044487,-10.6621,0.110354
1888355409185137,756.993,149.998,150,-8.96931,0.0439517,-2.96565,0.0434086,-10.9369,0.101579
1888359835184256,756.993,139.995,150,-8.69297,0.0353879,-2.99614,0.0499719,-11.4091,0.0484196
1888364261186903,756.993,129.993,150,-8.66039,0.0386232,-2.96418,0.0463543,-12.0299,0.0603389
1888368687186274,756.993,120,150,-8.90603,0.0375252,-2.94136,0.0417131,-12.5854,0.0520407
1888373113186472,756.993,109.998,150,-9.31875,0.0300268,-2.78231,0.0489459,-12.9297,0.0484347
1888377539186647,756.993,99.9953,150,-9.82073,0.0401734,-2.73872,0.0379114,-13.0285,0.0433725
1888381965184542,756.993,89.993,150,-10.189,0.0328527,-2.60142,0.0540531,-12.726,0.0468843
1888386391184141,756.993,80,150,-10.3361,0.0572342,-2.39429,0.0517598,-12.3465,0.0468619
1888390817185696,756.993,69.9977,150,-10.3258,0.0360979,-2.23443,0.0467491,-11.9959,0.0470046
1888395243186819,756.993,59.9953,150,-10.1175,0.0356079,-2.12744,0.0543012,-11.7876,0.0446996
1888399669184990,756.993,49.993,150,-9.95135,0.0316243,-2.02674,0.0512305,-11.7675,0.0490873
1888404095183881,756.993,40,150,-9.88792,0.0382295,-1.96116,0.0544787,-11.8612,0.048417
1888408521183948,756.993,29.9977,150,-9.81474,0.043733,-1.87566,0.045786,-11.9577,0.048918
1888412947186775,756.993,19.9953,150,-9.8686,0.0372917,-1.81941,0.0739997,-12.0506,0.060592
1888417373186314,756.993,9.99298,150,-9.94743,0.0336067,-1.85034,0.0552328,-12.156,0.0819544
1888421799186000,756.993,0,150,-10.0469,0.038075,-1.8201,0.050384,-12.2052,0.053574
