Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1220216348614174,0,0,0,287.968,0.0411063,72.8521,0.0409182,-117.648,0.0636956
1220220350615075,0,0,0,287.919,0.0398777,72.8317,0.052651,-117.657,0.0542912
1220224352615556,0,0,0,287.972,0.0382304,72.9334,0.045911,-117.653,0.0518286
1220228354613517,0,0,0,287.939,0.0397161,72.8767,0.0535457,-117.63,0.0488946
1220232356613482,0,0,0,287.925,0.0528529,72.8803,0.0468807,-117.56,0.0681096
1220236358613471,0,0,0,287.972,0.0414961,72.9365,0.0371248,-117.571,0.0467738
1220240360614408,0,0,0,287.962,0.0359417,72.9708,0.0518899,-117.591,0.0524852
1220244362614457,0,0,0,287.927,0.0360159,73.0348,0.0454108,-117.613,0.0548171
1220248364614746,0,0,0,287.897,0.0429021,73.018,0.0409589,-117.553,0.0476227
1220252366614711,0,0,0,287.982,0.0344729,73.0512,0.0498821,-117.575,0.0445789
1220256370613613,0,0,0,288.032,0.0487142,72.9951,0.0411009,-117.567,0.0432364
1220260374614663,0,0,0,288.405,0.215037,73.0902,0.0622583,-117.591,0.049616
1220264376613728,0,0,0,288.768,0.847676,73.1361,0.0984519,-116.875,0.337977
1220268378612805,0,0,0,284.01,18.9367,198.558,84.4157,-103.576,3.84208
1220272380613982,0,0,0,247.252,6.30346,511.933,13.4409,-111.346,8.34817
1220276382613359,0,0,0,147.095,18.7975,578.27,15.3211,-130.564,8.85394
1220280384613528,0,0,0,-0.203441,27.2483,740.848,38.3343,-187.493,12.5879
1220284386615713,0,0,0,294.133,0.397942,73.4754,0.068451,-116.62,0.307816
1220288390615011,0,0,0,294.475,0.0814442,73.4421,0.0673763,-116.921,0.0633773
1220292394612677,0,0,0,294.243,0.0414892,73.4442,0.0399781,-116.945,0.0511932
1220296396614334,0,0,0,294.184,0.0532749,73.5498,0.0397702,-116.938,0.0562615
1220300398615151,0,0,0,308.749,17.206,125.779,60.4983,-24.0875,113.541
1220304400614408,0,0,0,287.903,1.30104,75.3786,3.52456,99.6565,4.52013
1220308402615609,0,0,0,290.96,0.97049,61.3806,1.73731,78.3318,3.49006
1220312404615478,0,0,0,290.599,0.657027,70.5761,2.81246,61.0709,2.34589
1220316406615671,0,0,0,288.128,0.461595,74.8214,2.57676,61.2465,3.53123
1220320408614004,0,0,0,295.528,1.00537,73.5478,0.598152,-116.439,1.24521
1220324410613561,0,0,0,292.028,5.34466,75.9274,2.78341,-116.027,2.30542
1220328412615662,0,0,0,935.915,7.1514,319.739,8.21778,-408.484,7.57607
1220332414613275,0,0,0,1000,0,942.513,106.722,-646.143,119.376
1220336416615976,0,0,0,1000,0,999.997,0.0663739,-849.863,25.5234
1220340420614266,0,0,0,650.256,96.1868,1000,0,-1148.29,83.9607
1220344424613264,0,0,0,665.914,13.5916,1000,0,-921.769,16.1935
1220348426616013,0,0,0,395.942,139.822,641.195,266.002,-175.447,494.522
1220352428615006,0,0,0,272.05,1.06569,439.671,6.59712,406.093,4.87715
1220356430615871,0,0,0,301.237,2.73575,75.5391,1.91679,-114.962,1.07326
1220360432615944,0,0,0,269.694,3.02512,177.39,5.30091,-100.712,1.8131
1220364434614385,0,0,0,300.067,7.19928,97.5423,51.1884,-108.279,26.3612
1220368436615418,0,0,0,51.843,6.88813,-346.915,2.11758,8.4302,4.94669
1220372438613679,0,0,0,72.3023,0.489921,-344.926,0.615397,14.9518,2.43652
1220376440614256,0,0,0,75.8924,0.14402,-343.872,0.567614,18.1712,0.584886
1220380442614497,0,0,0,79.6631,0.523339,-345.665,0.282867,21.8138,0.290691
1220384444615674,0,0,0,78.8716,10.2031,-330.514,49.5483,-9.30254,79.7558
1220388446615579,0,0,0,57.0048,0.977288,-72.2816,1.28927,-288.899,0.155383
1220392448613576,0,0,0,54.8681,0.329768,-74.9409,0.932178,-288.664,0.301937
1220396450613637,0,0,0,54.6116,0.831999,-71.776,0.483453,-288.44,0.38747
1220400452612978,0,0,0,309.474,10.7209,32.8014,41.7595,-146.033,28.8279
1220404454614011,0,0,0,314.401,4.90232,36.4895,40.2044,-107.725,5.23446
1220408456616052,0,0,0,288.4,5.12198,87.4995,1.15071,-121.661,2.49663
1220412458613353,0,0,0,281.913,0.822326,84.0692,0.073505,-118.171,0.0826441
1220416462613167,0,0,0,283.534,0.0498324,84.035,0.0606046,-118.345,0.0566168
1220420464615604,0,0,0,283.622,0.0522096,83.9083,0.0529353,-118.321,0.0530937
1220424466613001,0,0,0,283.664,0.052523,83.8077,0.0505442,-118.328,0.0525382
1220428468614538,0,0,0,284.527,0.0892148,84.0494,0.050537,-118.577,0.0545855
1220432470613748,0,0,0,284.736,0.045534,84.0176,0.0464692,-118.618,0.0519087
1220436474613093,0,0,0,284.71,0.041979,83.9894,0.0499059,-118.636,0.0648687
1220440476614426,0,0,0,284.78,0.0463714,83.9853,0.0388015,-118.688,0.045992
1220444480615980,0,0,0,284.788,0.0588599,83.9295,0.0507793,-118.698,0.0585055
1220448482613749,0,0,0,284.801,0.0396656,83.9983,0.0464482,-118.587,0.0717954
1220452484615802,0,0,0,284.896,0.0435751,83.961,0.0550146,-118.608,0.0478345
1220456486616128,0,0,0,284.865,0.035785,83.9517,0.0461969,-118.603,0.062459
1220460488615301,0,0,0,284.837,0.0297172,83.9476,0.0509633,-118.597,0.043177
