Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1807511227251682,756.993,360,980,-1.81797,0.0344172,-3.58593,0.0403728,-19.1712,0.0358258
1807511431252767,756.993,360,980,-1.82279,0.0293083,-3.56117,0.0456882,-19.152,0.0344367
1807511635252315,756.993,360,980,-1.86211,0.0296692,-3.56656,0.0436085,-19.1674,0.0500095
1807511839251863,756.993,360,980,-1.86164,0.0315664,-3.49839,0.0477222,-19.1507,0.0340021
1807512043251076,756.993,360,980,-1.84152,0.0287127,-3.54909,0.041448,-19.1583,0.0462687
1807512247251044,756.993,360,980,-1.80444,0.0231189,-3.59379,0.0520697,-19.1979,0.0358441
1807512451252801,756.993,360,980,-1.79117,0.0423842,-3.52146,0.0454181,-19.1769,0.0418699
1807512655251006,756.993,360,980,-1.7581,0.026876,-3.54316,0.0367863,-19.1432,0.0483367
1807512859252846,756.993,360,980,-1.7782,0.0321237,-3.54592,0.0349021,-19.162,0.0193642
1807513063252683,756.993,360,980,-1.83092,0.0241968,-3.62788,0.0367122,-19.2244,0.0491043
1807513267253851,756.993,360,980,-1.79976,0.0310065,-3.57946,0.0327906,-19.2116,0.0302852
1807513471252895,756.993,360,980,-1.8015,0.0342211,-3.59681,0.0312302,-19.1991,0.0315622
1807513675252468,756.993,360,980,-1.78749,0.0342083,-3.5802,0.0225005,-19.1931,0.101071
1807513879251080,756.993,360,980,-1.78705,0.0299045,-3.50938,0.046084,-19.2245,0.0434703
1807514083253785,756.993,360,980,-1.80062,0.0316719,-3.54605,0.0460542,-19.142,0.0451303
1807514287254186,756.993,360,980,-1.82006,0.0219379,-3.58254,0.0377063,-19.1421,0.041906
1807514491254022,756.993,360,980,-1.79859,0.0356807,-3.57733,0.0274856,-19.1431,0.034056
1807514695252406,756.993,360,980,-1.79061,0.0274595,-3.60641,0.0412685,-19.1022,0.021664
1807514899253575,756.993,360,980,-1.80649,0.0355153,-3.61703,0.0400048,-19.1688,0.0450741
1807515103251851,756.993,360,980,-1.80859,0.0214273,-3.65711,0.042455,-19.1727,0.0376795
1807515307253032,756.993,360,980,-1.81328,0.0225508,-3.67559,0.0451773,-19.194,0.0543036
1807515511251272,756.993,360,980,-1.80182,0.0374642,-3.64301,0.0444026,-19.1492,0.0589427
1807515715251961,756.993,360,980,-1.84373,0.0311026,-3.63499,0.0385815,-19.1299,0.0376083
1807515919252614,756.993,360,980,-1.83128,0.0312303,-3.59441,0.0367039,-19.1194,0.0278445
1807516123252533,756.993,360,980,-1.80289,0.0222724,-3.60182,0.0304999,-19.1486,0.0402076
1807516327254086,756.993,360,980,-1.80106,0.0259159,-3.6108,0.0288855,-19.197,0.0348767
1807516531252027,756.993,360,980,-1.78564,0.0376961,-3.63906,0.0337736,-19.2372,0.0356562
1807516735253939,756.993,360,980,-1.83792,0.0282709,-3.61852,0.0231572,-19.2167,0.0341338
1807516939251004,756.993,360,980,-1.81816,0.02112,-3.65179,0.037552,-19.2081,0.0402235
1807517143251056,756.993,360,980,-1.80033,0.0347874,-3.64265,0.0542054,-19.1803,0.0491063
1807517347254133,756.993,360,980,-1.81547,0.0399009,-3.62649,0.0388536,-19.225,0.0377502
1807517551253153,756.993,360,980,-1.7943,0.0300586,-3.62403,0.0367868,-19.2114,0.0374345
1807517755253589,756.993,360,980,-1.81069,0.0303524,-3.64041,0.0337648,-19.2473,0.0646801
1807517959251086,756.993,360,980,-1.80633,0.040783,-3.63003,0.0312366,-19.1883,0.0284694
1807518163253347,756.993,360,980,-1.82724,0.0307948,-3.54274,0.0632093,-19.1803,0.0380168
1807518367251455,756.993,360,980,-1.79021,0.0248914,-3.53052,0.0283121,-19.1589,0.043874
1807518571254112,756.993,360,980,-1.82076,0.0238832,-3.54196,0.0408026,-19.1706,0.0311952
1807518775253732,756.993,360,980,-1.82267,0.0407316,-3.60589,0.0363366,-19.1997,0.0393827
1807518979251600,756.993,360,980,-1.75905,0.021577,-3.56849,0.0479098,-19.1896,0.0390141
1807519183251545,756.993,360,980,-1.75327,0.0313597,-3.54329,0.0386997,-19.1598,0.0423642
1807519387252413,756.993,360,980,-1.76997,0.0407319,-3.56274,0.0215765,-19.1238,0.033197
1807519591253270,756.993,360,980,-1.77781,0.038329,-3.61708,0.0301601,-19.1613,0.035887
1807519795252603,756.993,360,980,-1.78539,0.0226231,-3.58935,0.0559985,-19.1513,0.0285944
1807519999253603,756.993,360,980,-1.81948,0.0282276,-3.59447,0.0528595,-19.1273,0.0388773
1807520203251159,756.993,360,980,-1.8067,0.0185884,-3.60442,0.04344,-19.1458,0.041684
1807520407252016,756.993,360,980,-1.80375,0.0229353,-3.54662,0.0495737,-19.1845,0.0316648
1807520611253832,756.993,360,980,-1.80085,0.0298594,-3.54248,0.0270663,-19.1837,0.0347368
1807520815254173,756.993,360,980,-1.82655,0.0220179,-3.49101,0.0535146,-19.2284,0.0304819
1807521019251957,756.993,360,980,-1.79675,0.0230753,-3.50093,0.0438648,-19.1068,0.0541742
1807521223252262,756.993,360,980,-1.78932,0.0276191,-3.5297,0.0530769,-19.186,0.0530085
1807521427251283,756.993,360,980,-1.80225,0.0280839,-3.51048,0.034929,-19.1481,0.0307016
1807521631252547,756.993,360,980,-1.78881,0.0285452,-3.53375,0.051032,-19.1619,0.0377868
1807521835251303,756.993,360,980,-1.78645,0.0303025,-3.57081,0.0554131,-19.1467,0.0346684
1807522039253468,756.993,360,980,-1.78966,0.0224397,-3.53273,0.040847,-19.1232,0.0282157
1807522243250940,756.993,360,980,-1.80564,0.0321638,-3.58651,0.0278696,-19.133,0.031426
1807522447252913,756.993,360,980,-1.81592,0.0220462,-3.54095,0.0292163,-19.0735,0.0443398
1807522651252522,756.993,360,980,-1.74953,0.0326078,-3.48826,0.041811,-19.1207,0.0743367
1807522855254158,756.993,360,980,-1.765,0.0315258,-3.4997,0.0306173,-19.0971,0.0559999
1807523059252902,756.993,360,980,-1.77937,0.0286251,-3.53963,0.0444567,-19.099,0.0384813
1807523263252618,756.993,360,980,-1.75513,0.0283307,-3.53872,0.0518953,-19.1168,0.028729
1807523467252263,756.993,360,980,-1.77439,0.0326804,-3.59026,0.0504298,-19.129,0.030328
1807523671251584,756.993,360,980,-1.7596,0.0331098,-3.56233,0.027442,-19.0767,0.0535206
1807523875253892,756.993,360,980,-1.77247,0.0275468,-3.59198,0.0674725,-19.118,0.0394482
1807524079253945,756.993,360,980,-1.80898,0.0278831,-3.60729,0.0323788,-19.1397,0.0371422
1807524283253350,756.993,360,980,-1.82152,0.0206423,-3.54869,0.0203545,-19.1468,0.0459804
1807524487252357,756.993,360,980,-1.83207,0.0304635,-3.52403,0.0363981,-19.1518,0.0400366
1807524691253934,756.993,360,980,-1.79929,0.0373881,-3.54389,0.0449469,-19.1137,0.0444768
1807524895253098,756.993,360,980,-1.80221,0.0351909,-3.54595,0.0385108,-19.1694,0.0437592
1807525099250979,756.993,360,980,-1.81997,0.018478,-3.4725,0.0406021,-19.0916,0.0405094
1807525303253144,756.993,360,980,-1.78033,0.026023,-3.54695,0.0289307,-19.1058,0.0415077
1807525507252956,756.993,360,980,-1.80751,0.0227958,-3.58394,0.0319775,-19.1014,0.0458155
1807525711251353,756.993,360,980,-1.80651,0.0219087,-3.56955,0.0449428,-19.0963,0.0369851
1807525915252125,756.993,360,980,-1.81122,0.0330995,-3.53461,0.0368578,-19.0653,0.0400152
1807526119251589,756.993,360,980,-1.80033,0.0372523,-3.51057,0.0410441,-19.1097,0.0289352
1807526323268970,756.993,360,980,-1.82161,0.0242559,-3.53987,0.0351236,-19.1121,0.0270021
