Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
3691378149444773,100,0,300,2581.07,0.604062,2506.06,0.501312,-0.0145497,0.0162879
3691387171444206,100,19.9953,300,2577.07,0.561802,2503.61,0.47597,-0.0132508,0.0161235
3691396191445027,100,40,300,2572.37,0.484868,2502.63,0.413773,-0.0141849,0.0162341
3691405211442967,100,59.9953,300,2567.66,0.475615,2503.37,0.409704,-0.0144453,0.0169529
3691414231442635,100,80,300,2563.53,0.543005,2505.79,0.479648,-0.0154967,0.0168317
3691423251445315,100,99.9953,300,2560.44,0.456155,2509.46,0.398981,-0.0136614,0.0162256
3691432273444664,100,120,300,2558.57,0.509848,2513.77,0.636769,-0.0148473,0.0161207
3691441293444249,100,139.995,300,2557.89,0.89337,2518.04,1.0128,-0.0170259,0.0166688
3691450313442765,100,160,300,2558.77,0.84227,2522.02,0.974964,-0.0151763,0.0153543
3691459333444449,100,179.995,300,2561.33,0.503579,2525.68,0.518076,-0.0154438,0.0147888
3691468353445809,100,200,300,2565.29,0.467935,2528.77,0.354,-0.0143466,0.0159979
3691477373443030,100,219.995,300,2569.97,0.567759,2530.4,0.354623,-0.013288,0.0163487
3691486393443586,100,240,300,2574.76,0.646238,2530.24,0.380323,-0.0149374,0.0157992
3691495413442510,100,259.995,300,2579.24,0.565272,2528.53,0.460999,-0.0140576,0.0160662
3691504433444722,100,280,300,2582.61,0.5859,2525.06,0.515508,-0.0130391,0.0161426
3691513453443995,100,299.995,300,2584.82,0.504306,2520.84,0.461015,-0.0147972,0.0160611
3691522473445283,100,320,300,2585.49,0.45928,2516.35,0.408356,-0.0138588,0.0158363
3691531493444615,100,339.995,300,2584.45,0.497346,2511.71,0.363428,-0.0157814,0.0165201
3691540513443251,100,360,300,2582.04,0.452462,2507.8,0.384591,-0.0161676,0.0149613
3691572193443062,100,0,355,2581.94,0.536695,2506.1,0.426841,-0.0133152,0.0170775
3691581213443138,100,19.9953,355,2577.43,0.50638,2504.49,0.483654,-0.0122752,0.0156965
3691590233444030,100,40,355,2573.05,0.481979,2503.75,0.411908,-0.0145111,0.0160488
3691599253444430,100,59.9953,355,2568.55,0.585762,2504.26,0.403759,-0.0157614,0.0165048
3691608273443259,100,80,355,2564.09,0.50355,2505.98,0.488523,-0.0161147,0.0163042
3691617293445207,100,99.9953,355,2560.62,0.506091,2509.56,0.47226,-0.0144553,0.0153426
3691626315444364,100,120,355,2558.45,0.512032,2513.7,0.841608,-0.0156083,0.0154444
3691635335443432,100,139.995,355,2557.89,0.614883,2518.24,0.809905,-0.0123839,0.0157589
3691644355445368,100,160,355,2558.66,0.88043,2522.26,0.810953,-0.0135512,0.0169451
3691653375442589,100,179.995,355,2561.34,0.498664,2526.1,0.55251,-0.0115757,0.0164564
3691662395445581,100,200,355,2565.33,0.546803,2529.25,0.423564,-0.0125198,0.0155329
3691671415442957,100,219.995,355,2570.03,0.574439,2530.93,0.366704,-0.0122395,0.0168132
3691680435443597,100,240,355,2575.03,0.692491,2530.94,0.42333,-0.0146356,0.0167528
3691689455444082,100,259.995,355,2579.69,0.546688,2529.15,0.498,-0.0121608,0.0164879
3691698475444782,100,280,355,2582.93,0.682316,2525.56,0.641368,-0.00911236,0.0169576
3691707495443202,100,299.995,355,2584.87,0.634891,2521.27,0.544215,-0.0116,0.0154678
3691716515444142,100,320,355,2585.46,0.444213,2516.73,0.36933,-0.0125341,0.0160551
3691725535444675,100,339.995,355,2584.89,0.442859,2512.08,0.389959,-0.0128059,0.016881
3691734555444163,100,360,355,2582.56,0.481406,2508.2,0.414989,-0.0117974,0.016266
3691766239445891,100,0,410,2582.58,0.502683,2505.83,0.44558,-0.0124726,0.015449
3691775259445079,100,19.9953,410,2577.71,0.895287,2504.6,0.736423,-0.0142322,0.0174311
3691784279444615,100,40,410,2573.29,0.572387,2503.78,0.415862,-0.0131965,0.0163849
3691793299444260,100,59.9953,410,2568.76,0.547051,2504.05,0.391336,-0.0155468,0.0172204
3691802319444156,100,80,410,2564.08,0.513824,2505.82,0.459479,-0.0133638,0.0158614
3691811339445852,100,99.9953,410,2560.39,0.531488,2509.37,0.412276,-0.0139418,0.0172105
3691820359443660,100,120,410,2558.1,0.678364,2513.47,0.721716,-0.0125756,0.0165211
3691829379443605,100,139.995,410,2557.66,0.576644,2518.08,0.970686,-0.0125742,0.016018
3691838399445205,100,160,410,2558.46,1.18116,2522.37,0.930616,-0.0112295,0.0151278
3691847419444477,100,179.995,410,2561.18,0.564829,2526.58,0.536884,-0.01267,0.016168
3691856439443917,100,200,410,2565.28,0.414033,2529.82,0.399901,-0.013567,0.0159053
3691865459445818,100,219.995,410,2570.1,0.611237,2531.59,0.37205,-0.013072,0.0154566
3691874479444706,100,240,410,2575.37,0.658194,2531.68,0.434175,-0.0132937,0.0165657
3691883499443222,100,259.995,410,2580.01,0.597997,2529.6,0.511147,-0.0133409,0.0163461
3691892519442938,100,280,410,2583.1,0.649751,2525.69,0.578792,-0.0152707,0.0160875
3691901539444767,100,299.995,410,2585.17,0.56553,2521.46,0.587074,-0.0141234,0.016455
3691910559445383,100,320,410,2585.78,0.440026,2516.81,0.416346,-0.0108075,0.0153631
3691919579442531,100,339.995,410,2585.21,0.464657,2512.08,0.38411,-0.0119691,0.0162362
3691928599443891,100,360,410,2582.68,0.590263,2508.18,0.409487,-0.0127959,0.016038
3691960279443521,100,0,465,2582.6,0.776045,2505.89,0.548624,-0.0117702,0.0155298
3691969299445278,100,19.9953,465,2578.33,0.894007,2503.43,0.643129,-0.0139503,0.0165855
3691978319444850,100,40,465,2573.31,1.18869,2502.62,0.824717,-0.0123181,0.0144679
3691987339443606,100,59.9953,465,2568.41,1.3576,2503.71,0.95789,-0.013773,0.0175739
3691996359442554,100,80,465,2563.66,1.24797,2505.53,0.874458,-0.0136929,0.0163108
3692005379444599,100,99.9953,465,2559.93,1.51,2509.14,1.07691,-0.0165954,0.0168894
3692014399442887,100,120,465,2557.41,1.60031,2513,1.11635,-0.0142879,0.0168579
