Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1220930689499281,0,0,0,284.262,0.0467255,84.5709,0.0513347,-117.951,0.0539648
1220934691498646,0,0,0,284.261,0.0733354,84.6165,0.0478803,-117.986,0.0585398
1220938693498731,0,0,0,284.326,0.0577677,84.5771,0.0465114,-118.034,0.0518534
1220942695499224,0,0,0,284.318,0.0516792,84.5816,0.0516922,-117.967,0.0450202
1220946697497881,0,0,0,284.378,0.0436328,84.5489,0.0530716,-117.988,0.050474
1220950699498794,0,0,0,284.38,0.0509599,84.5342,0.0444753,-118.023,0.0559919
1220954701496815,0,0,0,284.345,0.0470168,84.5172,0.0423795,-117.996,0.0637571
1220958703499744,0,0,0,284.35,0.0518198,84.5037,0.050122,-117.968,0.0600929
1220962705496937,0,0,0,284.362,0.0517419,84.5752,0.0481362,-117.974,0.0508263
1220966707496686,0,0,0,284.303,0.0550444,84.5346,0.0553815,-117.923,0.0482683
1220970709497383,0,0,0,284.242,0.0521025,84.6024,0.057665,-117.945,0.0550685
1220974711499136,0,0,0,284.266,0.049186,84.5744,0.0664079,-117.93,0.047347
1220978713498909,0,0,0,284.222,0.0512976,84.5876,0.0520772,-117.888,0.0509064
1220982715499558,0,0,0,284.218,0.0606779,84.6372,0.057846,-117.901,0.0506656
1220986717498419,0,0,0,284.146,0.0570772,84.5954,0.0574942,-117.839,0.0507713
1220990719497292,0,0,0,284.156,0.0550157,84.5711,0.0485744,-117.817,0.0621282
1220994721498097,0,0,0,284.176,0.0501199,84.6151,0.0447862,-117.845,0.0543784
1220998723499802,0,0,0,284.238,0.10333,84.5909,0.0637229,-117.761,0.0807536
1221002725498771,0,0,0,284.86,0.0503861,84.7859,0.0552406,-117.967,0.0528418
1221006727497512,0,0,0,284.952,0.0484327,84.8103,0.0519811,-117.998,0.0548162
1221010729498137,0,0,0,284.958,0.0466301,84.8527,0.0503276,-118.025,0.0431718
1221014731498138,0,0,0,284.987,0.0486485,84.898,0.0440324,-118.002,0.0389761
1221018733499219,0,0,0,285.01,0.0495956,84.8933,0.0580645,-118.056,0.0546926
1221022735498596,0,0,0,285.01,0.0432701,84.9097,0.0565331,-118.013,0.0612506
1221026737498441,0,0,0,285.014,0.0472847,84.9015,0.0502067,-118.041,0.0580703
1221030739498370,0,0,0,284.979,0.0481108,84.9013,0.044665,-118.032,0.0379886
1221034741497015,0,0,0,284.983,0.04395,84.8455,0.0621308,-117.96,0.0445521
1221038743496849,0,0,0,285.09,0.0476045,84.9687,0.046787,-118.002,0.0545293
1221042745499142,0,0,0,284.937,0.044348,84.9517,0.0490338,-117.98,0.0573382
1221046747499587,0,0,0,284.985,0.0502359,84.9461,0.0491893,-117.949,0.0609978
1221050749499564,0,0,0,284.975,0.0515533,84.9453,0.0608615,-117.983,0.0539943
1221054751497357,0,0,0,285.016,0.0452902,84.895,0.0407729,-117.981,0.0480473
1221058753496698,0,0,0,284.953,0.0472595,84.9429,0.0492533,-118.018,0.0533997
1221062755498499,0,0,0,284.969,0.0364111,84.9089,0.0490233,-117.999,0.0560759
1221066757497156,0,0,0,284.973,0.0573585,84.9596,0.0483493,-117.953,0.0565379
1221070759497037,0,0,0,284.956,0.0416258,84.9173,0.0674202,-117.983,0.0551251
1221074761497314,0,0,0,284.957,0.0470688,84.9301,0.0474999,-118.041,0.0472816
1221078763498803,0,0,0,284.57,0.168414,84.7711,0.0727373,-117.926,0.0649382
1221082767498125,0,0,0,284.921,0.0493413,84.8607,0.0450699,-118.02,0.0639972
1221086769496638,0,0,0,285.013,0.0441389,84.8469,0.0433211,-117.998,0.045843
1221090771497143,0,0,0,284.941,0.0458819,84.8487,0.0739792,-118.004,0.052416
1221094773499628,0,0,0,284.927,0.0507312,84.9442,0.0477715,-117.984,0.0514803
1221098775498057,0,0,0,284.928,0.0430089,84.9431,0.0655716,-117.976,0.0440229
1221102777499786,0,0,0,284.897,0.045506,85.0229,0.0573347,-117.984,0.0496915
1221106779496991,0,0,0,284.855,0.0431605,84.9259,0.0631455,-117.96,0.057781
1221110781499212,0,0,0,284.938,0.0542419,84.9525,0.0518244,-117.934,0.0668448
1221114783498157,0,0,0,284.888,0.0473144,84.9514,0.0515958,-117.939,0.0550522
1221118785496934,0,0,0,284.892,0.0612166,85.0123,0.0469379,-117.93,0.0453233
