Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
444766009968541,756.993,314.994,1000,-8.9758,0.0435763,-2.49162,0.0484073,-9.27575,0.0466844
444769427970773,756.993,314.994,1000,-8.9204,0.0381595,-2.46713,0.0543306,-9.26655,0.0496731
444773857970367,756.993,314.994,992,-8.94448,0.0411054,-2.46958,0.0458492,-9.23533,0.0605391
444777275967752,756.993,314.994,992,-8.95084,0.0488752,-2.47445,0.0491857,-9.25215,0.0582102
444781705970970,756.993,314.994,984,-8.9475,0.0408364,-2.5005,0.046441,-9.28305,0.0511777
444785123970778,756.993,314.994,984,-8.91556,0.0331372,-2.49853,0.0474451,-9.2462,0.05477
444789553969304,756.993,314.994,976,-8.93068,0.0355104,-2.52407,0.0514391,-9.26938,0.0484035
444792971970577,756.993,314.994,976,-8.91994,0.0361334,-2.4813,0.0458956,-9.22465,0.0453532
444797401969007,756.993,314.994,968,-8.9448,0.0353656,-2.50787,0.0558737,-9.27991,0.0462549
444800819967831,756.993,314.994,968,-8.93267,0.0399364,-2.46761,0.0518467,-9.23409,0.0486566
444805249969201,756.993,314.994,960,-8.94494,0.0309815,-2.51873,0.0434904,-9.26855,0.0492039
444808667969538,756.993,314.994,960,-9.0042,0.0459923,-2.55321,0.0474528,-9.27292,0.0508326
444813097969396,756.993,314.994,952,-8.99375,0.0297636,-2.54704,0.0482431,-9.29225,0.0573738
444816515968904,756.993,314.994,952,-9.03076,0.0390765,-2.5384,0.0607844,-9.25508,0.0488525
444820945968282,756.993,314.994,944,-8.99363,0.0365379,-2.48821,0.0517153,-9.25769,0.0685694
444824363969255,756.993,314.994,944,-9.01429,0.0353748,-2.52255,0.0460477,-9.26058,0.0481328
444828793970205,756.993,314.994,936,-9.01204,0.0352771,-2.45613,0.0468462,-9.34039,0.0486501
444832211968501,756.993,314.994,936,-9.02704,0.0392619,-2.44981,0.0569046,-9.32627,0.0546842
444836641968635,756.993,314.994,928,-8.97103,0.038196,-2.54305,0.0528154,-9.33101,0.0512734
444840059968720,756.993,314.994,928,-9.02489,0.0424998,-2.51504,0.0452801,-9.365,0.0471381
444844489967894,756.993,314.994,920,-9.02796,0.0350428,-2.56225,0.0465782,-9.42075,0.0443852
444847907969994,756.993,314.994,920,-9.00461,0.0410382,-2.66174,0.0528759,-9.38845,0.043033
444852337968317,756.993,314.994,912,-9.04985,0.0443856,-2.58798,0.0455613,-9.42698,0.0558656
444855755969181,756.993,314.994,912,-9.04403,0.0320765,-2.61251,0.0501708,-9.4238,0.0480665
444860185970167,756.993,314.994,904,-9.03726,0.0352088,-2.56585,0.0472941,-9.44481,0.0466886
444863603969303,756.993,314.994,904,-9.06199,0.0409671,-2.57298,0.059666,-9.45708,0.054676
444868033969930,756.993,314.994,896,-9.04788,0.0394101,-2.60676,0.0431503,-9.43171,0.0567832
444871451970554,756.993,314.994,896,-9.09441,0.043646,-2.58604,0.0535746,-9.4428,0.0549402
444875881970088,756.993,314.994,888,-9.11038,0.0371467,-2.61793,0.0485233,-9.44987,0.0601953
444879299970293,756.993,314.994,888,-9.09739,0.0411236,-2.55347,0.0383676,-9.48178,0.0473278
444883729967943,756.993,314.994,880,-9.09945,0.0390657,-2.61935,0.0490024,-9.51841,0.0578149
444887147967655,756.993,314.994,880,-9.14268,0.0371713,-2.60907,0.0509631,-9.51959,0.0469038
444891577969625,756.993,314.994,872,-9.13866,0.0424651,-2.61168,0.0451687,-9.54939,0.0513894
444894995969482,756.993,314.994,872,-9.13515,0.0380021,-2.63159,0.0497513,-9.49456,0.0481267
444899425968404,756.993,314.994,864,-9.21113,0.0328945,-2.7679,0.0626944,-9.50414,0.0484316
444902843970516,756.993,314.994,864,-9.19162,0.0321663,-2.73837,0.0524328,-9.52228,0.0636867
444907273969138,756.993,314.994,856,-9.16901,0.0421815,-2.70017,0.0468981,-9.49447,0.0545789
444910691969283,756.993,314.994,856,-9.21732,0.0378042,-2.721,0.0545532,-9.53749,0.0577987
444915121970833,756.993,314.994,848,-9.19265,0.0341201,-2.73109,0.0503,-9.44674,0.0623077
444918539970749,756.993,314.994,848,-9.19657,0.0361101,-2.66407,0.0459998,-9.49034,0.0501724
