Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
350611289651106,1.99269,0,575,-7.88215,0.0475113,-3.24764,0.0463699,-10.5041,0.0534339
350615709650319,1.99269,9.99298,575,-7.95568,0.0371927,-3.27567,0.0449041,-10.5006,0.0535478
350620129652028,1.99269,19.9953,575,-7.96782,0.0394864,-3.29245,0.0508052,-10.5184,0.0659293
350624557651539,1.99269,29.9977,575,-7.99803,0.043129,-3.31838,0.041856,-10.5834,0.0576259
350628977650476,1.99269,40,575,-7.9978,0.0434154,-3.30588,0.0471978,-10.5776,0.0525637
350633405652951,1.99269,49.993,575,-8.07699,0.038419,-3.25731,0.050683,-10.6073,0.0468891
350637825653064,1.99269,59.9953,575,-8.13206,0.0346022,-3.24633,0.0501046,-10.605,0.0511638
350642247651976,1.99269,69.9977,575,-8.14187,0.0326204,-3.25379,0.0495333,-10.7483,0.0609925
350646667652521,1.99269,80,575,-8.17568,0.037901,-3.27388,0.0498522,-10.7951,0.0570423
350651087652586,1.99269,89.993,575,-8.1299,0.0407815,-3.27039,0.0469231,-10.8775,0.0691486
350655507652579,1.99269,99.9953,575,-8.10424,0.0379864,-3.25658,0.0453148,-10.9089,0.046288
350659927652692,1.99269,109.998,575,-8.11565,0.0348936,-3.31376,0.0525329,-10.9046,0.0457516
350664347651197,1.99269,120,575,-8.05072,0.0307234,-3.29071,0.0569346,-10.9389,0.0529612
350668767650962,1.99269,129.993,575,-7.98308,0.0390764,-3.23069,0.0481256,-10.9748,0.0474062
350673187651867,1.99269,139.995,575,-7.93418,0.0382847,-3.24842,0.052586,-11.0279,0.0512129
350677607650480,1.99269,149.998,575,-7.93983,0.0372591,-3.22564,0.0461701,-11.0221,0.0527404
350682027651386,1.99269,160,575,-7.84231,0.0534875,-3.26163,0.0494013,-10.9685,0.0562046
350686447651631,1.99269,169.993,575,-7.77207,0.0390068,-3.25763,0.0381228,-11.0026,0.0503279
350690867651276,1.99269,179.995,575,-7.79216,0.0386153,-3.2443,0.049396,-11.0197,0.0481936
350695287653105,1.99269,189.998,575,-7.72069,0.0420844,-3.204,0.0447964,-11.0243,0.0472391
350699707652402,1.99269,200,575,-7.67932,0.0406562,-3.20402,0.0450049,-10.976,0.0559434
350704127652587,1.99269,209.993,575,-7.6084,0.0370871,-3.22783,0.0389289,-10.8814,0.0449382
350708547653216,1.99269,219.995,575,-7.56358,0.0404648,-3.25495,0.0417793,-10.9495,0.0526618
350712967652237,1.99269,229.998,575,-7.56497,0.0443385,-3.21369,0.0465329,-10.9073,0.0475779
350717387650982,1.99269,240,575,-7.61463,0.0368573,-3.22161,0.0477167,-10.8712,0.054654
350721807651803,1.99269,249.993,575,-7.55977,0.0319017,-3.21039,0.0462176,-10.7662,0.0451929
350726227649816,1.99269,259.995,575,-7.58644,0.0375437,-3.24686,0.0456585,-10.7596,0.0519084
350730647652533,1.99269,269.998,575,-7.59222,0.0370862,-3.22343,0.0534307,-10.7142,0.0444013
350735069650534,1.99269,280,575,-7.58126,0.039782,-3.26318,0.0569078,-10.7161,0.0469786
350739489652771,1.99269,289.993,575,-7.62118,0.0410856,-3.27238,0.0512568,-10.5911,0.0547641
350743909652884,1.99269,299.995,575,-7.62828,0.0412176,-3.28271,0.0405906,-10.5737,0.0449143
350748329651173,1.99269,309.998,575,-7.69321,0.0337174,-3.26641,0.0402512,-10.5492,0.0462524
350752749652798,1.99269,320,575,-7.70013,0.0482888,-3.23821,0.0545672,-10.4347,0.0517691
350757169650139,1.99269,329.993,575,-7.73672,0.0434336,-3.2979,0.0542462,-10.4562,0.0548547
350761589651056,1.99269,339.995,575,-7.81118,0.0370598,-3.26585,0.0558038,-10.4788,0.0620374
350766009650137,1.99269,349.998,575,-7.89156,0.040237,-3.26091,0.0490753,-10.4939,0.0611361
350770429652410,1.99269,360,575,-7.88695,0.0358305,-3.19532,0.0398385,-10.559,0.061481
350798111652446,1.99269,0,575,-7.93094,0.0390809,-3.2316,0.0535092,-10.4595,0.0585845
350805147652064,50.9963,0,575,-7.96226,0.0395803,-3.23481,0.0461664,-10.5261,0.0430144
350809567650605,50.9963,9.99298,575,-8.02087,0.0367587,-3.22633,0.0463281,-10.5234,0.0425703
350813987651438,50.9963,19.9953,575,-8.04827,0.0396078,-3.19732,0.05111,-10.5356,0.0516001
350818407653075,50.9963,29.9977,575,-8.08235,0.0392991,-3.21312,0.0449674,-10.62,0.0541758
350822827651112,50.9963,40,575,-8.03891,0.0376086,-3.25217,0.0423983,-10.6486,0.0518246
350827247652209,50.9963,49.993,575,-8.03166,0.0446367,-3.1801,0.0450386,-10.6813,0.0483115
350831667651362,50.9963,59.9953,575,-8.0562,0.0394092,-3.23053,0.0516491,-10.7596,0.0464652
350836087651391,50.9963,69.9977,575,-8.0858,0.0413886,-3.19305,0.0474776,-10.7965,0.0499757
350840507650184,50.9963,80,575,-8.1167,0.0346352,-3.20481,0.0539921,-10.8397,0.0607038
350844927650189,50.9963,89.993,575,-8.06164,0.0380154,-3.22631,0.0481421,-10.9073,0.0446389
350849347652858,50.9963,99.9953,575,-8.06727,0.0422053,-3.19409,0.0530187,-10.913,0.053325
350853767652803,50.9963,109.998,575,-7.99806,0.0428929,-3.18616,0.0545212,-10.9898,0.0417338
350858187649964,50.9963,120,575,-7.94398,0.0417488,-3.2072,0.0569377,-10.9842,0.0511001
350862607651205,50.9963,129.993,575,-7.97037,0.0379502,-3.21844,0.046283,-11.0153,0.05406
350867027651858,50.9963,139.995,575,-7.9178,0.0442278,-3.19757,0.0456361,-11.0174,0.0518851
350871447650376,50.9963,149.998,575,-7.84381,0.0369632,-3.19631,0.0505212,-10.9716,0.0491767
350875867650117,50.9963,160,575,-7.8634,0.0445358,-3.22978,0.0500428,-11.0027,0.0497651
350880287651310,50.9963,169.993,575,-7.76503,0.0404053,-3.22095,0.0539812,-10.9779,0.0499051
350884707649995,50.9963,179.995,575,-7.66476,0.0352609,-3.2363,0.0643888,-10.9712,0.0488144
350889127652580,50.9963,189.998,575,-7.61421,0.0449874,-3.24557,0.0522762,-11.0359,0.0556897
350893547652729,50.9963,200,575,-7.5715,0.0423635,-3.21187,0.0711673,-10.976,0.0467936
350897967649842,50.9963,209.993,575,-7.55172,0.0379169,-3.19983,0.0430745,-10.9137,0.0433881
350902387652391,50.9963,219.995,575,-7.55872,0.0407376,-3.24896,0.0482615,-10.847,0.0455196
