Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
285745531750864,0,0,450,-8.56942,0.0418864,-3.25632,0.0478625,-10.3245,0.0468923
285760189751967,0,0,150,-8.71718,0.0367291,-3.48355,0.0525366,-10.5314,0.047734
285775447751153,0,4.99649,450,-8.53341,0.0400847,-3.35062,0.0596216,-10.3284,0.0583532
285790105751092,0,4.99649,150,-8.71838,0.038831,-3.52598,0.0548377,-10.5857,0.0463969
285805363750758,0,9.99298,450,-8.48698,0.0404506,-3.3231,0.0531549,-10.4206,0.046077
285820021749906,0,9.99298,150,-8.64546,0.0456701,-3.54498,0.0382698,-10.6533,0.0602875
285835279749872,0,14.9988,450,-8.46891,0.0538325,-3.31407,0.0478802,-10.3634,0.0493251
285849935748731,0,14.9988,150,-8.66033,0.0378528,-3.67504,0.0457425,-10.6327,0.0552477
285865193751134,0,19.9953,450,-8.57776,0.0410376,-3.44233,0.0556767,-10.4474,0.0522134
285879851751013,0,19.9953,150,-8.65709,0.0387868,-3.58887,0.0506175,-10.6828,0.0426342
285895109749527,0,24.9918,450,-8.56219,0.0426611,-3.4242,0.0509434,-10.4954,0.0459108
285909767750330,0,24.9918,150,-8.62925,0.0433153,-3.61225,0.0436485,-10.7159,0.055346
285925025748760,0,29.9977,450,-8.47228,0.0405463,-3.42663,0.0453906,-10.5229,0.0515881
285939683751123,0,29.9977,150,-8.57725,0.0423194,-3.65116,0.0502026,-10.755,0.0457179
285954941750633,0,34.9942,450,-8.56787,0.0491384,-3.38033,0.0486593,-10.4545,0.0556865
285969597748605,0,34.9942,150,-8.55138,0.0453761,-3.62198,0.0569068,-10.769,0.0456349
285984855751403,0,40,450,-8.49339,0.036695,-3.34865,0.0506338,-10.5264,0.0533087
285999513750586,0,40,150,-8.48009,0.0455886,-3.65663,0.0638241,-10.7787,0.052376
286014771750696,0,44.9965,450,-8.45152,0.0391218,-3.53002,0.0445675,-10.5367,0.0534482
286029427750216,0,44.9965,150,-8.48558,0.04396,-3.65423,0.0456479,-10.7866,0.0443716
286044685750182,0,49.993,450,-8.46586,0.0470939,-3.43677,0.0577314,-10.5241,0.0582514
286059343751513,0,49.993,150,-8.44795,0.0499508,-3.66256,0.0433265,-10.8602,0.048688
286074601750819,0,54.9988,450,-8.44907,0.0473532,-3.42355,0.0456427,-10.5794,0.0542968
286089259749654,0,54.9988,150,-8.44426,0.0503293,-3.64976,0.0566702,-10.8536,0.0513992
