Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
280543824602403,500,0,700,-9.38913,0.045392,-3.16274,0.0544962,-10.3154,0.0504209
280558482601286,500,0,1000,-9.41337,0.0340421,-3.24271,0.0556923,-10.3379,0.0512688
280573742603111,500,4.99649,700,-9.41661,0.0369803,-3.18721,0.0478592,-10.4058,0.039289
280588400602163,500,4.99649,1000,-9.40341,0.0361708,-3.19931,0.0541415,-10.5054,0.0697989
280603660601720,500,9.99298,700,-9.46108,0.0340769,-3.17011,0.049773,-10.458,0.056989
280618318601815,500,9.99298,1000,-9.45437,0.0437423,-3.16269,0.0434553,-10.459,0.0461682
280633578603365,500,14.9988,700,-9.38304,0.0366942,-3.1666,0.0472871,-10.4776,0.0469742
280648236601276,500,14.9988,1000,-9.43404,0.0372823,-3.20167,0.0566147,-10.5467,0.0528232
280663496603113,500,19.9953,700,-9.3904,0.0424167,-3.12868,0.0463724,-10.4989,0.0528331
280678154601072,500,19.9953,1000,-9.39189,0.038044,-3.20784,0.0523835,-10.4983,0.0425222
280693414600774,500,24.9918,700,-9.40226,0.0405932,-3.13514,0.0502523,-10.5335,0.0558759
280708072603089,500,24.9918,1000,-9.39845,0.0329431,-3.24461,0.0586731,-10.6169,0.0464639
280723332602467,500,29.9977,700,-9.40458,0.0480953,-3.15534,0.0497622,-10.6047,0.0479604
280737990602862,500,29.9977,1000,-9.37559,0.0468544,-3.24776,0.0451129,-10.6025,0.0714705
280753250603535,500,34.9942,700,-9.33879,0.0390006,-3.20545,0.0434878,-10.7066,0.0433206
280767908601206,500,34.9942,1000,-9.38248,0.0386358,-3.29675,0.0525005,-10.6446,0.0491047
280783168600656,500,40,700,-9.33697,0.0463302,-3.17755,0.0496359,-10.6511,0.0515638
280797826601099,500,40,1000,-9.30308,0.0377967,-3.25281,0.0450742,-10.6055,0.0526323
280813086601521,500,44.9965,700,-9.32053,0.0312621,-3.19808,0.0439142,-10.6738,0.0549379
280827744602168,500,44.9965,1000,-9.28941,0.033794,-3.26046,0.048368,-10.642,0.0422543
280843004603117,500,49.993,700,-9.29044,0.0497888,-3.14296,0.0723415,-10.661,0.0506304
280857662600968,500,49.993,1000,-9.23942,0.0405925,-3.26392,0.0515051,-10.6626,0.0510564
280872922601030,500,54.9988,700,-9.2943,0.049887,-3.25351,0.0545443,-10.7559,0.0498619
280887582601940,500,54.9988,1000,-9.25584,0.0313966,-3.27202,0.0480809,-10.7458,0.0436855
280902842603250,500,59.9953,700,-9.3561,0.0392339,-3.2436,0.0499286,-10.7635,0.0471834
280917500600153,500,59.9953,1000,-9.2415,0.0320476,-3.2087,0.0573944,-10.7215,0.0568115
280932760600203,500,64.9918,700,-9.30735,0.0383491,-3.25389,0.046179,-10.7792,0.047271
280947418602458,500,64.9918,1000,-9.22777,0.039903,-3.15017,0.055089,-10.8004,0.0453499
280962678601067,500,69.9977,700,-9.25704,0.0432341,-3.23117,0.0460775,-10.8764,0.0492221
280977336602518,500,69.9977,1000,-9.1828,0.0371505,-3.22158,0.0431347,-10.8062,0.04235
280992596600528,500,74.9942,700,-9.24885,0.0343793,-3.20528,0.0441359,-10.9014,0.0515439
281007254602747,500,74.9942,1000,-9.19056,0.0355549,-3.1781,0.052522,-10.7841,0.058194
281022514603205,500,80,700,-9.27134,0.0417299,-3.22369,0.0461064,-10.8919,0.0465839
281037172600924,500,80,1000,-9.1882,0.0318351,-3.11123,0.0491966,-10.7884,0.0625361
281052432602869,500,84.9965,700,-9.18357,0.0337902,-3.20332,0.0624838,-10.9619,0.0403014
281067090600948,500,84.9965,1000,-9.15752,0.035649,-3.0777,0.0446213,-10.9034,0.0455251
281082350602690,500,89.993,700,-9.14993,0.0444631,-3.21194,0.0484178,-10.998,0.0541971
281097008600229,500,89.993,1000,-9.10317,0.0426499,-3.12086,0.0498171,-10.9044,0.0520041
281112268601863,500,94.9988,700,-9.03249,0.0416346,-3.21723,0.0602914,-11.0263,0.0446679
281126926602714,500,94.9988,1000,-9.11007,0.0369302,-3.08975,0.0488065,-10.89,0.0499724
281142184600148,500,99.9953,700,-9.03687,0.0344201,-3.19624,0.0495715,-11.0731,0.0455014
281156842603411,500,99.9953,1000,-9.02228,0.0536639,-3.09238,0.0525605,-10.9078,0.0424367
281172102603508,500,104.992,700,-9.01287,0.0356399,-3.25251,0.0564827,-11.0933,0.0486272
281186760600652,500,104.992,1000,-9.03533,0.0391704,-3.05971,0.0599886,-10.9518,0.0483143
281202018603066,500,109.998,700,-8.93663,0.0387258,-3.21902,0.0393758,-11.0246,0.0435747
281216676601577,500,109.998,1000,-8.99084,0.0384904,-3.08073,0.0447932,-10.9762,0.0449518
281231934601567,500,114.994,700,-8.89931,0.0362651,-3.24113,0.0496527,-11.0167,0.0519132
281246592602682,500,114.994,1000,-8.96143,0.0476165,-3.09584,0.0514485,-10.8905,0.0544676
