Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1829632620113814,756.993,0,980,-9.9033,0.0464779,-2.61164,0.0421923,-11.0107,0.0475655
1829636044112996,756.993,0,980,-9.89673,0.0332638,-2.58108,0.0495267,-10.9646,0.0606144
1829642084111263,756.993,0,929,-9.88955,0.040605,-2.60366,0.0385588,-10.9941,0.0479711
1829645508113505,756.993,0,929,-9.92829,0.0409663,-2.65912,0.0498834,-10.9627,0.0499683
1829651548112877,756.993,0,878,-9.93844,0.0303547,-2.61363,0.0425319,-10.9373,0.0418668
1829654972111218,756.993,0,878,-9.90651,0.0360759,-2.63315,0.0468179,-10.9292,0.058411
1829661012113123,756.993,0,827,-9.90798,0.0345394,-2.62733,0.0411039,-10.8974,0.0671157
1829664436113582,756.993,0,827,-9.87714,0.0370167,-2.65753,0.0450107,-10.9839,0.0500378
1829670476110463,756.993,0,776,-9.92954,0.0352055,-2.69858,0.0539188,-10.9451,0.0495743
1829673900113347,756.993,0,776,-9.91902,0.0322204,-2.66151,0.0467228,-10.9948,0.0413029
1829679942113743,756.993,0,725,-9.92062,0.0410414,-2.69505,0.0676047,-10.9547,0.0525487
1829683366113243,756.993,0,725,-9.95389,0.0405441,-2.73317,0.0590334,-10.9666,0.0475772
1829689406113999,756.993,0,674,-9.92934,0.0455225,-2.7701,0.0488705,-10.9317,0.0492555
1829692830112648,756.993,0,674,-9.90872,0.036766,-2.80586,0.0488478,-10.9283,0.0436987
1829698870113596,756.993,0,623,-9.8773,0.0342347,-2.79978,0.0532084,-10.9564,0.0538413
1829702294111453,756.993,0,623,-9.86299,0.0408906,-2.74294,0.0571621,-10.9777,0.0514445
1829708334110889,756.993,0,572,-9.87869,0.0345932,-2.80461,0.0527949,-10.958,0.0450637
1829711758113905,756.993,0,572,-9.88552,0.0365336,-2.77534,0.0586081,-10.9662,0.0491536
1829717798113978,756.993,0,521,-9.90759,0.0428638,-2.82341,0.0432009,-10.9158,0.0555326
1829721222112506,756.993,0,521,-9.89138,0.0298575,-2.87163,0.0524657,-10.8948,0.0839205
1829727262111139,756.993,0,470,-9.87408,0.0440948,-2.81453,0.0485129,-10.8988,0.0561481
1829730686113387,756.993,0,470,-9.85998,0.0343428,-2.80653,0.0571885,-10.8738,0.0467518
1829736726111300,756.993,0,419,-9.83266,0.0361439,-2.88467,0.0433175,-10.7931,0.0781116
1829740150112048,756.993,0,419,-9.81928,0.0457677,-2.89638,0.0502446,-10.8024,0.0478582
1829746190112744,756.993,0,368,-9.83846,0.03697,-2.89931,0.0496837,-10.8738,0.0553239
1829749614112004,756.993,0,368,-9.79089,0.0346506,-2.88116,0.0672256,-10.8715,0.0571428
1829755654114057,756.993,0,317,-9.86014,0.0387814,-3.00463,0.0432589,-10.7812,0.0521735
1829759078110833,756.993,0,317,-9.83117,0.0374262,-3.01929,0.0438803,-10.8019,0.0490685
1829765118111326,756.993,0,266,-9.85083,0.0418935,-3.01827,0.0487931,-10.7817,0.064454
1829768542111378,756.993,0,266,-9.834,0.0352342,-3.02454,0.0515738,-10.84,0.0556518
1829768542111378,756.993,0,266,-9.834,0.0352342,-3.02454,0.0515738,-10.84,0.0556518
