Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
61227735023272,0,0,575,-8.58,0.0390001,-3.55856,0.0595573,-9.90884,0.0498905
61232155025209,0,9.99298,575,-8.72345,0.0346654,-3.5573,0.0450041,-9.82805,0.0398713
61236575025430,0,19.9953,575,-8.90384,0.0313952,-3.51359,0.0581034,-9.89467,0.0591452
61240995025279,0,29.9977,575,-9.07177,0.0366558,-3.59729,0.0510901,-9.88453,0.0483511
61245415022932,0,40,575,-9.20645,0.0437053,-3.53549,0.0548665,-9.98389,0.0436221
61249835024857,0,49.993,575,-9.36945,0.0355801,-3.48844,0.046368,-10.0477,0.0413334
61254255025054,0,59.9953,575,-9.4748,0.0332806,-3.49905,0.0587953,-10.1638,0.0471265
61258675023127,0,69.9977,575,-9.57848,0.0384569,-3.49237,0.0416643,-10.2943,0.0470014
61263095023972,0,80,575,-9.68097,0.0382441,-3.55772,0.0453696,-10.3887,0.0616319
61267515025765,0,89.993,575,-9.75477,0.0410235,-3.50064,0.0491377,-10.5912,0.0410635
61271935023490,0,99.9953,575,-9.81862,0.0338648,-3.52303,0.0473786,-10.7255,0.0398958
61276355026027,0,109.998,575,-9.82639,0.0371501,-3.57115,0.0478904,-10.9305,0.0520229
61280775026104,0,120,575,-9.77161,0.0425169,-3.62582,0.0367623,-11.0719,0.0529937
61285195024430,0,129.993,575,-9.74029,0.0369176,-3.51202,0.0494596,-11.185,0.0506916
61289615025011,0,139.995,575,-9.61202,0.034898,-3.50018,0.0490834,-11.3392,0.0412478
61294035024860,0,149.998,575,-9.50975,0.0418568,-3.55794,0.0401426,-11.4455,0.0436189
61298455023197,0,160,575,-9.38912,0.040381,-3.49162,0.0512208,-11.551,0.0484183
61302875025482,0,169.993,575,-9.24567,0.040936,-3.52133,0.0534432,-11.6239,0.0507895
61307295025391,0,179.995,575,-9.07713,0.0357358,-3.46634,0.0569086,-11.6522,0.0450316
61311715023308,0,189.998,575,-8.92773,0.034139,-3.53901,0.0483114,-11.6291,0.0451034
61316135024249,0,200,575,-8.80882,0.0343469,-3.52327,0.055034,-11.7005,0.0428613
61320555023018,0,209.993,575,-8.65384,0.0339305,-3.5354,0.0450087,-11.6382,0.0439453
61324975023443,0,219.995,575,-8.49991,0.0387694,-3.48994,0.0639242,-11.5906,0.0452301
61329395025920,0,229.998,575,-8.40728,0.0393657,-3.51866,0.0439335,-11.5081,0.0508027
61333815026093,0,240,575,-8.25151,0.030602,-3.5429,0.0586087,-11.4493,0.0536601
61338235026086,0,249.993,575,-8.17922,0.033761,-3.52381,0.0514952,-11.3604,0.0507222
61342655024531,0,259.995,575,-8.08338,0.0384109,-3.50658,0.0458629,-11.1848,0.0455229
61347075024104,0,269.998,575,-8.07455,0.0340591,-3.47046,0.0446974,-11.0632,0.0486317
61351495023953,0,280,575,-8.01048,0.0410112,-3.42928,0.0425517,-10.9281,0.0525688
61355915025794,0,289.993,575,-8.00273,0.0356108,-3.49757,0.0509095,-10.7854,0.0573077
61360335025739,0,299.995,575,-8.02577,0.0390062,-3.47849,0.0513164,-10.6383,0.0457687
61364755024437,0,309.998,575,-8.08755,0.0430144,-3.45025,0.0463387,-10.4401,0.0465111
61369175024250,0,320,575,-8.10405,0.0369528,-3.46014,0.0433551,-10.299,0.0534823
61373595023223,0,329.993,575,-8.17168,0.0345639,-3.47219,0.0489682,-10.1856,0.0446304
61378015023324,0,339.995,575,-8.31053,0.0440018,-3.45518,0.0410803,-10.1107,0.055178
61382435024697,0,349.998,575,-8.43001,0.0386265,-3.47609,0.0613511,-9.94502,0.0452169
61386855026238,0,360,575,-8.6286,0.0352775,-3.44498,0.0439966,-9.9114,0.0560108
61414539024413,0,0,575,-8.61075,0.0344494,-3.44242,0.0482763,-9.91494,0.0464262
61452443023164,500,0,575,-9.19632,0.0388077,-3.71385,0.0425989,-9.90528,0.0558252
61456863024585,500,9.99298,575,-9.28515,0.0353251,-3.66536,0.0524914,-10.1432,0.0561716
61461283024146,500,19.9953,575,-9.32622,0.04337,-3.60407,0.0477462,-10.3481,0.05018
61465703026383,500,29.9977,575,-9.24675,0.0355992,-3.58037,0.0413695,-10.5601,0.0421658
61470123024552,500,40,575,-9.17401,0.0424624,-3.51668,0.0462323,-10.5883,0.0440089
61474543025145,500,49.993,575,-9.05028,0.0367785,-3.4294,0.0485909,-10.6557,0.0466397
61478963023230,500,59.9953,575,-8.97105,0.0344254,-3.44848,0.050716,-10.5758,0.0422565
61483383026391,500,69.9977,575,-8.96809,0.0346341,-3.50021,0.047674,-10.4959,0.0454596
61487803025244,500,80,575,-8.96956,0.0434223,-3.53208,0.0521595,-10.3229,0.0509102
61492223024913,500,89.993,575,-9.03256,0.0397906,-3.47832,0.0465611,-10.2112,0.0523655
61496643026058,500,99.9953,575,-9.21997,0.0431295,-3.39513,0.04174,-10.1471,0.0385572
61501063025235,500,109.998,575,-9.38582,0.0352991,-3.40844,0.0471041,-10.1895,0.0570156
61505483024508,500,120,575,-9.5955,0.0365755,-3.38027,0.0686437,-10.2956,0.0492157
61509903023241,500,129.993,575,-9.74067,0.0364082,-3.33343,0.0532874,-10.4487,0.0456952
61514323024098,500,139.995,575,-9.89053,0.0340964,-3.33175,0.0384046,-10.6639,0.0481494
61518743026167,500,149.998,575,-9.96362,0.0479401,-3.26303,0.0470944,-10.9528,0.0462544
61523163023196,500,160,575,-9.93145,0.0375597,-3.29849,0.045318,-11.2839,0.0447506
61527583023609,500,169.993,575,-9.85253,0.0447988,-3.27285,0.0686944,-11.6077,0.0520711
61532003026230,500,179.995,575,-9.67942,0.0407087,-3.23001,0.0561354,-11.8446,0.0485367
61536423023224,500,189.998,575,-9.37104,0.0408716,-3.22914,0.039014,-12.0786,0.0456452
61540843025269,500,200,575,-9.02176,0.041735,-3.26818,0.0435496,-12.2296,0.0490938
61545263024602,500,209.993,575,-8.65106,0.0397833,-3.32283,0.0483829,-12.2479,0.0464003
61549683023539,500,219.995,575,-8.31052,0.040588,-3.33911,0.0535386,-12.1881,0.0578426
61554103024120,500,229.998,575,-8.02496,0.0451535,-3.39923,0.0475581,-12.0534,0.0474705
61558523026261,500,240,575,-7.80633,0.0436547,-3.38167,0.0485564,-11.8435,0.0577111
61562943023446,500,249.993,575,-7.65306,0.0387207,-3.46621,0.0580843,-11.4746,0.0405817
61567363023835,500,259.995,575,-7.55291,0.0412924,-3.48169,0.0448094,-11.1862,0.0433689
61571783025772,500,269.998,575,-7.53752,0.0366089,-3.53285,0.0560134,-10.9273,0.044336
61576203024589,500,280,575,-7.5456,0.0394412,-3.52443,0.0480461,-10.6338,0.048557
61580623024990,500,289.993,575,-7.58626,0.041687,-3.52531,0.0564017,-10.4457,0.0485963
61585043023567,500,299.995,575,-7.72809,0.0412921,-3.55685,0.0504158,-10.0706,0.0581893
61589463023200,500,309.998,575,-7.93718,0.0393667,-3.56356,0.0465287,-9.91673,0.0431789
61593883025797,500,320,575,-8.1737,0.0332904,-3.5977,0.0494996,-9.73292,0.0438462
61598303026366,500,329.993,575,-8.41374,0.0389848,-3.60926,0.0556414,-9.63439,0.0520959
61602723022831,500,339.995,575,-8.69665,0.0388753,-3.64228,0.0506444,-9.65543,0.0600726
61607143026004,500,349.998,575,-8.98622,0.04543,-3.67185,0.0534356,-9.77903,0.0547989
61611563025445,500,360,575,-9.15725,0.0375077,-3.68316,0.0447139,-9.9797,0.0444758
61639247024305,500,0,575,-9.15236,0.043636,-3.63032,0.0527155,-10.0271,0.0538345
61660513025200,756.993,0,575,-9.50358,0.0365007,-3.6566,0.0450623,-9.88462,0.0479814
61664933023657,756.993,9.99298,575,-9.7112,0.0424295,-3.63791,0.045624,-10.0757,0.0464285
61669353024994,756.993,19.9953,575,-9.73449,0.0382065,-3.65369,0.0466595,-10.6957,0.0438909
61673773026175,756.993,29.9977,575,-9.39261,0.0413693,-3.52984,0.0574425,-11.0839,0.0581972
61678193023840,756.993,40,575,-9.10599,0.0415779,-3.46986,0.0535464,-11.1347,0.0531308
61682613024961,756.993,49.993,575,-8.8174,0.0358524,-3.4139,0.0497095,-11.1051,0.0538507
61687033023442,756.993,59.9953,575,-8.64388,0.0341484,-3.48811,0.0473617,-10.9306,0.0421141
61691453022991,756.993,69.9977,575,-8.51283,0.0408592,-3.55287,0.0521857,-10.7079,0.0486233
61695873023116,756.993,80,575,-8.50802,0.0411363,-3.53122,0.0622597,-10.3856,0.0578117
61700293024213,756.993,89.993,575,-8.67519,0.0428114,-3.53359,0.0471844,-10.072,0.0541702
61704713025754,756.993,99.9953,575,-8.9233,0.0392513,-3.50435,0.0559628,-9.85063,0.0576662
61709133023323,756.993,109.998,575,-9.27671,0.0359321,-3.4687,0.0447137,-9.66366,0.0549482
61713553023136,756.993,120,575,-9.62092,0.0375109,-3.39753,0.0469121,-9.82715,0.0418964
61717973026369,756.993,129.993,575,-9.90959,0.0391448,-3.25558,0.0474853,-10.0532,0.0484402
61722393024707,756.993,139.995,575,-10.0549,0.0419873,-3.21398,0.0466319,-10.3104,0.0498291
61726813024688,756.993,149.998,575,-10.1651,0.0346207,-3.19744,0.0590296,-10.5884,0.0486866
61731233025125,756.993,160,575,-10.3852,0.0354228,-3.12385,0.0472099,-11.1037,0.0529783
61735653025646,756.993,169.993,575,-10.136,0.0412389,-3.0693,0.0494245,-11.7414,0.0440941
61740073026311,756.993,179.995,575,-9.80766,0.0361731,-3.08421,0.0474621,-11.8278,0.0441138
61744493026172,756.993,189.998,575,-9.74853,0.0405082,-3.03994,0.0410935,-12.0743,0.0464709
61748913024977,756.993,200,575,-9.26026,0.0409734,-3.16322,0.0506306,-12.7455,0.0544298
61753333023242,756.993,209.993,575,-8.54136,0.0371207,-3.13182,0.0528517,-12.4113,0.0469491
61757753026187,756.993,219.995,575,-8.35712,0.0398333,-3.11001,0.0466749,-12.2737,0.0423463
61762173024476,756.993,229.998,575,-8.0099,0.0380814,-3.22272,0.049944,-12.325,0.0472902
61766593024337,756.993,240,575,-7.40039,0.034202,-3.27471,0.0523396,-12.2782,0.0447723
61771013025314,756.993,249.993,575,-7.01927,0.0442994,-3.26853,0.0511844,-11.2888,0.0459626
61775433023339,756.993,259.995,575,-7.50443,0.0386117,-3.28705,0.0555077,-10.6519,0.0502639
61779853024184,756.993,269.998,575,-7.7426,0.0390484,-3.33851,0.0504839,-10.8579,0.0537932
61784273024297,756.993,280,575,-7.56488,0.0434959,-3.3393,0.0495063,-10.967,0.048393
61788693026090,756.993,289.993,575,-7.06417,0.049433,-3.41812,0.0494172,-10.3745,0.0498241
61793113025639,756.993,299.995,575,-7.52551,0.0334209,-3.49541,0.0509793,-9.53834,0.0540527
61797533024444,756.993,309.998,575,-8.08227,0.04077,-3.49613,0.0597181,-9.63001,0.0448267
61801953022842,756.993,320,575,-8.27126,0.0377905,-3.60695,0.0505495,-9.70166,0.0485417
61806373024611,756.993,329.993,575,-8.30885,0.047836,-3.6369,0.0559764,-9.49545,0.0563069
61810793025840,756.993,339.995,575,-8.99409,0.0422436,-3.68992,0.0405974,-9.11337,0.0452793
61815213022917,756.993,349.998,575,-9.43262,0.0398384,-3.66944,0.0399546,-9.72436,0.0545559
