Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1805377061253784,756.993,360,980,213.764,0.0525006,-72.928,0.0656053,-166.567,0.0594645
1805381487253816,756.993,349.998,980,156.158,0.0374127,-60.3147,0.0581067,-166.058,0.045579
1805385913252600,756.993,339.995,980,111.682,0.0445268,-51.0753,0.0452542,-157.945,0.0558997
1805390339251829,756.993,329.993,980,80.0423,0.0377691,-44.6938,0.0424038,-147.914,0.0555829
1805394765253517,756.993,320,980,57.0568,0.0373114,-40.099,0.052997,-138.637,0.0393429
1805399191251378,756.993,309.998,980,40.1175,0.0357893,-36.8119,0.054754,-131.794,0.0506755
1805403617250996,756.993,299.995,980,26.5521,0.0387273,-34.4418,0.051819,-127.602,0.0489345
1805408043252002,756.993,289.993,980,14.3495,0.030502,-32.7879,0.0515377,-125.33,0.0497097
1805412469251099,756.993,280,980,2.89967,0.0410035,-31.9079,0.0509419,-124.39,0.0670448
1805416895253509,756.993,269.998,980,-8.55208,0.0349963,-31.7539,0.0567221,-124.209,0.050633
1805421321254202,756.993,259.995,980,-20.1273,0.0370044,-32.4076,0.0506099,-124.414,0.0441694
1805425747252615,756.993,249.993,980,-31.5465,0.0368752,-33.7149,0.0491295,-125.24,0.0417903
1805430173254077,756.993,240,980,-43.512,0.0393527,-35.8832,0.0505421,-127.317,0.0446367
1805434599252934,756.993,229.998,980,-57.0114,0.0368625,-38.8201,0.0483642,-131.43,0.0469953
1805439025252475,756.993,219.995,980,-73.4503,0.0388207,-42.8298,0.0500349,-137.909,0.0475637
1805443451252845,756.993,209.993,980,-95.3341,0.0415059,-48.3749,0.0483097,-146.576,0.0531801
1805447877251966,756.993,200,980,-126.45,0.0351963,-56.2137,0.0441796,-156.729,0.0395539
1805452303251412,756.993,189.998,980,-169.198,0.0451504,-67.206,0.0730037,-164.735,0.04982
1805456729254145,756.993,179.995,980,-227.291,0.0336105,-82.9947,0.0574913,-165.504,0.0425693
1805461157252352,756.993,169.993,980,-302.899,0.0336858,-105.472,0.0644398,-149.986,0.0513554
1805465583252110,756.993,160,980,-391.618,0.0468053,-136.098,0.0675879,-107.075,0.0465262
1805470009253199,756.993,149.998,980,-485.89,0.0646968,-176.75,0.0538478,-23.3533,0.0474698
1805474435252922,756.993,139.995,980,-569.573,0.0799553,-229.076,0.0623288,116.28,0.0650688
1805478861251684,756.993,129.993,980,-611.537,0.0540066,-290.063,0.0481627,310.636,0.0557653
1805483287251479,756.993,120,980,-580.989,0.0491434,-354.144,0.0720652,540.146,0.0556601
1805487713251070,756.993,109.998,980,-462.686,0.0558851,-410.585,0.06122,757.809,0.0756164
1805492139252125,756.993,99.9953,980,-267.543,0.088247,-448.155,0.0662484,919.012,0.0926191
1805496565252063,756.993,89.993,980,-24.087,0.0442917,-459.972,0.0659113,987.106,0.105861
1805500991251438,756.993,80,980,225.905,0.0481448,-441.283,0.0647212,947.972,0.0671859
1805505417252769,756.993,69.9977,980,443.208,0.048527,-395.867,0.0716731,800.948,0.0603261
1805509843252120,756.993,59.9953,980,580.985,0.043823,-332.827,0.0610348,575.66,0.071605
1805514269253751,756.993,49.993,980,620.142,0.13288,-266.398,0.104995,332.949,0.0690316
1805518695252598,756.993,40,980,576.871,0.0479537,-205.782,0.0461268,125.225,0.05413
1805523121251445,756.993,29.9977,980,487.184,0.0436691,-156.247,0.0495056,-22.1976,0.0423983
1805527547254299,756.993,19.9953,980,386.336,0.0411488,-119.217,0.0503248,-109.569,0.0417625
1805531973254272,756.993,9.99298,980,292.631,0.0413065,-92.3706,0.0549014,-153.307,0.0629796
1805536399254244,756.993,0,980,214.571,0.0387931,-73.3575,0.0455502,-168.434,0.0479065
