Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
558573034063376,20,0,575,-8.21793,0.0457537,-3.30341,0.0575636,-10.3829,0.0545492
558615470063418,20,9.99298,575,-8.37727,0.0546933,-3.25359,0.0600869,-10.3448,0.0545611
558657904064061,20,19.9953,575,-8.54016,0.0547335,-3.27407,0.0652372,-10.3557,0.0569785
558700340064872,20,29.9977,575,-8.70405,0.0445137,-3.22938,0.0577993,-10.3891,0.0552662
558742780066209,20,40,575,-8.82677,0.0486917,-3.24289,0.0614484,-10.4368,0.0566093
558785214063624,20,49.993,575,-8.94963,0.0450023,-3.28951,0.0704864,-10.5358,0.0612308
558827650063967,20,59.9953,575,-9.07593,0.0458337,-3.3291,0.0584058,-10.6286,0.057458
558870084064082,20,69.9977,575,-9.17843,0.0525584,-3.29999,0.050949,-10.6993,0.0542224
558912518066225,20,80,575,-9.26149,0.0467357,-3.2935,0.0601798,-10.8141,0.0525404
558954952066292,20,89.993,575,-9.29053,0.0473202,-3.27762,0.0596142,-10.9689,0.0525223
558997388064367,20,99.9953,575,-9.31898,0.046746,-3.33113,0.0645251,-11.1594,0.055966
559039822063030,20,109.998,575,-9.31947,0.0505403,-3.26969,0.054764,-11.3092,0.0582013
559082258065748,20,120,575,-9.29907,0.0443447,-3.26226,0.0562189,-11.4202,0.0573733
559124692064844,20,129.993,575,-9.21693,0.0538,-3.30801,0.0580102,-11.6085,0.0538546
559167128065654,20,139.995,575,-9.16014,0.0456838,-3.31643,0.0523737,-11.7004,0.0556608
559209564065133,20,149.998,575,-9.05314,0.046585,-3.29993,0.0634237,-11.8226,0.058859
559252000063819,20,160,575,-8.95408,0.0480974,-3.28475,0.0561395,-11.9396,0.0586768
559294436065686,20,169.993,575,-8.81053,0.0470535,-3.26564,0.0600874,-12.0052,0.0591524
559336870065453,20,179.995,575,-8.67283,0.0510041,-3.30554,0.0608595,-12.0425,0.0551617
559379308065435,20,189.998,575,-8.58241,0.0514523,-3.30463,0.0588465,-12.0599,0.0562773
559421744062633,20,200,575,-8.43265,0.0480056,-3.31722,0.0534971,-12.1077,0.0643718
559464180066132,20,209.993,575,-8.28248,0.043324,-3.35292,0.0678492,-12.0783,0.0620936
559506616063822,20,219.995,575,-8.17156,0.0415597,-3.34715,0.0605634,-12.0076,0.0534943
559549052066241,20,229.998,575,-8.05206,0.0462647,-3.37565,0.0608811,-11.8965,0.0594499
559591490065143,20,240,575,-7.94856,0.0507741,-3.36246,0.059596,-11.8108,0.0538525
559633926066158,20,249.993,575,-7.85396,0.0444006,-3.36839,0.0537738,-11.7612,0.0547814
559676362063272,20,259.995,575,-7.76834,0.0433427,-3.35954,0.0576605,-11.6015,0.0558471
559718798064659,20,269.998,575,-7.69867,0.0486071,-3.29979,0.0753353,-11.4334,0.0544107
559761234064965,20,280,575,-7.73662,0.0489941,-3.29317,0.0578303,-11.2812,0.0529637
559803670064228,20,289.993,575,-7.65446,0.0495257,-3.26958,0.055616,-11.1422,0.0593432
559846108064906,20,299.995,575,-7.66233,0.0517165,-3.27374,0.0707026,-11.0188,0.0556476
559888544062728,20,309.998,575,-7.70411,0.0487363,-3.31578,0.0581457,-10.923,0.0546784
559930980065687,20,320,575,-7.73831,0.0493051,-3.32317,0.0654873,-10.7487,0.0553338
559973416063245,20,329.993,575,-7.83055,0.0474826,-3.23329,0.0598441,-10.6194,0.0576389
560015852063480,20,339.995,575,-7.93426,0.0497938,-3.25819,0.0556084,-10.5729,0.0582113
560058288063714,20,349.998,575,-8.07209,0.0454744,-3.28649,0.061138,-10.4842,0.0590781
560100724063937,20,360,575,-8.24005,0.0477587,-3.33487,0.0737371,-10.4437,0.059156
560166422064178,20,0,575,-8.24074,0.0432699,-3.32208,0.0588508,-10.4919,0.0586854
560208858063861,20,9.99298,575,-8.37245,0.0451903,-3.33973,0.0593757,-10.4614,0.0538642
560251294065751,20,19.9953,575,-8.53346,0.0473571,-3.31406,0.0591036,-10.469,0.0521221
560293730063622,20,29.9977,575,-8.69249,0.0475389,-3.3332,0.0583841,-10.4808,0.0608304
560336166064096,20,40,575,-8.8216,0.0449188,-3.31611,0.0671194,-10.5306,0.0499038
560378602064631,20,49.993,575,-8.96987,0.0458516,-3.35151,0.0636802,-10.5844,0.051649
560421038062849,20,59.9953,575,-9.07228,0.0440765,-3.31089,0.0685106,-10.6547,0.053678
560463474062892,20,69.9977,575,-9.17513,0.0432598,-3.38746,0.0625823,-10.7679,0.0583141
560505910062539,20,80,575,-9.25988,0.0470416,-3.34197,0.0604471,-10.8641,0.0612295
560548346063733,20,89.993,575,-9.29752,0.0444183,-3.37877,0.0589605,-10.9651,0.0595311
560590782066092,20,99.9953,575,-9.31526,0.0480227,-3.37226,0.0604844,-11.1015,0.0577924
560633218062894,20,109.998,575,-9.35295,0.0478449,-3.35746,0.0632101,-11.3559,0.0564352
560675654063477,20,120,575,-9.35084,0.0450313,-3.33347,0.066007,-11.4663,0.0545234
560718090064863,20,129.993,575,-9.297,0.0482103,-3.32418,0.0625972,-11.5632,0.0519905
560760526065674,20,139.995,575,-9.21805,0.0507713,-3.31714,0.0608028,-11.6802,0.0531575
560802962065152,20,149.998,575,-9.11085,0.04876,-3.34439,0.065778,-11.8208,0.0530635
560845398064991,20,160,575,-9.01078,0.0483844,-3.33371,0.0600067,-11.8973,0.0545856
560887834065297,20,169.993,575,-8.88457,0.0479862,-3.32507,0.0602991,-12.0233,0.0596008
560930270065892,20,179.995,575,-8.73161,0.0463837,-3.24113,0.0621666,-12.036,0.0569613
560972704064411,20,189.998,575,-8.61172,0.0428298,-3.25717,0.0629756,-12.068,0.0565669
561015140065138,20,200,575,-8.43179,0.0464162,-3.28771,0.067409,-12.0267,0.0612472
561057572064977,20,209.993,575,-8.25883,0.0491402,-3.31814,0.0664552,-12.0016,0.0529552
561100006063952,20,219.995,575,-8.10948,0.0483516,-3.26415,0.0583087,-11.9553,0.0530732
561142440065664,20,229.998,575,-8.01156,0.0447019,-3.29018,0.0611886,-11.9141,0.0564242
561184876062790,20,240,575,-7.93582,0.0553986,-3.27579,0.0597118,-11.8169,0.0550894
561227312065485,20,249.993,575,-7.82659,0.0470975,-3.27679,0.0587781,-11.6818,0.0607326
561269746064016,20,259.995,575,-7.75761,0.0476332,-3.29664,0.0601676,-11.6041,0.0718263
561312184064466,20,269.998,575,-7.73101,0.0468139,-3.29301,0.0573557,-11.4842,0.056561
561354620065552,20,280,575,-7.73731,0.0527985,-3.31349,0.056842,-11.3635,0.0555041
561397056065103,20,289.993,575,-7.77083,0.0478623,-3.3095,0.0582113,-11.1981,0.0564676
561439492064701,20,299.995,575,-7.83801,0.0490766,-3.31641,0.0613603,-11.0364,0.0612051
561481928064396,20,309.998,575,-7.85863,0.0513875,-3.33268,0.0643889,-10.8979,0.0517844
561524364064294,20,320,575,-7.90544,0.0479929,-3.35426,0.0597536,-10.7702,0.0527759
561566800064577,20,329.993,575,-8.02582,0.0470966,-3.3775,0.0615759,-10.6811,0.0595272
561609236064836,20,339.995,575,-8.09345,0.0485983,-3.36321,0.0594595,-10.6006,0.0560333
561651672062898,20,349.998,575,-8.2242,0.0460492,-3.37015,0.0606794,-10.5169,0.0550987
561694108063121,20,360,575,-8.36936,0.0521133,-3.33659,0.0647214,-10.4318,0.0560025
561759808063649,20,0,575,-8.31649,0.0423682,-3.34653,0.0565485,-10.457,0.0526633
561802244065912,20,9.99298,575,-8.46875,0.0442077,-3.33594,0.0648164,-10.4623,0.0539373
561844680062582,20,19.9953,575,-8.60425,0.0482561,-3.37568,0.0626573,-10.4103,0.0554903
561887116065337,20,29.9977,575,-8.73107,0.0479437,-3.3292,0.0602906,-10.4069,0.0542522
561929552065511,20,40,575,-8.88197,0.0472958,-3.38256,0.0658153,-10.5155,0.0572386
561971988065206,20,49.993,575,-9.00562,0.047181,-3.40503,0.0601974,-10.6009,0.0523803
562014424065909,20,59.9953,575,-9.1375,0.0456904,-3.38638,0.0556005,-10.6523,0.0603357
562056860065183,20,69.9977,575,-9.23033,0.0485193,-3.3947,0.0526503,-10.7984,0.0530254
562099296065322,20,80,575,-9.27058,0.0459553,-3.40369,0.0574218,-10.9381,0.0539899
562141732064668,20,89.993,575,-9.34669,0.0448314,-3.4384,0.061649,-11.0429,0.0585426
562184166064639,20,99.9953,575,-9.36257,0.0439684,-3.43104,0.0540431,-11.1768,0.0602482
562226602063338,20,109.998,575,-9.37694,0.042806,-3.36458,0.0624828,-11.3503,0.0537776
562269038064412,20,120,575,-9.35517,0.0454276,-3.35884,0.0624193,-11.4704,0.0539529
562311474063147,20,129.993,575,-9.32315,0.046082,-3.33669,0.0603295,-11.6277,0.0549992
562353910066118,20,139.995,575,-9.25148,0.0451653,-3.33688,0.0612617,-11.7599,0.0554431
562396346063016,20,149.998,575,-9.15303,0.0528114,-3.35392,0.0595635,-11.9151,0.05698
562438782063791,20,160,575,-9.01178,0.0439891,-3.31983,0.0550122,-12.0072,0.0556281
562481218063713,20,169.993,575,-8.89955,0.0494165,-3.37867,0.0583747,-12.0582,0.0541089
562523654064056,20,179.995,575,-8.74951,0.0492934,-3.3318,0.0611137,-12.129,0.0548987
562566090062994,20,189.998,575,-8.64347,0.0494216,-3.32319,0.0533104,-12.1305,0.0574927
562608526063601,20,200,575,-8.49036,0.0472123,-3.31683,0.0577903,-12.0976,0.0646535
562650962063895,20,209.993,575,-8.37164,0.0460707,-3.27838,0.0588654,-12.0358,0.0547776
562693398066566,20,219.995,575,-8.24863,0.0478512,-3.29541,0.0606884,-11.9967,0.0549923
562735834063872,20,229.998,575,-8.17547,0.0453685,-3.30652,0.0574233,-11.9001,0.0543921
562778270065331,20,240,575,-8.05126,0.0485112,-3.3142,0.0555808,-11.7919,0.0561071
562820706065373,20,249.993,575,-7.9684,0.048106,-3.31113,0.0578363,-11.7116,0.0577122
562863142063664,20,259.995,575,-7.86828,0.046234,-3.27989,0.0728619,-11.6111,0.0502128
562905578062615,20,269.998,575,-7.82252,0.0475467,-3.29626,0.056713,-11.4505,0.0529338
562948014065177,20,280,575,-7.78597,0.0464292,-3.32119,0.0569563,-11.2996,0.0557111
562990454064630,20,289.993,575,-7.80107,0.0450705,-3.30194,0.0641249,-11.2049,0.0548759
563032896065979,20,299.995,575,-7.80414,0.0453405,-3.27256,0.0591625,-11.0668,0.0546432
563075334064749,20,309.998,575,-7.84663,0.0435319,-3.31251,0.0559225,-10.9267,0.0619381
563117770066004,20,320,575,-7.87488,0.0462574,-3.3086,0.05231,-10.7979,0.0529648
563160206062590,20,329.993,575,-7.9792,0.0467394,-3.31952,0.0576431,-10.6999,0.0530345
563202642063233,20,339.995,575,-8.06858,0.0419241,-3.34359,0.0586699,-10.6039,0.0556399
563245078066023,20,349.998,575,-8.19228,0.0469549,-3.3325,0.0564007,-10.5073,0.0568808
563287514066078,20,360,575,-8.32255,0.0472609,-3.33145,0.0672263,-10.4674,0.0548046
563353216064242,20,0,575,-8.34114,0.0466976,-3.33927,0.0684379,-10.4906,0.0565674
563395652065125,20,9.99298,575,-8.48076,0.0513551,-3.28694,0.0636584,-10.4921,0.052096
563438088064879,20,19.9953,575,-8.64917,0.0442347,-3.29319,0.0598464,-10.485,0.0610085
563480526063145,20,29.9977,575,-8.77575,0.0483591,-3.29486,0.0617946,-10.4903,0.0526681
563522962063344,20,40,575,-8.92918,0.0456467,-3.31962,0.0563041,-10.5418,0.0529293
563565398066230,20,49.993,575,-9.07169,0.0449194,-3.32298,0.0583685,-10.6403,0.0595582
563607834066285,20,59.9953,575,-9.1796,0.0435874,-3.33107,0.0567327,-10.722,0.0586566
563650270063543,20,69.9977,575,-9.3138,0.0623824,-3.36691,0.0573636,-10.7738,0.055479
563692706064834,20,80,575,-9.34953,0.0437789,-3.36416,0.0540519,-10.9146,0.0532399
563735142063952,20,89.993,575,-9.3805,0.0468912,-3.3473,0.05846,-11.0042,0.0596084
563777578062615,20,99.9953,575,-9.39022,0.0476051,-3.3082,0.0571535,-11.1356,0.0545818
563820014065453,20,109.998,575,-9.39884,0.0453309,-3.37814,0.0630809,-11.3049,0.0520676
563862450065736,20,120,575,-9.408,0.0468047,-3.38401,0.0595157,-11.4239,0.0545297
563904886064026,20,129.993,575,-9.38514,0.0465415,-3.41227,0.0547391,-11.557,0.0544565
563947322065137,20,139.995,575,-9.25975,0.0587325,-3.36,0.05399,-11.6624,0.05682
563989758063656,20,149.998,575,-9.1691,0.0493175,-3.34456,0.0606232,-11.7623,0.063748
564032194063398,20,160,575,-9.03319,0.046113,-3.36391,0.057981,-11.9415,0.0530377
564074630065697,20,169.993,575,-8.93275,0.0465352,-3.35508,0.0617631,-12.0146,0.0546795
564117066062595,20,179.995,575,-8.79914,0.0463628,-3.3375,0.0585311,-12.0252,0.0631757
564159502063238,20,189.998,575,-8.68134,0.0462524,-3.3224,0.0558176,-12.0699,0.0580608
564201938063304,20,200,575,-8.57915,0.0426777,-3.32773,0.056325,-12.0683,0.0548534
564244374065603,20,209.993,575,-8.42168,0.0474837,-3.2729,0.0553436,-12.0559,0.0536647
564286810063773,20,219.995,575,-8.27206,0.0524682,-3.26608,0.0577922,-12.0561,0.0559934
564329248066251,20,229.998,575,-8.16657,0.0442183,-3.28536,0.056162,-11.9536,0.0528606
564371684062634,20,240,575,-8.09965,0.049148,-3.28105,0.0599185,-11.8656,0.0539864
564414120064824,20,249.993,575,-8.02636,0.0436629,-3.29809,0.0582597,-11.7569,0.0539622
564456556064723,20,259.995,575,-7.92419,0.0506248,-3.31968,0.0592764,-11.6121,0.0525768
564498992064705,20,269.998,575,-7.83741,0.0394487,-3.31514,0.0542655,-11.4535,0.0537377
564541428065792,20,280,575,-7.83295,0.0444785,-3.34243,0.0544357,-11.299,0.0551706
564583864066183,20,289.993,575,-7.82145,0.0446196,-3.33291,0.0565006,-11.1642,0.0611525
564626300062601,20,299.995,575,-7.82743,0.0477381,-3.30227,0.0615418,-11.0566,0.0515531
564668736063448,20,309.998,575,-7.89513,0.0447286,-3.2764,0.0633297,-10.9113,0.0573493
564711172064210,20,320,575,-7.97011,0.0463267,-3.27282,0.0582008,-10.7958,0.0532183
564753608064697,20,329.993,575,-8.05688,0.045657,-3.28721,0.0631832,-10.6621,0.0559239
564796044065171,20,339.995,575,-8.16354,0.0415844,-3.28898,0.0604241,-10.5945,0.050394
564838480064554,20,349.998,575,-8.25364,0.0448101,-3.35562,0.05797,-10.5452,0.0577344
564880916064356,20,360,575,-8.42235,0.041943,-3.38407,0.0559927,-10.5151,0.056479
564946616066121,20,0,575,-8.38265,0.042664,-3.315,0.068369,-10.4661,0.0556807
564989052065192,20,9.99298,575,-8.54931,0.0443702,-3.33666,0.0514401,-10.4501,0.0559719
565031492062965,20,19.9953,575,-8.68546,0.0422815,-3.34546,0.0550885,-10.4671,0.0560995
565073928065179,20,29.9977,575,-8.83548,0.0443064,-3.33916,0.0549353,-10.4955,0.0555758
565116364064946,20,40,575,-8.97725,0.040501,-3.32759,0.0568262,-10.5589,0.0551994
565158800065433,20,49.993,575,-9.11412,0.0486601,-3.28675,0.0543163,-10.6476,0.0549301
565201236066267,20,59.9953,575,-9.25233,0.0489202,-3.28966,0.0586131,-10.6976,0.0544457
565243672063754,20,69.9977,575,-9.33121,0.0443388,-3.35652,0.0598868,-10.8126,0.0534421
565286108064840,20,80,575,-9.37509,0.0446805,-3.37351,0.0558248,-10.9188,0.0568233
565328544066479,20,89.993,575,-9.35995,0.0458545,-3.4072,0.0560766,-11.0557,0.0539203
565370980063677,20,99.9953,575,-9.41228,0.0441544,-3.41894,0.0557835,-11.1787,0.0588973
565413416064200,20,109.998,575,-9.39252,0.0429518,-3.41816,0.0605711,-11.3137,0.0635626
565455854064686,20,120,575,-9.36706,0.0430264,-3.39588,0.0539691,-11.461,0.0545661
565498290064104,20,129.993,575,-9.33817,0.0470763,-3.34823,0.056127,-11.5788,0.061594
565540734063209,20,139.995,575,-9.26648,0.0477141,-3.35352,0.0624532,-11.6956,0.0560969
565583170063455,20,149.998,575,-9.14689,0.0435927,-3.3925,0.05894,-11.8364,0.0608079
565625606064866,20,160,575,-9.02928,0.0442733,-3.34755,0.0574411,-11.9332,0.0581478
565668042066120,20,169.993,575,-8.89944,0.0443358,-3.34257,0.0621795,-12.0257,0.0571401
565710478063163,20,179.995,575,-8.79658,0.043016,-3.33062,0.0593391,-12.0837,0.060154
565752914064933,20,189.998,575,-8.65356,0.0453682,-3.3956,0.0591942,-12.0911,0.0603109
565795350063692,20,200,575,-8.51299,0.0446089,-3.40113,0.0577933,-12.1072,0.0569922
565837786063062,20,209.993,575,-8.3605,0.0431469,-3.35119,0.0556749,-12.0739,0.0562692
565880222066069,20,219.995,575,-8.27395,0.0436409,-3.35873,0.0561326,-12.0815,0.0512762
565922658066255,20,229.998,575,-8.16686,0.0528835,-3.39252,0.0599834,-12.0107,0.0636224
565965094065962,20,240,575,-8.05861,0.0440216,-3.30425,0.0597331,-11.9525,0.0570934
566007530065764,20,249.993,575,-7.97495,0.0492552,-3.33976,0.0640174,-11.773,0.057066
566049966066227,20,259.995,575,-7.9377,0.043594,-3.39391,0.0609834,-11.6347,0.0560243
566092402063174,20,269.998,575,-7.85328,0.0456071,-3.39742,0.0602679,-11.4929,0.0522532
566134838066096,20,280,575,-7.81983,0.045869,-3.3826,0.0542774,-11.3323,0.0617748
566177274063631,20,289.993,575,-7.81541,0.0449311,-3.33407,0.0581676,-11.2325,0.0606009
566219710064741,20,299.995,575,-7.84274,0.0497003,-3.34071,0.0557491,-11.0953,0.05615
566262146064256,20,309.998,575,-7.85782,0.0458945,-3.3084,0.0578895,-10.9599,0.0592528
566304582065954,20,320,575,-7.94188,0.0434632,-3.35475,0.0548273,-10.8361,0.0546
566347018065325,20,329.993,575,-8.04501,0.0457317,-3.40072,0.0575433,-10.7557,0.0554579
566389454065343,20,339.995,575,-8.1695,0.0441399,-3.36943,0.0573024,-10.6186,0.0597586
566431890066010,20,349.998,575,-8.29638,0.0433797,-3.3414,0.0624252,-10.5315,0.0574192
566474326065848,20,360,575,-8.42957,0.044769,-3.38652,0.0630236,-10.5299,0.0648769
566540024065022,20,0,575,-8.41489,0.0476487,-3.41694,0.0549965,-10.5171,0.0565842
566582460064788,20,9.99298,575,-8.52942,0.0519038,-3.40788,0.0579568,-10.5072,0.0588506
566624896065659,20,19.9953,575,-8.69684,0.0428816,-3.40527,0.0572589,-10.502,0.0553305
566667332064405,20,29.9977,575,-8.83635,0.0421824,-3.34746,0.0589162,-10.4845,0.0557128
566709768066068,20,40,575,-8.94245,0.0439082,-3.33257,0.0574713,-10.5323,0.0577425
566752204063506,20,49.993,575,-9.09844,0.0467235,-3.30443,0.0604576,-10.5704,0.0583585
566794640064593,20,59.9953,575,-9.18673,0.0449197,-3.3568,0.0718959,-10.6702,0.0547902
566837076064708,20,69.9977,575,-9.29906,0.0452752,-3.34545,0.0632476,-10.803,0.0612414
566879512065902,20,80,575,-9.39205,0.0428685,-3.32299,0.0588174,-10.929,0.0522597
566921954066003,20,89.993,575,-9.43209,0.0436869,-3.37025,0.0599605,-11.027,0.0538309
566964396065516,20,99.9953,575,-9.44928,0.0449184,-3.35904,0.0732208,-11.181,0.055539
567006834064082,20,109.998,575,-9.43826,0.0456945,-3.37021,0.0580228,-11.2824,0.0568596
567049272063895,20,120,575,-9.3932,0.0472922,-3.39365,0.0588451,-11.4399,0.0599449
567091708065054,20,129.993,575,-9.38984,0.0460436,-3.39338,0.0580876,-11.5852,0.058555
567134146064388,20,139.995,575,-9.31003,0.046939,-3.37328,0.0655233,-11.6828,0.0616117
567176582065655,20,149.998,575,-9.21299,0.0449172,-3.32492,0.0576643,-11.8182,0.0601263
567219020063152,20,160,575,-9.11986,0.0456256,-3.2896,0.0569568,-11.8998,0.0651832
567261458065378,20,169.993,575,-9.00508,0.0464493,-3.30755,0.0606399,-11.957,0.0572436
567303896066332,20,179.995,575,-8.87389,0.0462448,-3.29438,0.061392,-12.0338,0.0576927
567346334063386,20,189.998,575,-8.70049,0.0476347,-3.31063,0.0607981,-12.0901,0.0563747
567388770064305,20,200,575,-8.56273,0.0456211,-3.26334,0.064543,-12.0705,0.0599474
567431208063423,20,209.993,575,-8.40533,0.043393,-3.25256,0.072166,-12.0664,0.060957
567473646064557,20,219.995,575,-8.26965,0.0441316,-3.32828,0.0569169,-11.989,0.0701202
567516082062943,20,229.998,575,-8.20449,0.0434677,-3.29204,0.0586161,-11.9383,0.056956
567558518065218,20,240,575,-8.1016,0.0444285,-3.32417,0.058513,-11.8277,0.0599398
567600956065908,20,249.993,575,-8.00113,0.041631,-3.32203,0.059866,-11.7346,0.0588977
567643392064738,20,259.995,575,-7.96997,0.0420809,-3.32471,0.0566706,-11.6299,0.0592654
567685830064552,20,269.998,575,-7.90729,0.0451253,-3.30178,0.0625124,-11.4932,0.0609372
567728266062675,20,280,575,-7.8727,0.0445139,-3.32843,0.0621793,-11.2811,0.0632742
567770702063065,20,289.993,575,-7.86615,0.0420665,-3.3536,0.0719471,-11.1635,0.0614248
567813138065184,20,299.995,575,-7.88598,0.0462121,-3.34861,0.0531255,-11.0437,0.0607323
567855576062850,20,309.998,575,-7.89985,0.0445635,-3.30452,0.0637475,-10.9657,0.0565881
567898014063744,20,320,575,-7.9681,0.0439851,-3.3052,0.05876,-10.8214,0.0596981
567940452063018,20,329.993,575,-8.07636,0.0481839,-3.35044,0.056405,-10.6801,0.0620058
567982890062700,20,339.995,575,-8.17216,0.0429713,-3.3625,0.0509972,-10.5711,0.0582065
568025328066102,20,349.998,575,-8.3191,0.0435379,-3.30253,0.0605695,-10.5383,0.0548845
568067764063024,20,360,575,-8.42378,0.0425684,-3.27084,0.0559589,-10.5321,0.0554708
568133466064224,20,0,575,-8.42564,0.0433726,-3.29078,0.054963,-10.4629,0.0607593
568175904064890,20,9.99298,575,-8.55118,0.0450256,-3.29306,0.0581382,-10.4341,0.0620852
568218342064668,20,19.9953,575,-8.67866,0.0424922,-3.27374,0.0571776,-10.4449,0.0596429
568260778066199,20,29.9977,575,-8.80872,0.0485458,-3.29278,0.0563351,-10.4385,0.0609805
568303214065689,20,40,575,-8.93181,0.0481876,-3.30984,0.0637589,-10.4493,0.0630507
568345650063584,20,49.993,575,-9.05419,0.0463632,-3.31138,0.0565497,-10.599,0.0563283
568388086065906,20,59.9953,575,-9.17179,0.0449317,-3.28481,0.0637432,-10.6784,0.0581473
568430522065781,20,69.9977,575,-9.27278,0.0512317,-3.31559,0.0649935,-10.7638,0.0574874
568472958064816,20,80,575,-9.36847,0.0471643,-3.31604,0.0639591,-10.8479,0.0556
568515394063430,20,89.993,575,-9.44399,0.0431722,-3.30235,0.0561865,-11.0224,0.0576522
568557830064001,20,99.9953,575,-9.47054,0.0488027,-3.30251,0.0590417,-11.1583,0.0579222
568600266065663,20,109.998,575,-9.46189,0.045375,-3.34639,0.0613808,-11.2964,0.0593049
568642702065850,20,120,575,-9.4473,0.051021,-3.33106,0.0656284,-11.4348,0.0601131
568685138065460,20,129.993,575,-9.38082,0.0432058,-3.34574,0.0626715,-11.5186,0.0617009
568727574062923,20,139.995,575,-9.31769,0.0463261,-3.29847,0.0683663,-11.6673,0.0600335
568770010065629,20,149.998,575,-9.25635,0.0443378,-3.29964,0.0576976,-11.7682,0.0605518
568812446064568,20,160,575,-9.14686,0.0454249,-3.33633,0.0605393,-11.8215,0.0684058
568854882062846,20,169.993,575,-9.01654,0.0433345,-3.29609,0.057676,-11.9183,0.0600663
