Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
208086576117547,-15,0,1000,-7.915,0.0417709,-3.20954,0.0520958,-10.2411,0.0466226
208091596114399,-15,19.9953,1000,-8.07135,0.0403618,-3.21672,0.0570938,-10.2869,0.048852
208096618114455,-15,40,1000,-8.2113,0.0424966,-3.23768,0.0590502,-10.3587,0.0681082
208101784116220,-15,59.9953,1000,-8.32007,0.0383729,-3.24611,0.0542936,-10.505,0.0641332
208106804116888,-15,80,1000,-8.39795,0.0389672,-3.24678,0.0568602,-10.5959,0.0516578
208111824115360,-15,99.9953,1000,-8.34337,0.0481129,-3.27651,0.0606581,-10.799,0.0453526
208116844115548,-15,120,1000,-8.30612,0.0371687,-3.23676,0.0515518,-10.9058,0.0525803
208121866115772,-15,139.995,1000,-8.09625,0.042839,-3.21988,0.0478075,-11.027,0.0520548
208126886117328,-15,160,1000,-7.92928,0.0340848,-3.16847,0.0483238,-11.0636,0.0504487
208131906114936,-15,179.995,1000,-7.75703,0.0377119,-3.23831,0.0481199,-11.0212,0.0463412
208136926114393,-15,200,1000,-7.65281,0.04352,-3.18488,0.0494281,-10.9127,0.0568474
208141946117101,-15,219.995,1000,-7.61245,0.0338611,-3.18739,0.0430674,-10.8053,0.0420669
208146966114193,-15,240,1000,-7.6271,0.0403893,-3.21936,0.0546761,-10.6319,0.048017
208151988114789,-15,259.995,1000,-7.61897,0.0348008,-3.19446,0.0486183,-10.5859,0.0487712
208157008116609,-15,280,1000,-7.60011,0.0363042,-3.16432,0.0542952,-10.5079,0.0511137
208162030116052,-15,299.995,1000,-7.64353,0.039608,-3.22411,0.0538444,-10.458,0.0440764
208167052116432,-15,320,1000,-7.68092,0.0360284,-3.18292,0.0583276,-10.3608,0.054423
208172072114448,-15,339.995,1000,-7.74528,0.0387426,-3.20608,0.0487473,-10.3123,0.0479444
208177092116544,-15,360,1000,-7.89895,0.0491143,-3.25802,0.0503932,-10.3225,0.0496501
208204774116844,-15,0,1000,-7.89258,0.0345841,-3.26611,0.0419938,-10.2935,0.0495199
208212010117351,36.9927,0,1000,-8.00437,0.0604726,-3.24761,0.0684178,-10.3286,0.0742599
208217030115847,36.9927,19.9953,1000,-8.13238,0.0417847,-3.23362,0.0573839,-10.3119,0.0647003
208222050116275,36.9927,40,1000,-8.18792,0.0471487,-3.22702,0.0651579,-10.3679,0.0690787
208227070114892,36.9927,59.9953,1000,-8.26428,0.0359417,-3.17787,0.0486855,-10.5047,0.0535549
208232092117143,36.9927,80,1000,-8.28868,0.0393835,-3.14295,0.0610986,-10.6624,0.0614565
208237112117439,36.9927,99.9953,1000,-8.28561,0.0463982,-3.12739,0.0503651,-10.7443,0.061514
208242132115744,36.9927,120,1000,-8.26306,0.0357606,-3.11522,0.0513485,-10.894,0.0521087
208247152115944,36.9927,139.995,1000,-8.18607,0.0537288,-3.1234,0.0540861,-10.8817,0.0576271
208252172114596,36.9927,160,1000,-8.08091,0.041839,-3.17208,0.0582367,-10.9751,0.045125
208257192116320,36.9927,179.995,1000,-7.92681,0.0391479,-3.23353,0.0504595,-11.0139,0.0541966
208262212115896,36.9927,200,1000,-7.8205,0.0371114,-3.1985,0.0565224,-11.0298,0.0488069
208267232116229,36.9927,219.995,1000,-7.71286,0.0462224,-3.17222,0.0558838,-10.8375,0.0553192
