Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1884041273184195,756.993,181.251,980,-10.0753,0.0388049,-2.18977,0.0448421,-11.6089,0.0448248
1884094875184056,756.993,224.992,980,-9.79191,0.0360004,-2.29371,0.0613762,-11.3609,0.0478954
1884100915184333,756.993,224.992,929,-9.75075,0.0359553,-2.36656,0.0414845,-11.3947,0.0415442
1884104339186944,756.993,224.992,929,-9.78291,0.0374391,-2.27929,0.0475246,-11.4225,0.0404185
1884110379185049,756.993,224.992,878,-9.75803,0.0324671,-2.28747,0.0483666,-11.4127,0.0442881
1884113803186568,756.993,224.992,878,-9.76539,0.0444958,-2.24217,0.0361837,-11.4415,0.0448316
1884119843185921,756.993,224.992,827,-9.69793,0.0294132,-2.38031,0.0425556,-11.45,0.045256
1884123267187200,756.993,224.992,827,-9.73598,0.0406957,-2.2915,0.0504734,-11.4445,0.0432485
1884129307187249,756.993,224.992,776,-9.68201,0.0356525,-2.34248,0.0467963,-11.4729,0.040603
1884132731186764,756.993,224.992,776,-9.68164,0.0356088,-2.37128,0.0584936,-11.4972,0.0530305
1884138771187162,756.993,224.992,725,-9.62131,0.0374113,-2.38618,0.049634,-11.4868,0.0479141
1884142195183989,756.993,224.992,725,-9.61086,0.038998,-2.2867,0.0495959,-11.5271,0.0463896
1884148235185211,756.993,224.992,674,-9.5426,0.0384211,-2.27148,0.0532483,-11.4955,0.0507902
1884151659185659,756.993,224.992,674,-9.5998,0.0448941,-2.28076,0.0704803,-11.5025,0.0451416
1884157699185758,756.993,224.992,623,-9.56435,0.0454488,-2.20115,0.0506798,-11.5484,0.0450618
1884161123183852,756.993,224.992,623,-9.57296,0.0375436,-2.25136,0.0482681,-11.5579,0.0430529
1884167163184887,756.993,224.992,572,-9.54209,0.0323841,-2.2877,0.0418897,-11.5957,0.042572
1884170587186438,756.993,224.992,572,-9.58075,0.0419124,-2.24758,0.0508709,-11.5505,0.0584875
1884176627185469,756.993,224.992,521,-9.53827,0.0430545,-2.23565,0.0493301,-11.5649,0.0482819
1884180051184453,756.993,224.992,521,-9.55219,0.0401111,-2.28771,0.0594611,-11.5662,0.0423933
1884186091186735,756.993,224.992,470,-9.45399,0.0413376,-2.27863,0.0608696,-11.6186,0.0454117
1884189515184830,756.993,224.992,470,-9.49285,0.0348283,-2.29736,0.0463681,-11.5185,0.0589977
1884195555183993,756.993,224.992,419,-9.47862,0.0404966,-2.29327,0.0597232,-11.5927,0.0414
1884198979184920,756.993,224.992,419,-9.46949,0.0370102,-2.25239,0.0425286,-11.5962,0.0468278
1884205019183891,756.993,224.992,368,-9.48987,0.0424636,-2.23388,0.0470142,-11.5551,0.0658752
1884208443187038,756.993,224.992,368,-9.51116,0.0321959,-2.36789,0.0486303,-11.583,0.0579288
1884214483185833,756.993,224.992,317,-9.40133,0.0350961,-2.32415,0.0484271,-11.5892,0.0449946
1884217907187287,756.993,224.992,317,-9.40259,0.037658,-2.30587,0.0493212,-11.6129,0.0487621
1884223947186803,756.993,224.992,266,-9.40961,0.0452281,-2.26924,0.0528985,-11.5965,0.0454067
1884227371185964,756.993,224.992,266,-9.41355,0.0353357,-2.29639,0.0432367,-11.7052,0.0535466
1884233411187232,756.993,224.992,215,-9.3938,0.0352651,-2.26995,0.0466274,-11.6274,0.043147
1884236835183838,756.993,224.992,215,-9.37647,0.0356234,-2.2185,0.045875,-11.6386,0.0471042
1884242875186762,756.993,224.992,164,-9.32579,0.0380634,-2.25285,0.0414345,-11.6573,0.0427844
1884246299186319,756.993,224.992,164,-9.31888,0.0385757,-2.24926,0.0458593,-11.5834,0.0488433
