Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
24329667237494,767.998,139.995,718,-613.854,0.0497869,-62.0061,0.0591731,135.643,0.0638578
24334687236302,767.998,160,718,-410.473,0.0365694,-34.0522,0.051174,-106.626,0.0622916
24339707236778,767.998,179.995,718,-230.975,0.0373733,-21.4041,0.0530047,-166.837,0.0690707
24344727238190,767.998,200,718,-124.676,0.0318734,-16.6871,0.0543156,-158.688,0.0666279
24349747237083,767.998,219.995,718,-68.3037,0.0453236,-14.0285,0.0546219,-136.561,0.0721674
24354767237187,767.998,240,718,-35.711,0.0354179,-11.9283,0.0425622,-125.152,0.114964
24359787239199,767.998,259.995,718,-13.9444,0.054858,-11.8858,0.0424519,-115.912,0.0885465
24364807239087,767.998,280,718,7.21177,0.0390985,-12.2713,0.0466127,-117.73,0.0711008
24369827236947,767.998,299.995,718,29.4238,0.0450276,-13.679,0.0392019,-116.13,0.0802999
24374847238036,767.998,320,718,57.0131,0.0339854,-15.861,0.0447826,-129.403,0.0536515
24379867238884,767.998,339.995,718,109.706,0.0496351,-19.9373,0.05158,-148.649,0.0713958
24384887237476,767.998,360,718,216.356,0.048276,-29.6834,0.035606,-162.873,0.0618051
24412569237392,767.998,0,624,217.91,0.0419922,-12.13,0.044212,-164.157,0.0697896
24417589239500,767.998,19.9953,624,399.6,0.0333488,-19.8421,0.0560534,-106.105,0.0764015
24422609238596,767.998,40,624,612.195,0.0370641,-35.2567,0.0423265,145.769,0.0685282
24427629238340,767.998,59.9953,624,627.259,0.0430009,-57.1919,0.0590881,643.187,0.0742282
24432649238828,767.998,80,624,246.541,0.039854,-69.9752,0.0430862,1065.42,0.0543922
24437669236401,767.998,99.9953,624,-302.994,0.0434319,-56.9725,0.0514186,1046.39,0.0616074
24442689238641,767.998,120,624,-650.346,0.0402142,-29.6998,0.0625237,618.624,0.0628276
24447709236897,767.998,139.995,624,-622.617,0.0374813,-10.5321,0.0469455,138.752,0.0533604
24452729238297,767.998,160,624,-414.47,0.0361966,-4.75424,0.0512061,-107.072,0.0519171
24457749238149,767.998,179.995,624,-232.257,0.0381247,-4.32507,0.0534784,-167.848,0.062005
24462769236910,767.998,200,624,-124.997,0.0377255,-5.16941,0.0430433,-159.093,0.0501638
24467789237266,767.998,219.995,624,-68.6185,0.0443077,-5.40251,0.040445,-137.089,0.0576449
24472809236674,767.998,240,624,-35.8868,0.0370792,-5.3592,0.0407054,-125.953,0.0549499
24477829239406,767.998,259.995,624,-13.8779,0.0340782,-5.62538,0.0444091,-116.659,0.0946393
24482849236438,767.998,280,624,7.5825,0.042679,-5.98561,0.0617055,-118.488,0.0606577
24487869238090,767.998,299.995,624,30.0046,0.0424045,-6.35236,0.0537904,-117.228,0.0535466
24492889237559,767.998,320,624,57.8594,0.0336401,-7.40018,0.0452258,-130.549,0.0549152
24497909237555,767.998,339.995,624,111.335,0.0361381,-8.77275,0.0531419,-150.039,0.0743674
24502931238246,767.998,360,624,219.787,0.0434159,-12.3221,0.0528445,-163.773,0.0629136
24530615237754,767.998,0,530,218.501,0.0492858,5.12592,0.0421183,-163.213,0.0626066
24535635239322,767.998,19.9953,530,401.542,0.032665,9.53466,0.0445545,-103.781,0.0751626
24540655238346,767.998,40,530,615.215,0.0427328,15.3937,0.0512643,152.497,0.0831178
24545675239014,767.998,59.9953,530,628.073,0.0386089,22.4228,0.0421007,656.024,0.0615428
24550695238422,767.998,80,530,241.177,0.0439805,32.7676,0.0608149,1081.87,0.0730993
24555715239115,767.998,99.9953,530,-311.371,0.0340674,48.825,0.0670838,1056.66,0.0727168
24560735238979,767.998,120,530,-653.59,0.0378385,54.9443,0.0525304,619.858,0.0604725
24565755238591,767.998,139.995,530,-618.926,0.0340573,42.7866,0.046011,135.889,0.0709063
24570775236703,767.998,160,530,-410,0.0412541,24.8004,0.050717,-106.855,0.0666471
24575795238607,767.998,179.995,530,-229.253,0.0383458,12.807,0.0482264,-166.467,0.0644839
24580815239131,767.998,200,530,-123.125,0.0505875,6.61729,0.0538302,-157.73,0.0586385
24585835238192,767.998,219.995,530,-67.6987,0.036863,3.19971,0.0410212,-135.883,0.057484
24590855237168,767.998,240,530,-35.2547,0.0350002,1.44179,0.0438317,-124.982,0.060139
24595877237235,767.998,259.995,530,-13.4309,0.0372765,0.726841,0.0467882,-115.996,0.0564067
24600897239260,767.998,280,530,7.95989,0.0386299,0.263449,0.0394741,-117.763,0.0700086
24605917239280,767.998,299.995,530,30.2363,0.0381401,0.591991,0.042409,-116.808,0.0527281
24610937236972,767.998,320,530,58.2774,0.0380852,1.12832,0.0376471,-130.095,0.0530497
24615957237772,767.998,339.995,530,111.812,0.0421905,2.31591,0.0374212,-149.376,0.0554752
24620977238356,767.998,360,530,220.93,0.0329016,5.20843,0.0412303,-162.767,0.0518408
24648661237084,767.998,0,436,216.379,0.0409287,22.3997,0.0420512,-160.255,0.0496784
24653681237368,767.998,19.9953,436,397.538,0.0617197,39.0659,0.0460816,-100.37,0.0565692
24658701236860,767.998,40,436,609.268,0.0468065,66.7517,0.0414903,156.404,0.0563209
24663721236424,767.998,59.9953,436,620.27,0.0516868,102.969,0.059173,660.312,0.053013
24668741239468,767.998,80,436,232.448,0.0414193,137.505,0.0616168,1087.48,0.0652562
24673761237100,767.998,99.9953,436,-315.821,0.0530319,159.201,0.0651176,1057.94,0.0715354
24678781237865,767.998,120,436,-646.858,0.0588803,142.326,0.0538991,616.597,0.0662439
24683801237273,767.998,139.995,436,-607.766,0.0417212,95.8871,0.0526247,134.951,0.0707774
24688821238049,767.998,160,436,-401.291,0.0398323,54.1052,0.0468932,-104.119,0.052601
24693841237493,767.998,179.995,436,-224.535,0.0380662,29.6885,0.0492288,-163.15,0.071931
24698861238269,767.998,200,436,-120.674,0.0400371,18.0726,0.0474519,-155.154,0.063813
24703881237774,767.998,219.995,436,-66.2749,0.0439634,11.5486,0.0438878,-133.432,0.0515158
24708901239306,767.998,240,436,-34.6113,0.0385172,8.03349,0.0467569,-122.77,0.0593629
24713921237946,767.998,259.995,436,-12.9694,0.0417444,7.09243,0.0516466,-114.148,0.0527127
24718941237894,767.998,280,436,8.08704,0.0389714,6.27896,0.0407152,-116.036,0.0891894
24723961237050,767.998,299.995,436,29.9888,0.0432385,7.61164,0.0416042,-115.339,0.0529031
24728981237251,767.998,320,436,57.7787,0.0409374,9.30697,0.048863,-128.513,0.0749833
24734001238519,767.998,339.995,436,110.368,0.0421504,13.3394,0.0496646,-147.224,0.0573727
24739021237207,767.998,360,436,218.453,0.0429303,22.5215,0.0523308,-160.15,0.0719198
24766705237902,767.998,0,342,210.701,0.0427955,39.281,0.0457297,-155.502,0.0510476
24771725237886,767.998,19.9953,342,387.651,0.0500001,68.0813,0.0408049,-95.8587,0.0591896
24776745238218,767.998,40,342,594.283,0.048679,118.045,0.0466478,158.549,0.0637235
24781765239547,767.998,59.9953,342,602.465,0.0548073,183.921,0.0506367,658.688,0.0634458
24786785239627,767.998,80,342,216.893,0.0434471,245.836,0.0589763,1085.09,0.0738539
24791805239431,767.998,99.9953,342,-317.256,0.0405577,278.984,0.0602939,1050.67,0.0709688
24796825236715,767.998,120,342,-627.345,0.0545315,234.329,0.0642453,606.285,0.0609878
24801845237275,767.998,139.995,342,-585.255,0.052243,148.257,0.0440295,132.938,0.0776568
24806865239528,767.998,160,342,-386.431,0.0589018,81.985,0.0409663,-99.5498,0.0719515
24811885238972,767.998,179.995,342,-216.904,0.0451772,45.6158,0.0508771,-157.678,0.0503185
24816905236832,767.998,200,342,-116.957,0.0506603,28.7932,0.0522165,-150.884,0.0539112
24821925239048,767.998,219.995,342,-63.9567,0.0503747,19.8728,0.0402129,-129.456,0.0586177
24826945237196,767.998,240,342,-33.6031,0.0438643,14.4606,0.0425131,-119.051,0.0745507
24831965238032,767.998,259.995,342,-12.2177,0.0437323,13.3893,0.0449762,-111.547,0.0591899
24836985238893,767.998,280,342,8.22895,0.0422653,11.6982,0.0514499,-112.948,0.0631577
24842005237245,767.998,299.995,342,29.2887,0.0581708,14.2231,0.0470227,-112.86,0.0643087
24847025238465,767.998,320,342,56.6655,0.059946,16.8308,0.0424463,-125.243,0.0565762
24852045238557,767.998,339.995,342,107.29,0.0524735,24.1077,0.0411962,-142.936,0.0753338
24857065238157,767.998,360,342,212.835,0.0509767,39.5665,0.0530966,-155.419,0.0606574
24884751236572,767.998,0,248,202.196,0.0443361,55.3757,0.0423409,-148.977,0.053328
24889771236820,767.998,19.9953,248,371.721,0.0498642,95.8717,0.0448851,-90.4359,0.0731875
24894791238952,767.998,40,248,570.191,0.0496957,168.246,0.0457802,158.748,0.057703
24899811236237,767.998,59.9953,248,573.481,0.0676188,265.043,0.0588647,651.637,0.0558559
24904831236749,767.998,80,248,190.535,0.0539216,361.716,0.0613613,1079.51,0.058703
24909851236925,767.998,99.9953,248,-314.698,0.0545076,419.248,0.0731878,1039.29,0.0697734
24914871236801,767.998,120,248,-591.012,0.0563242,332.735,0.0506336,591.699,0.0582021
24919891239185,767.998,139.995,248,-550.65,0.0498589,198.491,0.0605296,131.579,0.0644383
24924911237513,767.998,160,248,-365.94,0.0648632,107.839,0.039795,-92.7305,0.0648662
24929931237498,767.998,179.995,248,-334.084,0.0470529,96.9176,0.048145,-111.797,0.0683891
24934951239330,767.998,200,248,-306.528,0.044279,88.1123,0.0437255,-124.986,0.0471908
24939971236782,767.998,219.995,248,-169.65,0.0630871,52.0215,0.0877631,-149.905,0.132395
24944991236790,767.998,240,248,-90.6586,0.0485241,35.6036,0.0457257,-138.514,0.0499746
24950011238250,767.998,259.995,248,-81.1746,0.0563089,33.9525,0.050965,-134.25,0.0744049
24955031236651,767.998,280,248,-45.3997,0.0458892,24.2554,0.0456668,-118.114,0.0640031
24960051239803,767.998,299.995,248,-21.3063,0.0418438,20.0429,0.0410642,-110.518,0.0617122
24965071239571,767.998,320,248,-2.68064,0.0895762,17.8602,0.0357199,-107.712,0.0840053
24970091236603,767.998,339.995,248,18.0172,0.053224,18.1351,0.0411317,-107.64,0.0602795
24975111239659,767.998,360,248,39.0397,0.0518699,21.3554,0.0414417,-113.197,0.0651203
25002795238590,767.998,0,154,37.3294,0.0438801,26.9506,0.0433055,-106.966,0.059713
25007815239427,767.998,19.9953,154,68.4483,0.0459095,34.7041,0.0512891,-118.569,0.0597318
25012835237095,767.998,40,154,131.892,0.0437846,54.4319,0.0533756,-138.776,0.0600136
25017855237355,767.998,59.9953,154,258.165,0.0530172,90.5087,0.0371754,-126.681,0.0580247
25022875239295,767.998,80,154,444.399,0.0447242,162.316,0.0441432,0.565443,0.0636908
25027895239483,767.998,99.9953,154,574.57,0.043716,275.899,0.0420039,364.215,0.0800131
25032915237200,767.998,120,154,383.896,0.0539602,417.127,0.0736771,885.708,0.0648564
25037935239068,767.998,139.995,154,-99.1341,0.0427986,579.698,0.0913189,1120.51,0.0820733
25042955236448,767.998,160,154,-436.273,0.0738473,552.024,0.0799109,831.401,0.0811307
25047975236516,767.998,179.995,154,-547.891,0.0701314,334.704,0.0493081,336.776,0.0651381
25052995239500,767.998,200,154,-546.598,0.118766,326.227,0.0636714,317.048,0.0701625
25058015237997,767.998,219.995,154,-420.48,0.0688456,174.533,0.0501519,-10.3137,0.0819809
25063035236853,767.998,240,154,-412.805,0.0508581,169.611,0.0407036,-19.2498,0.0590343
25068055237269,767.998,259.995,154,-249.822,0.0513991,92.8439,0.0683281,-129.316,0.0758241
25073075237457,767.998,280,154,-224.931,0.0469798,83.7969,0.0478717,-135.766,0.0785352
25078095239193,767.998,299.995,154,-205.286,0.041683,77.0667,0.0484177,-139.318,0.0686767
25083115239717,767.998,320,154,-187.077,0.0484581,71.0116,0.043617,-141.361,0.0565117
25088135239402,767.998,339.995,154,-169.235,0.0409515,65.3435,0.0598843,-142.157,0.0576104
25093155237358,767.998,360,154,-154.002,0.042856,60.5604,0.042197,-141.986,0.064833
