Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
546720570446113,0,0,575,-8.55993,0.0388686,-3.14983,0.0512597,-10.4548,0.0423849
546724990446490,0,9.99298,575,-8.68203,0.0355974,-3.17342,0.0603468,-10.4742,0.043934
546729410445451,0,19.9953,575,-8.76357,0.0360764,-3.1733,0.0526635,-10.4876,0.0453535
546733830446404,0,29.9977,575,-8.83848,0.0420859,-3.23536,0.0447055,-10.5038,0.0660107
546738250446685,0,40,575,-8.89963,0.0359369,-3.17841,0.0510209,-10.5715,0.047398
546742670447722,0,49.993,575,-8.96678,0.0352532,-3.14216,0.0490641,-10.6682,0.0537639
546747090446119,0,59.9953,575,-9.04682,0.0352556,-3.23557,0.042528,-10.7023,0.0427607
546751510447408,0,69.9977,575,-9.09753,0.0377609,-3.21946,0.0533648,-10.8128,0.0548008
546755930447989,0,80,575,-9.12547,0.0310589,-3.17067,0.0416617,-10.8853,0.0506666
546760350447886,0,89.993,575,-9.09781,0.0400268,-3.24569,0.0451909,-11.0354,0.0467244
546764770445491,0,99.9953,575,-9.05369,0.0403294,-3.16771,0.0566118,-11.1004,0.04518
546769190446192,0,109.998,575,-9.0188,0.0441363,-3.25217,0.0420757,-11.2214,0.0504047
546773610447961,0,120,575,-9.00437,0.0394932,-3.21616,0.055667,-11.222,0.0431229
546778030447126,0,129.993,575,-8.92829,0.0320992,-3.1589,0.0455536,-11.2956,0.0440236
546782450447047,0,139.995,575,-8.83915,0.0383219,-3.15821,0.0509871,-11.4097,0.0493718
546786870446260,0,149.998,575,-8.76959,0.0375251,-3.23566,0.042288,-11.4768,0.0410493
546791290446145,0,160,575,-8.67072,0.0322561,-3.17674,0.0471446,-11.4768,0.0446437
546795710445322,0,169.993,575,-8.6118,0.0364056,-3.25636,0.0483175,-11.5175,0.045079
546800130447812,0,179.995,575,-8.49811,0.0314094,-3.2372,0.0584149,-11.538,0.0468837
546804550446425,0,189.998,575,-8.42182,0.033571,-3.28852,0.05169,-11.482,0.0467479
546808970447174,0,200,575,-8.27665,0.0377525,-3.24294,0.0525891,-11.4903,0.0523862
546813390447059,0,209.993,575,-8.20976,0.0320526,-3.23677,0.0468267,-11.3897,0.0458394
546817810447580,0,219.995,575,-8.12309,0.034386,-3.29621,0.046575,-11.3223,0.0426808
546822230447873,0,229.998,575,-8.08746,0.0377017,-3.33076,0.0484284,-11.2683,0.0451614
546826650447086,0,240,575,-7.99856,0.0325493,-3.25037,0.0463147,-11.1716,0.0410663
546831070447499,0,249.993,575,-7.98667,0.0285293,-3.22528,0.0538486,-11.0906,0.0410909
546835490447252,0,259.995,575,-7.96523,0.0398423,-3.24925,0.0528437,-11.0006,0.0420135
546839910446633,0,269.998,575,-7.9345,0.0344718,-3.22833,0.050507,-10.9012,0.0429545
546844330447046,0,280,575,-7.99099,0.0414352,-3.19871,0.045393,-10.8748,0.0447637
546848750446259,0,289.993,575,-7.97502,0.0398374,-3.21355,0.051784,-10.7964,0.0532136
546853170446600,0,299.995,575,-8.0491,0.0388825,-3.21124,0.0403746,-10.7456,0.047228
546857590447793,0,309.998,575,-8.11344,0.040555,-3.2472,0.0466527,-10.6451,0.0437308
546862010445530,0,320,575,-8.1717,0.039038,-3.20326,0.0665368,-10.5742,0.0381747
546866430445343,0,329.993,575,-8.25268,0.0413065,-3.20475,0.0577567,-10.4791,0.044816
546870850447712,0,339.995,575,-8.31723,0.0409999,-3.2473,0.0521558,-10.451,0.0427789
546875270445425,0,349.998,575,-8.4032,0.0416571,-3.21652,0.0554431,-10.4147,0.050734
546879690445142,0,360,575,-8.5254,0.036094,-3.18241,0.048484,-10.4073,0.0514687
546907370447327,0,0,575,-8.497,0.04329,-3.13922,0.0462205,-10.4081,0.046413
546962910448091,756.993,0,575,-8.87098,0.0351661,-3.09425,0.0483965,-10.3401,0.0486811
546967330446740,756.993,9.99298,575,-9.00809,0.0447467,-3.1189,0.0516954,-10.3548,0.0469872
546971750446553,756.993,19.9953,575,-9.07989,0.0548275,-3.12628,0.05533,-10.7611,0.0515079
546976170445538,756.993,29.9977,575,-8.92173,0.0417642,-3.07303,0.0510733,-11.0168,0.0572422
546980590445819,756.993,40,575,-8.84618,0.0417951,-2.9404,0.0524624,-10.9964,0.0477207
546985010446532,756.993,49.993,575,-8.75126,0.0402381,-2.89891,0.052748,-11.1015,0.0438577
546989430448217,756.993,59.9953,575,-8.6677,0.0386228,-3.00647,0.0586278,-11.1108,0.0480736
546993850446386,756.993,69.9977,575,-8.52779,0.0408969,-3.02023,0.0398872,-11.1254,0.0443466
546998270447675,756.993,80,575,-8.44921,0.0377482,-3.06417,0.0423693,-11.108,0.0603094
547002690447152,756.993,89.993,575,-8.44863,0.045162,-3.03542,0.0469881,-11.0505,0.0517709
547007110448009,756.993,99.9953,575,-8.4272,0.0369307,-3.08781,0.0462531,-11.0806,0.0385164
547011530446286,756.993,109.998,575,-8.46277,0.0357204,-3.0741,0.0464079,-11.0369,0.0506742
547015950446387,756.993,120,575,-8.50128,0.0374452,-3.08822,0.0431875,-10.9253,0.046056
547020370447052,756.993,129.993,575,-8.50437,0.0467182,-3.08151,0.053455,-10.9033,0.0386648
547024790448161,756.993,139.995,575,-8.63561,0.0367073,-3.11788,0.0449027,-10.8413,0.0387425
547029210448094,756.993,149.998,575,-8.82026,0.0362952,-3.10193,0.0535031,-10.8253,0.0407223
547033630445423,756.993,160,575,-9.0257,0.0406962,-3.06256,0.0497235,-11.0734,0.0480027
547038050446316,756.993,169.993,575,-8.9597,0.0481651,-3.10674,0.0567959,-11.4786,0.0453622
547042470447030,756.993,179.995,575,-8.82853,0.0380067,-3.11032,0.0575421,-11.4845,0.0402799
547046890445079,756.993,189.998,575,-8.84124,0.0498486,-3.1313,0.0555335,-11.564,0.0468826
547051310447976,756.993,200,575,-8.63613,0.0346438,-3.16946,0.0447001,-12.0465,0.0422019
