Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
163597952834521,500,0,900,-9.04069,0.0411187,-3.04333,0.0747399,-10.1907,0.0478677
163601970832844,500,4.99649,900,-9.06397,0.0405461,-3.05889,0.0502459,-10.2282,0.0569097
163605988833676,500,9.99298,900,-9.10251,0.0342217,-3.12954,0.0436987,-10.307,0.0503351
163610006835563,500,14.9988,900,-9.07584,0.0494395,-3.13546,0.0422846,-10.4075,0.0470976
163614024835459,500,19.9953,900,-9.08038,0.0414144,-3.10408,0.042211,-10.495,0.04806
163618042835379,500,24.9918,900,-9.05676,0.0386691,-3.06461,0.0402843,-10.5605,0.0475577
163622060834026,500,29.9977,900,-9.01292,0.0357565,-3.08612,0.048456,-10.6913,0.0554812
163626078835338,500,34.9942,900,-9.00436,0.0374533,-3.08947,0.0570921,-10.6135,0.0511422
163630096834177,500,40,900,-8.96507,0.0399514,-3.06414,0.0525625,-10.6812,0.047745
163634114833593,500,44.9965,900,-8.96369,0.043454,-3.06748,0.0457717,-10.6852,0.0416714
163638132833296,500,49.993,900,-8.99912,0.03496,-3.03173,0.0486652,-10.6833,0.0577551
163642152832579,500,54.9988,900,-8.94409,0.0368587,-3.03152,0.0430096,-10.7958,0.0455346
163646170835199,500,59.9953,900,-8.92277,0.0392969,-3.10145,0.0477286,-10.8223,0.0505856
163650188834746,500,64.9918,900,-8.91669,0.0394899,-3.09898,0.0512134,-10.846,0.0501407
163654206833454,500,69.9977,900,-8.91239,0.0384343,-3.06713,0.0565124,-10.8827,0.0416468
163658224832630,500,74.9942,900,-8.90956,0.0361078,-3.05741,0.0509371,-10.8703,0.0526419
163662242835273,500,80,900,-8.87616,0.0391931,-3.04085,0.0514489,-10.9102,0.0446682
163666260834245,500,84.9965,900,-8.84257,0.0345466,-3.04557,0.038294,-10.9816,0.0470907
163670278833192,500,89.993,900,-8.83302,0.0407206,-3.03784,0.0350778,-11.0162,0.052077
163674296834672,500,94.9988,900,-8.83909,0.0345538,-3.01217,0.0503275,-11.0012,0.0445142
