Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
295442906024736,0,0,575,-8.21565,0.0532689,-3.35735,0.0521897,-10.2661,0.0536418
295445010023000,0,0,575,-8.21232,0.0465053,-3.38971,0.0504385,-10.2964,0.0560472
295447114023495,0,0,575,-8.23418,0.0351539,-3.44656,0.0588459,-10.3072,0.0475173
295449218021951,0,0,575,-8.25468,0.0413371,-3.48597,0.0398291,-10.3293,0.0606458
295451322022903,0,0,575,-8.24568,0.0399903,-3.44647,0.0558785,-10.3486,0.0612439
295453426022763,0,0,575,-8.2608,0.0374521,-3.41506,0.0542356,-10.3409,0.0604373
295455530024278,0,0,575,-8.28348,0.0420796,-3.43041,0.059368,-10.3469,0.0636498
295457634022146,0,0,575,-8.29382,0.0457244,-3.42251,0.0491653,-10.3907,0.0672734
295459738023326,0,0,575,-8.28726,0.0513976,-3.42276,0.0455098,-10.3943,0.0486531
295461842022406,0,0,575,-8.30586,0.0400301,-3.38419,0.0453307,-10.384,0.0439307
295463944035106,0,0,575,-8.2724,0.0387182,-3.33661,0.047,-10.3977,0.0376501
295466048034186,0,0,575,-8.27673,0.042679,-3.34328,0.0470445,-10.3669,0.061036
295468150030038,0,0,575,-8.27833,0.0332297,-3.43726,0.0483447,-10.3881,0.0444417
295470252048943,0,0,575,-8.30072,0.0436859,-3.38627,0.0467895,-10.3576,0.0614001
295472354022139,0,0,575,-8.32841,0.0371067,-3.40983,0.053113,-10.3854,0.0558048
295474458022563,0,0,575,-8.35915,0.03454,-3.39322,0.0445634,-10.3453,0.049792
295476562022087,0,0,575,-8.32648,0.0365772,-3.38052,0.0630171,-10.4083,0.0497703
295478666023734,0,0,575,-8.34726,0.0406518,-3.38641,0.0453657,-10.4144,0.0446874
295480768064143,0,0,575,-8.34673,0.0364072,-3.47607,0.0508463,-10.4125,0.061656
295482872034158,0,0,575,-8.31607,0.0349233,-3.42482,0.0512181,-10.369,0.0564124
295484974022271,0,0,575,-8.32936,0.0384131,-3.46423,0.0512231,-10.3899,0.0515536
295487076055695,0,0,575,-8.33227,0.0440951,-3.45479,0.055045,-10.3828,0.0438741
295489178030056,0,0,575,-8.37539,0.0410857,-3.40971,0.0452473,-10.3611,0.0587393
295491280055608,0,0,575,-8.36137,0.0416398,-3.37578,0.0539973,-10.2942,0.0478414
295493384037024,0,0,575,-8.36134,0.0361107,-3.41876,0.0507217,-10.3029,0.0423339
295495488034987,0,0,575,-8.35839,0.0434852,-3.43042,0.0471336,-10.3232,0.0479383
295497592034991,0,0,575,-8.31592,0.0491278,-3.42788,0.0516259,-10.3,0.0435244
295499696036063,0,0,575,-8.32508,0.0359577,-3.43504,0.048053,-10.289,0.0441505
295501798038335,0,0,575,-8.336,0.0405633,-3.42863,0.0458351,-10.3269,0.0381765
295503900033780,0,0,575,-8.33832,0.0398162,-3.38642,0.0454161,-10.339,0.0511968
295506004040744,0,0,575,-8.32051,0.036745,-3.33907,0.0572762,-10.3375,0.0538925
295508108034999,0,0,575,-8.31762,0.0377356,-3.39606,0.0475296,-10.3204,0.0434507
295510210022920,0,0,575,-8.31961,0.0433321,-3.39015,0.0544301,-10.314,0.048909
295512312030784,0,0,575,-8.31897,0.0406401,-3.34853,0.0502908,-10.3517,0.0526629
295514414024428,0,0,575,-8.30695,0.0394295,-3.37404,0.0476037,-10.3616,0.0587474
295516516028417,0,0,575,-8.27978,0.0370497,-3.33681,0.0496875,-10.3291,0.047665
295518618021665,0,0,575,-8.30233,0.0365319,-3.3539,0.0421662,-10.3525,0.0444636
295520720028281,0,0,575,-8.30096,0.0370081,-3.27766,0.0504322,-10.327,0.0465267
295522822023210,0,0,575,-8.30677,0.0414871,-3.3191,0.0596674,-10.3421,0.0541026
295524924038238,0,0,575,-8.31186,0.0372424,-3.28593,0.0483155,-10.3539,0.0439958
295527026021827,0,0,575,-8.33585,0.0387568,-3.3075,0.0517581,-10.3644,0.0441629
295529128040911,0,0,575,-8.32733,0.043974,-3.30557,0.0567027,-10.3548,0.0489646
295531230021499,0,0,575,-8.29118,0.0376427,-3.30064,0.0505187,-10.3453,0.0601601
295533332030540,0,0,575,-8.28891,0.0386314,-3.29328,0.0565755,-10.3293,0.0475642
295535434024268,0,0,575,-8.2759,0.0446019,-3.32438,0.052564,-10.304,0.0484173
295537536029300,0,0,575,-8.33367,0.0468335,-3.34482,0.0540767,-10.3469,0.0506914
295539638024577,0,0,575,-8.30753,0.0379238,-3.381,0.0530172,-10.3768,0.0491442
295541740028961,0,0,575,-8.32154,0.0413119,-3.35354,0.0464467,-10.3667,0.0438803
295543842023973,0,0,575,-8.28093,0.0582318,-3.27925,0.0567846,-10.322,0.0592472
295545944028250,0,0,575,-8.23778,0.0468966,-3.3288,0.0482368,-10.2875,0.0425352
295548046023646,0,0,575,-8.25304,0.0382096,-3.33086,0.0621322,-10.3178,0.0502096
295550148030191,0,0,575,-8.29096,0.0390178,-3.30268,0.044686,-10.3418,0.0547697
295552250024099,0,0,575,-8.28093,0.0390125,-3.31763,0.0505177,-10.3493,0.042981
295554352027547,0,0,575,-8.30263,0.0365377,-3.33216,0.0472593,-10.3581,0.0480616
295556454021636,0,0,575,-8.28793,0.0433528,-3.31348,0.0516579,-10.2844,0.0460095
295558556026836,0,0,575,-8.25212,0.0419897,-3.29141,0.0527229,-10.3087,0.0473321
295560658022724,0,0,575,-8.29452,0.0430504,-3.31323,0.0577639,-10.3452,0.0425886
295562760028165,0,0,575,-8.23569,0.0447749,-3.28744,0.0644276,-10.3777,0.0447888
295564862021737,0,0,575,-8.28715,0.0415925,-3.31958,0.0512273,-10.4043,0.0491432
295566964028113,0,0,575,-8.28931,0.0333683,-3.29824,0.0427768,-10.3744,0.0457479
295569066023102,0,0,575,-8.27784,0.0379493,-3.30556,0.0482638,-10.3933,0.0546667
295571168037410,0,0,575,-8.23413,0.0451484,-3.30592,0.0443064,-10.3456,0.0588504
295573270022379,0,0,575,-8.24125,0.0412444,-3.35263,0.0511007,-10.3016,0.0589017
295575372027591,0,0,575,-8.29322,0.0423724,-3.37094,0.0493813,-10.2658,0.0583793
