Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
464646869062077,1.99269,0,575,-8.69945,0.0458772,-3.15147,0.0514025,-10.1681,0.0520413
464651289060642,1.99269,9.99298,575,-8.87646,0.0404743,-3.22185,0.0435196,-10.1294,0.0602058
464655709061643,1.99269,19.9953,575,-9.00968,0.0369505,-3.22922,0.0390051,-10.2651,0.055426
464660129063772,1.99269,29.9977,575,-9.19894,0.0405493,-3.18171,0.0435951,-10.3694,0.0481262
464664549064545,1.99269,40,575,-9.34246,0.0332778,-3.20989,0.0416185,-10.4622,0.0590396
464669005061923,1.99269,49.993,575,-9.44138,0.0356888,-3.19461,0.048425,-10.6029,0.0525626
464673425062360,1.99269,59.9953,575,-9.58932,0.0479569,-3.22022,0.0539945,-10.6949,0.0534558
464677925063122,1.99269,69.9977,575,-9.62501,0.0397573,-3.2311,0.0467816,-10.9269,0.0550298
464682345060523,1.99269,80,575,-9.71337,0.0383016,-3.22305,0.0619086,-11.1319,0.0397492
464686765062064,1.99269,89.993,575,-9.696,0.0371726,-3.21575,0.0489265,-11.3325,0.048973
464691185062309,1.99269,99.9953,575,-9.62177,0.0359727,-3.23766,0.0537084,-11.4709,0.0609298
464695605062338,1.99269,109.998,575,-9.56075,0.0403472,-3.21475,0.0511637,-11.6181,0.0454702
464700025062019,1.99269,120,575,-9.41189,0.0467509,-3.22047,0.0500559,-11.8023,0.0426261
464704445062192,1.99269,129.993,575,-9.28333,0.0363094,-3.23211,0.055556,-11.9032,0.0444458
464708865061669,1.99269,139.995,575,-9.15906,0.0409463,-3.21408,0.0445191,-12.0638,0.0464527
464713285061854,1.99269,149.998,575,-8.96414,0.0416085,-3.18699,0.0425246,-12.1201,0.0505356
464717705062975,1.99269,160,575,-8.84787,0.0410075,-3.19854,0.050297,-12.1875,0.0500847
464722125060484,1.99269,169.993,575,-8.61257,0.0373803,-3.16594,0.0484002,-12.1425,0.0525606
464726545060969,1.99269,179.995,575,-8.46095,0.0395884,-3.19486,0.0583134,-12.167,0.0612043
464730965061119,1.99269,189.998,575,-8.30879,0.040396,-3.16612,0.0483244,-12.132,0.0530024
464735385060776,1.99269,200,575,-8.15655,0.0326327,-3.24573,0.0578327,-12.0066,0.0602569
464739805060745,1.99269,209.993,575,-8.01207,0.0419266,-3.15166,0.0487103,-11.902,0.0424084
464744231063460,1.99269,219.995,575,-7.8753,0.0387735,-3.16854,0.0509717,-11.816,0.0493683
464748665062501,1.99269,229.998,575,-7.81242,0.0344817,-3.26092,0.0446018,-11.6362,0.0449587
464753085060874,1.99269,240,575,-7.767,0.0480656,-3.22669,0.0430875,-11.5172,0.0452278
