Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
203874712115770,-15,0,150,-8.19753,0.0443119,-3.62583,0.0431071,-10.2501,0.0504202
203879732114854,-15,19.9953,150,-8.305,0.0372441,-3.61786,0.0528692,-10.2779,0.0559816
203884756117501,-15,40,150,-8.40265,0.0412868,-3.59679,0.0616736,-10.3828,0.0519573
203889776115049,-15,59.9953,150,-8.42206,0.0345715,-3.59464,0.0421458,-10.5742,0.0456133
203894796116449,-15,80,150,-8.36594,0.0423128,-3.62426,0.0467847,-10.7155,0.0425528
203899816116733,-15,99.9953,150,-8.24644,0.0330742,-3.57927,0.0523547,-10.9196,0.0564251
203904836114857,-15,120,150,-8.1512,0.0355357,-3.63898,0.0509095,-10.937,0.0519503
203909856114338,-15,139.995,150,-8.05605,0.0352022,-3.52536,0.0429042,-10.8876,0.0533849
203914876116410,-15,140.134,150,-8.03122,0.0407818,-3.61278,0.0482721,-10.9102,0.0432736
203956448117451,-15,179.995,150,-7.82189,0.031522,-3.54019,0.0568231,-10.8336,0.0475546
203961468116427,-15,180.027,150,-7.85795,0.0451744,-3.59607,0.043106,-10.8603,0.0492454
204011052115947,-15,192.703,150,-7.75399,0.0517817,-3.63904,0.0530242,-10.772,0.0505086
204063638115061,-15,240,150,-7.6829,0.0400396,-3.62431,0.0674171,-10.5662,0.0478477
204068658114229,-15,259.995,150,-7.61102,0.0357243,-3.52999,0.0491424,-10.4989,0.0488853
204073678116974,-15,280,150,-7.65191,0.0396099,-3.62327,0.0415033,-10.3307,0.0501152
204078698115182,-15,299.995,150,-7.7437,0.0434918,-3.62136,0.0657807,-10.1785,0.0468743
204083718116162,-15,320,150,-7.90294,0.0391069,-3.63381,0.0524745,-10.1022,0.0583297
204088738114970,-15,339.995,150,-8.04782,0.0353262,-3.60688,0.0512312,-10.1214,0.0482205
204093758115614,-15,360,150,-8.19725,0.048094,-3.60036,0.0550459,-10.1758,0.0460032
204121438115555,-15,0,150,-8.23041,0.0372202,-3.71753,0.0410619,-10.156,0.0566578
204128674115150,36.9927,0,150,-8.1938,0.0380244,-3.75059,0.0553349,-10.2052,0.0459786
204133694115158,36.9927,19.9953,150,-8.32766,0.0320905,-3.69921,0.0503224,-10.3246,0.0489701
204138714114422,36.9927,40,150,-8.42375,0.0361597,-3.75524,0.0428235,-10.474,0.0473501
204143734115882,36.9927,59.9953,150,-8.41911,0.0413541,-3.73674,0.0467347,-10.5681,0.0557145
204148754115410,36.9927,80,150,-8.41103,0.0409236,-3.74628,0.0496572,-10.7254,0.0464105
204153774116450,36.9927,99.9953,150,-8.31923,0.0415254,-3.72022,0.0543183,-10.7965,0.0516464
204158794116579,36.9927,120,150,-8.22496,0.0364108,-3.73759,0.0567124,-10.9571,0.0510355
204163814115567,36.9927,139.995,150,-8.10564,0.0404664,-3.69819,0.058683,-10.9664,0.057793
204168834117171,36.9927,160,150,-7.96709,0.0371285,-3.67947,0.049666,-11.03,0.0533619
204173854115955,36.9927,176.647,150,-7.87551,0.037715,-3.6683,0.0602138,-11.0342,0.0480722
204221834116211,36.9927,200,150,-7.78484,0.0358044,-3.70187,0.0583033,-10.7288,0.0549623
204226854114900,36.9927,202.465,150,-7.70493,0.0383097,-3.69908,0.045556,-10.7496,0.0551681
204280844116084,36.9927,174.549,150,-7.8764,0.0402269,-3.6446,0.04308,-10.9462,0.0487316
204332434114424,36.9927,180.231,150,-7.90339,0.0364039,-3.69756,0.0483346,-10.9396,0.0546724
204386024116447,36.9927,178.628,150,-7.9302,0.0423006,-3.72731,0.0406566,-10.9295,0.0472746
204440818114346,36.9927,177.055,150,-7.94659,0.043184,-3.64516,0.050529,-10.9196,0.0468731
204496814117304,36.9927,185.097,150,-7.89617,0.0349995,-3.67896,0.0636911,-10.8575,0.0456772
204555014114307,36.9927,339.995,150,-8.2079,0.0290897,-3.69903,0.0541393,-10.3071,0.0444772
204560034116295,36.9927,360,150,-8.34864,0.0420678,-3.68991,0.0534954,-10.3407,0.0407853
204587714116416,36.9927,0,150,-8.36313,0.0407312,-3.75405,0.050737,-10.255,0.0437581
204594950114595,88.9945,0,150,-8.35155,0.0344308,-3.7314,0.0607629,-10.3101,0.045254
204599970116499,88.9945,19.9953,150,-8.43425,0.0374679,-3.68262,0.0538649,-10.4539,0.0404151
204604990117023,88.9945,40,150,-8.43794,0.0400194,-3.72558,0.0462312,-10.4396,0.0447318
204610010117415,88.9945,59.9953,150,-8.49013,0.0416175,-3.76587,0.0456594,-10.5205,0.0627361
204615030114568,88.9945,80,150,-8.47308,0.0372199,-3.8161,0.0512499,-10.6294,0.0531222
204620050114444,88.9945,99.9953,150,-8.45274,0.0445321,-3.73911,0.0501041,-10.7755,0.0387983
204625070114308,88.9945,120,150,-8.3822,0.0372766,-3.77593,0.0451283,-10.9561,0.0607564
204630090115768,88.9945,139.995,150,-8.22237,0.0404638,-3.66121,0.0554892,-11.0255,0.0582338
204635110114432,88.9945,160,150,-8.09716,0.0363068,-3.695,0.049588,-11.0423,0.0433388
204640130116456,88.9945,176.705,150,-7.96744,0.0330599,-3.66473,0.0433948,-11.026,0.0465915
204687908117564,88.9945,200,150,-7.82385,0.0340376,-3.74886,0.0531642,-10.8466,0.0481697
204692928116156,88.9945,199.988,150,-7.85773,0.041166,-3.70113,0.0676411,-10.8383,0.0460681
204746516114724,88.9945,240,150,-7.80214,0.0436205,-3.78959,0.0542105,-10.5692,0.0541252
204751536116388,88.9945,259.995,150,-7.84568,0.0372512,-3.81071,0.0532703,-10.4416,0.0497677
204756556115148,88.9945,280,150,-7.90559,0.0380753,-3.7705,0.052644,-10.3985,0.0522368
204761576117052,88.9945,299.995,150,-8.02106,0.0420546,-3.7516,0.0582162,-10.3026,0.0401713
204766596114732,88.9945,320,150,-8.17928,0.0374329,-3.67445,0.054436,-10.2491,0.0431313
204771616117428,88.9945,339.995,150,-8.26096,0.0359977,-3.68659,0.0526336,-10.3266,0.0587636
204776636114245,88.9945,360,150,-8.37772,0.0371147,-3.70401,0.0471727,-10.403,0.0427831
204804316116201,88.9945,0,150,-8.37105,0.0423459,-3.6619,0.0452311,-10.3748,0.0510468
204811552117188,140.996,0,150,-8.35275,0.0465486,-3.55696,0.0499102,-10.4233,0.0543787
204816572115384,140.996,19.9953,150,-8.37899,0.0399518,-3.63693,0.0521283,-10.4635,0.0420641
204821592115392,140.996,40,150,-8.40521,0.0340306,-3.73066,0.0538457,-10.5032,0.0469469
204826612116397,140.996,59.9953,150,-8.44953,0.0414505,-3.83566,0.0434435,-10.4381,0.0469858
204831632115565,140.996,80,150,-8.53141,0.0413268,-3.77578,0.0461366,-10.6112,0.0467199
204836652115081,140.996,99.9953,150,-8.50033,0.0354619,-3.68799,0.0480666,-10.7433,0.0444483
204841672114165,140.996,120,150,-8.45602,0.0496483,-3.60434,0.0464895,-10.9269,0.0427726
204846692117185,140.996,139.995,150,-8.33083,0.0374839,-3.58157,0.0588343,-11.0363,0.0504235
204851712117349,140.996,156.802,150,-8.20741,0.0341842,-3.59437,0.0447819,-11.0258,0.0517059
204895086116827,140.996,179.995,150,-8.00127,0.0399965,-3.56724,0.0474719,-11.0557,0.0622418
204900106116764,140.996,196.608,150,-7.86262,0.0370182,-3.62458,0.0495373,-10.8847,0.0515967
204951890116079,140.996,219.995,150,-7.76919,0.043464,-3.70443,0.0461689,-10.6987,0.0440048
204956910116987,140.996,240,150,-7.71628,0.0321904,-3.79262,0.0527194,-10.5383,0.0436604
204961930115963,140.996,259.995,150,-7.83756,0.0375005,-3.87968,0.0551744,-10.3611,0.0438142
204966950114807,140.996,280,150,-7.9988,0.0454916,-3.77562,0.0479421,-10.2789,0.0562707
204971970115571,140.996,299.995,150,-8.15963,0.0360141,-3.72885,0.0462154,-10.2966,0.0471262
204976990115303,140.996,320,150,-8.2297,0.045667,-3.59317,0.0528918,-10.3278,0.0540112
204982010116944,140.996,339.995,150,-8.33343,0.0388563,-3.62144,0.0486089,-10.3449,0.0465132
204987030115344,140.996,360,150,-8.4041,0.043168,-3.66247,0.0536013,-10.3853,0.0510155
205014710115320,140.996,0,150,-8.37975,0.0402242,-3.59498,0.0502761,-10.4291,0.0442362
205021946114903,192.998,0,150,-8.34994,0.040221,-3.52246,0.0530069,-10.3406,0.047765
205026966117119,192.998,19.9953,150,-8.39313,0.0350655,-3.69622,0.0537971,-10.4242,0.0510864
205031986116480,192.998,40,150,-8.36057,0.0440147,-3.81454,0.0526271,-10.4919,0.0455806
205037006116440,192.998,59.9953,150,-8.42187,0.0350353,-3.89913,0.0416983,-10.5109,0.0586711
205042026115668,192.998,80,150,-8.56673,0.0370037,-3.91146,0.0589728,-10.5646,0.0510095
205047046114656,192.998,99.9953,150,-8.65545,0.0413223,-3.70791,0.0433715,-10.7935,0.0425018
205052066115648,192.998,120,150,-8.49676,0.0383831,-3.51684,0.0603055,-10.9584,0.058939
205057086117312,192.998,139.995,150,-8.31435,0.0372643,-3.40525,0.0414483,-11.0174,0.0441608
205062106115785,192.998,156.802,150,-8.20227,0.0387371,-3.42237,0.0474554,-11.0137,0.0616037
205105880117269,192.998,179.995,150,-8.02489,0.0377083,-3.55107,0.0497976,-10.9726,0.0466297
205110900115993,192.998,196.724,150,-7.88575,0.0399436,-3.61281,0.0478238,-10.9335,0.0544658
205162684115524,192.998,219.995,150,-7.69908,0.0478523,-3.67121,0.0529882,-10.8346,0.0573259
205167704116696,192.998,240,150,-7.65608,0.0387657,-3.90305,0.0480567,-10.6512,0.0607069
205172724116668,192.998,259.995,150,-7.77025,0.0352756,-3.98902,0.047416,-10.4524,0.046755
205177744114564,192.998,280,150,-7.95116,0.0379602,-3.91006,0.0527073,-10.3394,0.056974
