Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
964197936334476,756.993,0,1000,-13.2044,0.0434521,-2.14972,0.0425694,-12.7639,0.108616
964201354333620,756.993,0,1000,-13.1971,0.042357,-2.11527,0.0702699,-12.7735,0.119419
964205984333597,756.993,0,990,-13.1884,0.0534398,-2.10558,0.0357871,-12.8303,0.103407
964209402333604,756.993,0,990,-13.159,0.038948,-2.09243,0.0457938,-12.7995,0.105385
964214032332320,756.993,0,980,-13.1745,0.0460516,-2.10385,0.0393281,-12.812,0.0940032
964217450333120,756.993,0,980,-13.1659,0.0419274,-2.06746,0.0397725,-12.8211,0.1089
964222080332412,756.993,0,970,-13.1502,0.0382787,-1.99237,0.0461526,-12.8586,0.107918
964225498334016,756.993,0,970,-13.1679,0.0440042,-2.05389,0.0521539,-12.8215,0.107373
964230128332372,756.993,0,960,-13.2096,0.0500516,-2.10034,0.0480811,-12.8167,0.11198
964233546332632,756.993,0,960,-13.1865,0.0434993,-2.12235,0.0437397,-12.7846,0.100679
964238176333376,756.993,0,950,-13.1505,0.0485687,-2.06463,0.0431425,-12.7485,0.122384
964241594334655,756.993,0,950,-13.1671,0.0401725,-2.10122,0.0450514,-12.7892,0.10373
964246224334956,756.993,0,940,-13.1428,0.0378464,-2.10065,0.0523723,-12.6982,0.100596
964249642332419,756.993,0,940,-13.1441,0.0516296,-2.12218,0.0425664,-12.7106,0.117277
964254272333872,756.993,0,930,-13.1442,0.0463759,-2.13562,0.0445061,-12.7705,0.111708
964257690334899,756.993,0,930,-13.1346,0.0441864,-2.08566,0.0457211,-12.7838,0.10792
964262320334939,756.993,0,920,-13.1438,0.0392097,-2.0785,0.0507393,-12.8112,0.116429
964265738332377,756.993,0,920,-13.1485,0.0403127,-2.01572,0.0446422,-12.8239,0.107377
964270368333687,756.993,0,910,-13.1205,0.0377513,-2.06271,0.0432815,-12.7455,0.120861
964273786333429,756.993,0,910,-13.1466,0.0419225,-2.03612,0.0419539,-12.7336,0.116639
964278416333815,756.993,0,900,-13.1661,0.0405416,-2.03509,0.0485247,-12.7876,0.118721
964281834333930,756.993,0,900,-13.1794,0.0381559,-2.05533,0.0471175,-12.7119,0.10642
964286464335011,756.993,0,890,-13.1148,0.0520015,-2.06679,0.0489634,-12.6972,0.109316
964289882335066,756.993,0,890,-13.1456,0.0431044,-2.01202,0.0416832,-12.7064,0.0999297
964294512332800,756.993,0,880,-13.1242,0.0457833,-2.0234,0.0447444,-12.7473,0.115919
964297930335254,756.993,0,880,-13.068,0.0360737,-1.99149,0.0381376,-12.7725,0.0870597
964302560334740,756.993,0,870,-13.1323,0.0419192,-2.02724,0.0471837,-12.7154,0.121168
964305978334314,756.993,0,870,-13.1276,0.044986,-2.03946,0.051061,-12.7653,0.103858
964310608335240,756.993,0,860,-13.1045,0.0424521,-2.04369,0.046199,-12.7747,0.106662
964314026335151,756.993,0,860,-13.1625,0.0390103,-2.01348,0.0481774,-12.7722,0.093121
964318656332824,756.993,0,850,-13.2036,0.0442654,-2.04983,0.0452695,-12.7481,0.099314
964322074334547,756.993,0,850,-13.1441,0.0459257,-2.05026,0.0444078,-12.7839,0.104932
964326704334489,756.993,0,840,-13.1675,0.0336495,-2.04856,0.0441213,-12.7721,0.101303
964330122335467,756.993,0,840,-13.1292,0.0421019,-2.02753,0.0520437,-12.8132,0.0943328
964334752334401,756.993,0,830,-13.0973,0.0427961,-2.04536,0.0395544,-12.7528,0.106451
964338170333327,756.993,0,830,-13.0832,0.043209,-1.99099,0.0428071,-12.7814,0.105346
964342800334997,756.993,0,820,-13.0853,0.0473053,-2.04483,0.0448077,-12.7886,0.113448
964346218335243,756.993,0,820,-13.0709,0.0440428,-2.00951,0.0550195,-12.7914,0.112664
964350848334477,756.993,0,810,-13.0812,0.0362447,-2.02562,0.0423868,-12.7438,0.108536
964354266334603,756.993,0,810,-13.0919,0.0363324,-2.00693,0.0389778,-12.7717,0.11534
964358896335253,756.993,0,800,-13.0709,0.0373231,-1.98577,0.0445644,-12.7001,0.127463
964362314333748,756.993,0,800,-13.0924,0.0431699,-1.98652,0.0463476,-12.7156,0.111537
964366944334913,756.993,0,790,-13.0099,0.0104338,-1.96693,0.00965597,-12.9105,0.0482991
