Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
938347717689096,0,0,0,-12.1566,0.00461349,-2.03674,0.00379122,-11.9549,0.00690037
938347727688430,0,0,0,-12.1296,0.00721452,-1.98821,0.00387887,-11.9316,0.0320463
938347737689671,0,0,0,-12.1455,0.00961791,-2.02141,0.00720027,-12.0476,0.0134843
938347747689881,0,0,0,-12.1155,0.00832754,-2.04126,0.00951268,-12.1888,0.0217077
938347757688135,0,0,0,-12.0818,0.017451,-2.0254,0.0053934,-12.2249,0.00387942
938347767687505,0,0,0,-12.0807,0.00597241,-2.02674,0.00711743,-12.1767,0.0172447
938347777688362,0,0,0,-12.1386,0.0187462,-1.98967,0.0160199,-11.9896,0.0427315
938347787687396,0,0,0,-12.1941,0.00405059,-1.97502,0.00439377,-11.8251,0.0334082
938347797689273,0,0,0,-12.1558,0.0111211,-1.95518,0.00348492,-11.9398,0.0464103
938347807689315,0,0,0,-12.1156,0.00313169,-1.93576,0.00276539,-12.0829,0.0419967
938347817689933,0,0,0,-12.1093,0.00677082,-1.96893,0.0106514,-12.0814,0.0413671
938347827690238,0,0,0,-12.1005,0.00687607,-1.98948,0.0048531,-11.9988,0.0103462
938347837689140,0,0,0,-12.115,0.00967034,-2.02334,0.00367986,-12.0513,0.0317586
938347847689194,0,0,0,-12.1385,0.0073838,-2.056,0.00614147,-12.1711,0.0107841
938347857689535,0,0,0,-12.1456,0.00508243,-2.05853,0.00828845,-12.136,0.013692
938347867969651,0,0,0,-12.1287,0.00812872,-2.01729,0.0088729,-12.0569,0.0286207
938347877689847,0,0,0,-12.1322,0.00869307,-1.95051,0.00503339,-12.0352,0.0176587
938347887689145,0,0,0,-12.1811,0.00725572,-1.98588,0.0050071,-11.9842,0.014801
938347897688346,0,0,0,-12.2005,0.00912657,-2.03065,0.00424121,-12.0039,0.00777423
938347907689984,0,0,0,-12.1713,0.00402074,-2.02547,0.00646636,-12.0867,0.0085214
938347917687974,0,0,0,-12.1303,0.00609807,-1.9931,0.00595177,-12.1247,0.0100236
938347927688496,0,0,0,-12.1208,0.00626918,-1.99806,0.010663,-12.1403,0.0294182
938347937689570,0,0,0,-12.141,0.0121766,-2.04539,0.0117621,-12.0957,0.00707875
938347947687415,0,0,0,-12.1712,0.00518629,-2.0509,0.0142528,-12.023,0.0141528
938347957688357,0,0,0,-12.1697,0.00774779,-2.04272,0.0119972,-11.8867,0.00753216
