Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
32000737023166,0,0,575,-8.75996,0.041133,-3.11511,0.0592689,-9.86676,0.0528281
32005157023939,0,9.99298,575,-8.90973,0.042312,-3.1404,0.0463059,-9.92635,0.0467537
32009577024352,0,19.9953,575,-9.06092,0.0409295,-3.20342,0.0534769,-9.9544,0.0533803
32013997026073,0,29.9977,575,-9.18078,0.0401095,-3.16165,0.0496041,-10.0774,0.0524521
32018417024422,0,40,575,-9.33462,0.0433714,-3.18416,0.0513732,-10.1905,0.0526019
32022837024175,0,49.993,575,-9.38232,0.0449531,-3.21743,0.0588964,-10.3271,0.0466179
32027257024504,0,59.9953,575,-9.47023,0.0390887,-3.19248,0.0475417,-10.4725,0.0477136
32031677025793,0,69.9977,575,-9.49642,0.0463223,-3.08333,0.0563674,-10.5787,0.0453017
32036097024658,0,80,575,-9.55028,0.0457929,-3.13133,0.0481095,-10.7228,0.0585197
32040517025275,0,89.993,575,-9.59859,0.0363867,-3.15206,0.0413641,-10.9809,0.0522743
32044937025364,0,99.9953,575,-9.53951,0.0409136,-3.19368,0.0504596,-11.1403,0.0539584
32049357024457,0,109.998,575,-9.47165,0.0425278,-3.18172,0.0669897,-11.3609,0.0512927
32053777023707,0,120,575,-9.38414,0.0363599,-3.15653,0.0555806,-11.4971,0.0589554
32058197024000,0,129.993,575,-9.26763,0.0396984,-3.14918,0.0471827,-11.4998,0.0686777
32062617024617,0,139.995,575,-9.07939,0.0395649,-3.18013,0.0544055,-11.6451,0.0639786
32067037025474,0,149.998,575,-8.91562,0.0422355,-3.13936,0.0498068,-11.7761,0.0528091
32071457023151,0,160,575,-8.74635,0.0470307,-3.14383,0.0572304,-11.8284,0.0525997
32075877024416,0,169.993,575,-8.58594,0.0453103,-3.20443,0.0470208,-11.8053,0.0478604
32080297025813,0,179.995,575,-8.38201,0.0387503,-3.12347,0.0444915,-11.7845,0.0667942
32084717023502,0,189.998,575,-8.26473,0.0451064,-3.13551,0.054802,-11.8088,0.064493
32089137025511,0,200,575,-8.13319,0.0381453,-3.08552,0.0473953,-11.6486,0.0521067
32093557024244,0,209.993,575,-8.00304,0.0376059,-3.11322,0.0590199,-11.6116,0.0552564
32097977025845,0,219.995,575,-7.8591,0.041128,-3.16117,0.0431207,-11.5289,0.0408927
32102397026270,0,229.998,575,-7.7052,0.0403609,-3.11564,0.0483358,-11.3055,0.0528923
32106817023959,0,240,575,-7.68416,0.0685109,-3.07431,0.0600067,-11.1907,0.0700948
32111237024648,0,249.993,575,-7.63223,0.0432983,-3.15149,0.0428933,-10.9918,0.0596423
32115657026321,0,259.995,575,-7.6792,0.0437754,-3.11262,0.0708058,-10.9034,0.0534122
32120077026026,0,269.998,575,-7.64599,0.0554228,-3.07219,0.0765611,-10.7503,0.0643902
32124497023475,0,280,575,-7.73351,0.0423484,-3.13752,0.0575037,-10.5743,0.0606429
32128917024272,0,289.993,575,-7.75752,0.0370078,-3.12472,0.0638995,-10.4249,0.056681
32133337026209,0,299.995,575,-7.81189,0.0485362,-3.14135,0.05666,-10.2841,0.0587686
32137757023395,0,309.998,575,-7.92577,0.0435825,-3.18161,0.0545828,-10.1496,0.0425852
32142177023148,0,320,575,-8.0323,0.0479342,-3.14033,0.0436349,-10.0576,0.0439157
32146597026069,0,329.993,575,-8.2079,0.0525146,-3.12154,0.0493201,-9.94612,0.057109
32151017023602,0,339.995,575,-8.30252,0.0456584,-3.14296,0.0626449,-9.89375,0.0588518
32155437025107,0,349.998,575,-8.4506,0.0492836,-3.14617,0.0481326,-9.8924,0.0648022
32159857025124,0,360,575,-8.57646,0.0411068,-3.10063,0.0517657,-9.84259,0.0502645
32187539024356,0,0,575,-8.70381,0.0374287,-3.20649,0.0536595,-9.85869,0.0494989
32225441023551,500,0,575,-9.20948,0.0433328,-3.18878,0.0498921,-9.835,0.0551456
32229861023844,500,9.99298,575,-9.25386,0.0505344,-3.16217,0.0536955,-10.0322,0.0651526
32234281024425,500,19.9953,575,-9.40162,0.0748219,-3.15936,0.0704763,-10.3046,0.0804069
32238701023098,500,29.9977,575,-9.37266,0.035473,-3.14488,0.0506231,-10.559,0.0628829
