Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
961822016333800,756.993,269.998,1000,-11.8528,0.0478063,-2.24825,0.0527926,-13.0642,0.0988186
961825434335500,756.993,269.998,1000,-11.8345,0.0431228,-2.23705,0.0460939,-12.9858,0.116517
961830064332416,756.993,269.998,990,-11.8267,0.0405606,-2.27332,0.0513843,-13.0151,0.105005
961833482333371,756.993,269.998,990,-11.8048,0.0453254,-2.26621,0.047876,-13.026,0.115897
961838112334679,756.993,269.998,980,-11.8089,0.0447948,-2.31527,0.0496072,-12.9804,0.106818
961841530334891,756.993,269.998,980,-11.8051,0.040152,-2.3028,0.0562857,-13.0088,0.09435
961846160334074,756.993,269.998,970,-11.8542,0.0415627,-2.29761,0.0478093,-12.9985,0.0939454
961849578335426,756.993,269.998,970,-11.8045,0.038937,-2.26636,0.0426305,-12.9358,0.122146
961854208334118,756.993,269.998,960,-11.8035,0.0464355,-2.27142,0.047251,-13.0216,0.105684
961857626334185,756.993,269.998,960,-11.8243,0.0442214,-2.28753,0.0491419,-13.0271,0.105025
961862256333561,756.993,269.998,950,-11.8332,0.0434647,-2.28534,0.0439834,-12.9626,0.121345
961865674332693,756.993,269.998,950,-11.8417,0.0409853,-2.28142,0.0552789,-12.9711,0.103687
961870304334720,756.993,269.998,940,-11.8446,0.0442769,-2.2914,0.0509402,-12.9581,0.0970419
961873722334644,756.993,269.998,940,-11.8536,0.0423644,-2.27627,0.0451847,-13.0116,0.0951685
961878352333996,756.993,269.998,930,-11.924,0.0377544,-2.25682,0.0450725,-13.0819,0.104116
961881770332347,756.993,269.998,930,-11.9379,0.0490199,-2.25564,0.0531845,-13.0191,0.102349
961886400333702,756.993,269.998,920,-11.9482,0.0389643,-2.25625,0.0418486,-12.9963,0.10513
961889818333711,756.993,269.998,920,-11.9668,0.0443479,-2.26808,0.0449154,-13.0067,0.105647
961894448333590,756.993,269.998,910,-11.9517,0.0443615,-2.29989,0.056525,-12.9801,0.103755
961897866333214,756.993,269.998,910,-11.9399,0.0418162,-2.25923,0.049019,-13.0012,0.106298
961902496334041,756.993,269.998,900,-11.9771,0.0392497,-2.28733,0.0486696,-12.9905,0.109622
961905914333353,756.993,269.998,900,-11.9808,0.036604,-2.29247,0.0513973,-12.9316,0.0993211
961910544334444,756.993,269.998,890,-11.9972,0.0400511,-2.30026,0.0538746,-12.9473,0.0960779
961913962333852,756.993,269.998,890,-11.9947,0.036449,-2.26505,0.0561002,-12.8979,0.107259
961918592333324,756.993,269.998,880,-11.9676,0.0421189,-2.29024,0.0462592,-12.9765,0.0994349
961922010333656,756.993,269.998,880,-11.9915,0.0458544,-2.24746,0.0531338,-12.9233,0.109849
961926640334423,756.993,269.998,870,-12.0406,0.0426029,-2.30221,0.0577709,-12.9113,0.109222
961930058335559,756.993,269.998,870,-12.0663,0.0422336,-2.26934,0.0473503,-12.8829,0.115357
961934688332451,756.993,269.998,860,-12.0673,0.0379647,-2.30301,0.0480255,-12.9201,0.101888
961938106334526,756.993,269.998,860,-12.0028,0.0367878,-2.31124,0.0503268,-12.9362,0.096493
961942736334330,756.993,269.998,850,-12.047,0.0394019,-2.27086,0.0468028,-12.9258,0.100698
961946154334333,756.993,269.998,850,-12.0213,0.0382484,-2.29652,0.0512497,-12.9659,0.104048
961950784335456,756.993,269.998,840,-12.0331,0.0434876,-2.31362,0.0516683,-12.9493,0.101234
961954202333012,756.993,269.998,840,-12.0665,0.0370405,-2.29985,0.0515728,-12.9803,0.0988359
961958832335154,756.993,269.998,830,-12.0722,0.0396431,-2.30852,0.0601429,-12.9795,0.102796
961962250333082,756.993,269.998,830,-12.039,0.0482165,-2.29452,0.0424963,-12.9672,0.10314
961966880333665,756.993,269.998,820,-12.1109,0.038571,-2.30468,0.0468044,-12.9191,0.108969
961970298334928,756.993,269.998,820,-12.0737,0.040729,-2.26562,0.0478243,-12.9253,0.0931264
961974928333159,756.993,269.998,810,-12.1029,0.0426428,-2.27774,0.0453043,-12.9267,0.090404
961978346332550,756.993,269.998,810,-12.1598,0.0410644,-2.23303,0.0398548,-12.9622,0.0968348
961982976333505,756.993,269.998,800,-12.1541,0.0373762,-2.21836,0.0421859,-12.8919,0.100162
961986394334841,756.993,269.998,800,-12.1235,0.0380817,-2.19485,0.0419458,-12.9432,0.103553
961991024333324,756.993,269.998,790,-12.1744,0.0395332,-2.25329,0.050591,-12.9001,0.0986034
