Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
292781053162781,756.993,0,450,-9.12786,0.040204,-2.83822,0.0600883,-10.0477,0.0591679
292795711163200,756.993,0,150,-9.25338,0.0370179,-2.68792,0.0576568,-10.2903,0.0570972
292810971162818,756.993,4.99649,450,-9.19842,0.0377817,-2.79738,0.0482973,-10.1501,0.0558924
292825629163897,756.993,4.99649,150,-9.30534,0.0472453,-2.71692,0.0469521,-10.4485,0.0612525
292840889161487,756.993,9.99298,450,-9.31626,0.0358752,-2.855,0.0470566,-10.2808,0.0510862
292855547164186,756.993,9.99298,150,-9.27828,0.0347248,-2.68864,0.0552388,-10.4937,0.0492564
292870807162087,756.993,14.9988,450,-9.28806,0.0423808,-2.80606,0.0502451,-10.3851,0.0616372
292885465162698,756.993,14.9988,150,-9.26763,0.0397448,-2.6001,0.0429722,-10.531,0.055689
292900725162220,756.993,19.9953,450,-9.23568,0.0369218,-2.80836,0.0494068,-10.4972,0.0444877
292915383164319,756.993,19.9953,150,-9.22466,0.0342413,-2.74744,0.0474798,-10.7515,0.0508195
292930643163109,756.993,24.9918,450,-9.19259,0.0366398,-2.90019,0.0499153,-10.6259,0.0512508
292945301163960,756.993,24.9918,150,-9.10988,0.0405759,-2.71626,0.045572,-10.8253,0.0425441
292960561163265,756.993,29.9977,450,-9.0529,0.0470528,-2.82873,0.0531347,-10.6599,0.0543599
292975219164200,756.993,29.9977,150,-9.00493,0.0421743,-2.75812,0.0415533,-10.8598,0.0461101
292990479161382,756.993,34.9942,450,-9.03406,0.0398791,-2.80588,0.0409529,-10.6839,0.0488078
293005137161357,756.993,34.9942,150,-8.97136,0.0467325,-2.71183,0.0496121,-10.8368,0.0608539
293020397163603,756.993,40,450,-9.01254,0.0393124,-2.85371,0.0578073,-10.6832,0.0434249
293035055162258,756.993,40,150,-8.82804,0.0394264,-2.83629,0.0409006,-10.8293,0.042518
293050315163963,756.993,44.9965,450,-8.96283,0.0408798,-2.87141,0.0516068,-10.6861,0.0460573
