Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
533822076538823,0,0,575,-8.31543,0.0315818,-3.14173,0.0518985,-10.8508,0.0508957
533826496538876,0,9.99298,575,-8.35788,0.0425111,-3.0959,0.0438656,-10.8597,0.0441293
533830916541365,0,19.9953,575,-8.37224,0.0365717,-3.09201,0.0479393,-10.849,0.0416403
533835336538934,0,29.9977,575,-8.39197,0.0386911,-3.10968,0.0438106,-10.9068,0.0503524
533839756539551,0,40,575,-8.37903,0.0357414,-3.11362,0.0557205,-11.0099,0.0499929
533844176539856,0,49.993,575,-8.36536,0.044991,-3.12701,0.0507084,-11.0291,0.046015
533848596539501,0,59.9953,575,-8.40646,0.0373804,-3.12001,0.0496477,-11.0658,0.0507898
533853016538439,0,69.9977,575,-8.41003,0.0407723,-3.12994,0.049812,-11.1477,0.0476596
533857436539488,0,80,575,-8.34959,0.0499112,-3.15084,0.0579175,-11.2233,0.0480312
533861856538305,0,89.993,575,-8.37952,0.0388502,-3.11439,0.0507882,-11.1747,0.0402909
533866276538622,0,99.9953,575,-8.368,0.0351604,-3.13041,0.044646,-11.2447,0.0499129
533870696539767,0,109.998,575,-8.338,0.0353624,-3.10946,0.0499515,-11.2779,0.048992
533875116541548,0,120,575,-8.23786,0.0445201,-3.1228,0.0440853,-11.3392,0.0481237
533879536540929,0,129.993,575,-8.22011,0.0401715,-3.14351,0.0424316,-11.3593,0.0432875
533883956539314,0,139.995,575,-8.21595,0.0382339,-3.1405,0.0482931,-11.3149,0.0455692
533888376540591,0,149.998,575,-8.13708,0.0330322,-3.12676,0.0512625,-11.3311,0.0611101
533892796539516,0,160,575,-8.0865,0.0345851,-3.10565,0.0576949,-11.271,0.0461214
533897216541237,0,169.993,575,-8.08252,0.0371466,-3.14057,0.0566824,-11.2528,0.045646
533901636539322,0,179.995,575,-8.02614,0.0381154,-3.18213,0.0487365,-11.2712,0.0535524
533906056539819,0,189.998,575,-7.9798,0.0398749,-3.13212,0.0611491,-11.1936,0.0467663
533910476539080,0,200,575,-7.97174,0.0389305,-3.17304,0.0515857,-11.1794,0.0501627
533914896541209,0,209.993,575,-7.94152,0.0531134,-3.15205,0.0468106,-11.1306,0.0491647
533919316538334,0,219.995,575,-7.97218,0.0375509,-3.16187,0.0418326,-11.064,0.0454824
533923736539875,0,229.998,575,-7.97718,0.0405186,-3.24344,0.0367548,-10.9867,0.0434439
533928156539316,0,240,575,-7.97958,0.0360483,-3.18391,0.0523968,-10.9522,0.0476863
533932576539489,0,249.993,575,-7.98794,0.037665,-3.20556,0.05365,-10.9625,0.0417611
533936996541427,0,259.995,575,-8.03488,0.0355604,-3.17703,0.0468663,-10.9458,0.0466876
533941416539944,0,269.998,575,-8.00289,0.0380286,-3.23977,0.0443449,-10.8403,0.041033
533945836541401,0,280,575,-8.02626,0.0469341,-3.19158,0.058046,-10.8621,0.0529761
533950256538754,0,289.993,575,-8.10616,0.040367,-3.18681,0.0478237,-10.8156,0.0509307
533954676540079,0,299.995,575,-8.1758,0.042856,-3.1737,0.0502642,-10.8456,0.0540685
533959096540348,0,309.998,575,-8.17605,0.0359383,-3.19242,0.0513974,-10.8139,0.0447
533963516540953,0,320,575,-8.204,0.0388601,-3.22551,0.0636296,-10.8362,0.0606036
533967936541318,0,329.993,575,-8.20782,0.0387821,-3.15884,0.0501439,-10.8183,0.0463247
533972356539931,0,339.995,575,-8.28163,0.0325192,-3.21428,0.0525978,-10.8691,0.0441946
533976776540152,0,349.998,575,-8.30527,0.0388726,-3.21301,0.0522518,-10.8475,0.0473996
533981196538633,0,360,575,-8.31192,0.0364372,-3.12899,0.0403805,-10.8651,0.0528068
534008876538849,0,0,575,-8.32916,0.0340594,-3.21277,0.0462705,-10.8481,0.0468632
534064416539985,756.993,0,575,-8.58977,0.0481042,-3.00015,0.0540571,-10.7384,0.0452389
534068836540494,756.993,9.99298,575,-8.66037,0.0436395,-2.98221,0.0575521,-10.8237,0.0511323
534073256539683,756.993,19.9953,575,-8.71449,0.0702915,-2.98718,0.0586963,-11.1565,0.062504
534077676540024,756.993,29.9977,575,-8.53864,0.0386906,-2.95619,0.0485007,-11.3559,0.0465843
534082096538325,756.993,40,575,-8.31613,0.0397241,-2.95213,0.0449948,-11.2637,0.0464594
534086516540502,756.993,49.993,575,-8.38347,0.0368473,-2.97284,0.0595164,-11.2211,0.0582903
534090936541239,756.993,59.9953,575,-8.38068,0.0395749,-2.97054,0.0438994,-11.272,0.0543025
534095356539469,756.993,69.9977,575,-8.4582,0.0377356,-2.94413,0.0551486,-11.3116,0.0541843
534099776538382,756.993,80,575,-8.45085,0.0390166,-2.984,0.0492269,-11.5104,0.0411545
534104196540967,756.993,89.993,575,-8.36261,0.048462,-2.96938,0.0509968,-11.7462,0.0434773
534108616538584,756.993,99.9953,575,-8.1647,0.0407304,-3.02264,0.0496444,-11.8508,0.0476104
534113036540281,756.993,109.998,575,-7.91003,0.0382818,-3.02649,0.0627595,-11.8196,0.052162
534117456538714,756.993,120,575,-7.67272,0.0410141,-3.10688,0.0386048,-11.5914,0.0474899
534121876538743,756.993,129.993,575,-7.57887,0.0383624,-3.15623,0.050469,-11.3588,0.0405015
534126296539120,756.993,139.995,575,-7.64296,0.0345783,-3.21285,0.0517977,-10.9961,0.0544661
534130716538837,756.993,149.998,575,-7.91595,0.038998,-3.25873,0.0472232,-10.6634,0.0432415
534135136541410,756.993,160,575,-8.35898,0.0519284,-3.32231,0.0521253,-10.7432,0.0407018
534139556538763,756.993,169.993,575,-8.55783,0.0364687,-3.32859,0.0426389,-10.9782,0.0461291
534143976540484,756.993,179.995,575,-8.53934,0.0406664,-3.35349,0.049927,-11.1067,0.0494574
534148396540021,756.993,189.998,575,-8.6338,0.0418599,-3.23188,0.0454594,-11.3062,0.0554222
534152816539546,756.993,200,575,-8.47804,0.0388301,-3.28246,0.0449428,-11.6912,0.045705
534157236540655,756.993,209.993,575,-8.1598,0.0377424,-3.24591,0.0527652,-11.5945,0.0518912
534161656539256,756.993,219.995,575,-8.15171,0.041767,-3.27858,0.0490559,-11.617,0.046694
534166076538841,756.993,229.998,575,-8.02253,0.0382434,-3.17998,0.0482715,-11.7199,0.0424258
534170496539110,756.993,240,575,-7.68152,0.0386103,-3.15606,0.0404526,-11.7594,0.0487868
534174916541240,756.993,249.993,575,-7.42301,0.0318046,-3.11067,0.0504508,-11.1892,0.0435114
534179336539493,756.993,259.995,575,-7.69591,0.0379205,-3.08025,0.0410165,-10.8064,0.0473637
534183756539834,756.993,269.998,575,-7.81379,0.0368007,-3.0015,0.0557511,-11.0477,0.0488323
534188176540583,756.993,280,575,-7.62792,0.0382661,-2.94257,0.047494,-11.1231,0.0413436
534192596540216,756.993,289.993,575,-7.38224,0.0346506,-2.88899,0.0616345,-10.7287,0.0505099
534197016538505,756.993,299.995,575,-7.62613,0.0434653,-2.89247,0.0443784,-10.3707,0.0505471
534201436541150,756.993,309.998,575,-7.92724,0.0369612,-2.91732,0.050725,-10.5027,0.0461256
534205856540483,756.993,320,575,-7.99587,0.0396291,-2.87129,0.0587366,-10.6174,0.0574129
534210276541508,756.993,329.993,575,-7.98751,0.0411682,-2.97192,0.0458511,-10.4099,0.054964
534214696540289,756.993,339.995,575,-8.35367,0.0367542,-2.97858,0.0469773,-10.2891,0.0575699
534219116541710,756.993,349.998,575,-8.65169,0.034129,-2.91746,0.0490352,-10.6835,0.0455766
534223536539291,756.993,360,575,-8.6468,0.0353848,-2.93166,0.0452355,-10.8307,0.044328
534251220539818,756.993,0,575,-8.6077,0.0483244,-2.89991,0.0465547,-10.7971,0.041553
