Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
2850819851348980,0,0,0,100.488,0.179231,107.566,0.230772,-351.567,0.31842
2850820855350105,0,0,0,100.526,0.284614,107.622,0.295772,-351.759,0.283562
2850821857348729,0,0,0,100.413,0.229037,107.601,0.311411,-351.672,0.302752
2850822859346921,0,0,0,99.9845,0.191116,107.422,0.292946,-351.716,0.296608
2850823861349937,0,0,0,100.117,0.224864,107.421,0.218021,-352.044,0.252797
2850824863346881,0,0,0,99.9938,0.221888,107.57,0.225579,-352.025,0.32433
2850825865347005,0,0,0,100.015,0.231934,107.26,0.267807,-351.891,0.287558
2850826867348233,0,0,0,100.12,0.200401,107.254,0.285899,-351.733,0.234982
2850827869349617,0,0,0,100.102,0.230673,107.666,0.209236,-351.894,0.290392
2850828871349549,0,0,0,100.119,0.199224,107.602,0.219427,-351.69,0.307289
2850829873347669,0,0,0,100.37,0.192167,107.5,0.205055,-351.741,0.257275
2850830875347265,0,0,0,100.286,0.172844,107.49,0.251376,-351.722,0.317182
2850831877349368,0,0,0,100.282,0.205687,107.472,0.200241,-351.795,0.249193
2850832879349708,0,0,0,100.366,0.190236,107.503,0.269563,-351.82,0.294705
2850833881347696,0,0,0,100.436,0.267039,107.474,0.243624,-351.834,0.273052
2850834883348228,0,0,0,100.358,0.201041,107.74,0.220351,-351.849,0.292571
2850835885346924,0,0,0,100.48,0.192312,107.624,0.219004,-351.799,0.291442
2850836887347636,0,0,0,100.565,0.16989,107.52,0.277616,-351.669,0.283719
2850837889349788,0,0,0,100.689,0.257954,107.217,0.250664,-351.89,0.253579
2850838891348028,0,0,0,100.729,0.240302,107.347,0.314181,-351.641,0.372518
2850839893347588,0,0,0,100.641,0.196092,107.655,0.230354,-351.803,0.295281
2850840895347616,0,0,0,100.393,0.223627,107.732,0.226377,-352.018,0.262916
2850841897349900,0,0,0,100.628,0.195638,107.724,0.304259,-352.076,0.230703
2850842899348836,0,0,0,100.429,0.2116,107.572,0.267017,-351.757,0.336388
2850843901347592,0,0,0,100.522,0.167665,107.391,0.235936,-352.041,0.295369
2850844903349036,0,0,0,100.566,0.216634,107.675,0.237139,-351.871,0.233495
2850845907349752,0,0,0,100.495,0.244627,107.865,0.243586,-351.854,0.27549
2850846909349156,0,0,0,100.481,0.237039,107.816,0.260763,-352.071,0.273909
2850847911349472,0,0,0,100.352,0.229712,107.756,0.22804,-351.947,0.236438
2850848913348384,0,0,0,100.176,0.190225,107.548,0.221168,-352,0.254145
2850849915346756,0,0,0,100.545,0.18448,107.497,0.252468,-351.869,0.299167
2850850917349304,0,0,0,100.308,0.183544,107.506,0.255112,-352.018,0.26362
2850851919346896,0,0,0,100.308,0.218579,107.63,0.199728,-352.081,0.244499
2850852921348052,0,0,0,100.499,0.221557,107.547,0.258494,-351.937,0.270471
2850853923349724,0,0,0,100.751,0.202634,107.415,0.286345,-351.948,0.325216
2850854925348048,0,0,0,100.704,0.152705,107.42,0.212352,-352.113,0.323851
2850855927349552,0,0,0,100.53,0.185284,107.419,0.229364,-351.967,0.250492
2850856929353684,0,0,0,100.418,0.272835,107.648,0.22963,-352.068,0.309585
2850857931350051,0,0,0,100.255,0.162704,107.474,0.242235,-351.94,0.264994
2850858933349971,0,0,0,100.279,0.181413,107.402,0.269317,-351.964,0.248978
2850859935347563,0,0,0,100.436,0.173724,106.92,0.278431,-352.097,0.319782
2850860937392363,0,0,0,100.501,0.198297,106.842,0.259405,-352.163,0.263001
2850861939347547,0,0,0,100.401,0.193969,107.033,0.257387,-351.963,0.266972
2850862941350047,0,0,0,100.303,0.199936,106.961,0.229862,-352.145,0.24791
2850863943347399,0,0,0,100.224,0.202349,107.088,0.246581,-351.967,0.214476
2850864945347787,0,0,0,100.199,0.236152,107.046,0.303241,-352.097,0.242028
2850865947347767,0,0,0,100.311,0.222829,106.991,0.227487,-352.172,0.209854
2850866949347699,0,0,0,100.266,0.226749,106.874,0.259492,-352.154,0.237361
2850867951349371,0,0,0,100.292,0.205013,107.069,0.302588,-351.954,0.232813
2850868953348415,0,0,0,100.283,0.18715,106.785,0.19055,-351.774,0.279669
2850869955349067,0,0,0,100.523,0.230261,106.993,0.291314,-351.895,0.318375
2850870957346971,0,0,0,100.46,0.220811,107.132,0.25072,-352.031,0.314915
2850871959347046,0,0,0,100.28,0.209511,107.26,0.278626,-351.967,0.183824
2850872961349138,0,0,0,100.146,0.201451,107.335,0.219665,-352.049,0.258074
2850873963347942,0,0,0,100.206,0.196577,107.168,0.236411,-352.1,0.33386
2850874965346962,0,0,0,100.229,0.218723,107.274,0.251265,-352.198,0.220206
2850875967348262,0,0,0,100.407,0.218189,107.251,0.223576,-351.943,0.238984
2850876969347318,0,0,0,100.316,0.251562,107.393,0.217164,-351.992,0.259768
2850877971348222,0,0,0,100.451,0.211068,107.476,0.256191,-351.884,0.256049
2850878973348850,0,0,0,100.512,0.207699,107.657,0.255968,-351.708,0.336556
