Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
83275867023585,0,0,575,-9.07504,0.0446881,-3.57527,0.062062,-9.74515,0.0543912
83280287023986,0,9.99298,575,-9.26057,0.044114,-3.59051,0.042375,-9.73682,0.0523855
83284707022899,0,19.9953,575,-9.39321,0.0320869,-3.53549,0.0514411,-9.78756,0.0568203
83289127025580,0,29.9977,575,-9.51771,0.037045,-3.51973,0.0479379,-9.89773,0.0544529
83293547024602,0,40,575,-9.69524,0.0391444,-3.59478,0.0414115,-9.98462,0.0480844
83297967025447,0,49.993,575,-9.77813,0.0327656,-3.47286,0.0416345,-10.0796,0.0476381
83302387023748,0,59.9953,575,-9.84533,0.0382581,-3.56792,0.0514247,-10.2658,0.0494051
83306807023873,0,69.9977,575,-9.96462,0.0332631,-3.5609,0.0497091,-10.4003,0.0454768
83311227023386,0,80,575,-10.0008,0.0346155,-3.62875,0.0567583,-10.5728,0.0554112
83315647023715,0,89.993,575,-9.91678,0.041707,-3.57417,0.048343,-10.7083,0.047666
83320067024236,0,99.9953,575,-9.91378,0.0373286,-3.60666,0.048074,-10.8211,0.0485932
83324487024445,0,109.998,575,-9.8077,0.0469733,-3.57098,0.056878,-11.0062,0.0550403
83328907023574,0,120,575,-9.72374,0.0413293,-3.59731,0.0375555,-11.1645,0.0522242
83333327024923,0,129.993,575,-9.57722,0.0357842,-3.57215,0.0483886,-11.2872,0.0467448
83337747023236,0,139.995,575,-9.45855,0.0333488,-3.60444,0.0450128,-11.3821,0.0409227
83342167025929,0,149.998,575,-9.29358,0.0381897,-3.58675,0.0463195,-11.4099,0.0592512
83346587022994,0,160,575,-9.12914,0.0316482,-3.63481,0.0473218,-11.4066,0.0502812
83351007023119,0,169.993,575,-9.0229,0.0382206,-3.53502,0.051542,-11.4191,0.0526043
83355427022956,0,179.995,575,-8.84032,0.0376594,-3.57235,0.0444374,-11.416,0.0700289
83359847023357,0,189.998,575,-8.65999,0.0419775,-3.53425,0.0440848,-11.3744,0.0559677
83364267024334,0,200,575,-8.56173,0.0365402,-3.54936,0.0523972,-11.3132,0.0551887
83368687023151,0,209.993,575,-8.43438,0.0364222,-3.49977,0.0435712,-11.2538,0.0506093
83373107024105,0,219.995,575,-8.29411,0.0350751,-3.52963,0.0590428,-11.1048,0.0482314
83377527023402,0,229.998,575,-8.2408,0.0361227,-3.4972,0.0513783,-10.989,0.0606464
83381947026131,0,240,575,-8.21554,0.037548,-3.50463,0.0536607,-10.9215,0.0516299
83386367022944,0,249.993,575,-8.16191,0.0471724,-3.45483,0.0522044,-10.7165,0.0521484
83390787024785,0,259.995,575,-8.16348,0.0341281,-3.41027,0.0525208,-10.6229,0.0478173
