Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
3702031190800452,450,0,300,2577.37,0.930396,2499.33,0.884569,-0.0080738,0.0151631
3702040210799304,450,19.9953,300,2573.35,0.949537,2497.08,1.15819,-0.00954008,0.0156938
3702049230799524,450,40,300,2568.59,0.881654,2496.26,0.999543,-0.00889635,0.0149419
3702058250800560,450,59.9953,300,2563.95,0.726915,2497.18,0.408467,-0.00883198,0.0156774
3702067270801081,450,80,300,2559.93,0.89491,2499.48,0.642089,-0.00650596,0.0143544
3702076290800305,450,99.9953,300,2556.85,1.16415,2502.75,0.769023,-0.0100522,0.015465
3702085310799733,450,120,300,2555.1,1.39115,2506.62,1.0387,-0.00808811,0.0146106
3702094330798585,450,139.995,300,2554.51,1.25318,2510.49,0.85693,-0.00868034,0.015271
3702103350798434,450,160,300,2555.36,2.28631,2514.6,1.27324,-0.0074172,0.0143867
3702112370798738,450,179.995,300,2557.8,1.50501,2518.56,1.2163,-0.00854587,0.014751
3702121390799930,450,200,300,2561.4,0.874271,2521.5,1.13318,-0.00630855,0.015338
3702130410801266,450,219.995,300,2565.93,0.987278,2523.17,0.72579,-0.00791645,0.0157668
3702139430799447,450,240,300,2570.74,0.899328,2523.3,0.417776,-0.00846863,0.0161723
3702148450799895,450,259.995,300,2575.16,0.69257,2521.56,0.599138,-0.0077033,0.0159169
3702157470800199,450,280,300,2578.6,0.933674,2518.09,0.577803,-0.0091753,0.0152596
3702166490800839,450,299.995,300,2580.76,1.22043,2513.99,0.533273,-0.0108547,0.0157653
3702175510798024,450,320,300,2581.52,1.60335,2509.67,0.425746,-0.00917101,0.0160394
3702184530800164,450,339.995,300,2580.74,1.47052,2505.3,0.825188,-0.00917959,0.0166561
3702193550801092,450,360,300,2578.17,1.05156,2501.23,0.911052,-0.00817537,0.0151341
3702225232798531,450,0,355,2578.67,0.787132,2498.75,0.687993,-0.00948286,0.0153061
3702234252798439,450,19.9953,355,2573.54,1.1166,2497.57,1.37313,-0.0108933,0.0154495
3702243272800724,450,40,355,2569.02,0.861484,2496.62,0.818811,-0.00968742,0.0154647
3702252292799096,450,59.9953,355,2564.28,0.594019,2497.01,0.480926,-0.012517,0.0156065
3702261312800384,450,80,355,2559.98,0.736842,2499.17,0.534385,-0.0088706,0.0154273
3702270332800496,450,99.9953,355,2556.78,0.972185,2502.45,0.62748,-0.00807381,0.0157151
3702279352799733,450,120,355,2554.73,2.17142,2506.4,1.01768,-0.0111294,0.0157195
3702288372798333,450,139.995,355,2554.32,1.44278,2510.4,0.907519,-0.00837564,0.0157234
3702297392800485,450,160,355,2555.19,1.7983,2514.79,1.0111,-0.0100808,0.0156258
3702306412801137,450,179.995,355,2557.65,1.48645,2518.92,1.26574,-0.0108132,0.015298
3702315432799174,450,200,355,2561.39,0.831085,2522.05,1.16232,-0.00932407,0.0150139
3702324452801074,450,219.995,355,2566.09,0.910342,2523.88,0.718058,-0.00965452,0.01422
3702333472800874,450,240,355,2571.03,0.736887,2523.86,0.441586,-0.00983906,0.0153104
3702342492800002,450,259.995,355,2575.27,0.862635,2521.78,0.860753,-0.010766,0.016304
3702351512798075,450,280,355,2578.54,0.968491,2518.27,0.594375,-0.0122337,0.0150124
3702360532801451,450,299.995,355,2581.01,1.35924,2514.12,0.598606,-0.0141935,0.0167391
3702369552799235,450,320,355,2581.83,1.61108,2509.92,0.411965,-0.0104012,0.0157723
3702378572800691,450,339.995,355,2580.93,1.5299,2505.37,0.834977,-0.0110478,0.0140677
3702387592799772,450,360,355,2578.11,1.11992,2501.11,0.958067,-0.0123253,0.0152827
3702419272800794,450,0,410,2578.39,0.9443,2498.98,0.786836,-0.010982,0.0157461
3702428292800906,450,19.9953,410,2574.15,0.970018,2496.76,1.44074,-0.0109034,0.016108
3702437312800766,450,40,410,2569.21,0.778462,2496.11,1.09196,-0.0120592,0.0161106
3702446332800722,450,59.9953,410,2564.26,0.715049,2496.65,0.609978,-0.0130291,0.0167553
3702455352801111,450,80,410,2559.71,1.16814,2498.59,0.788112,-0.0116787,0.0158438
3702464372799339,450,99.9953,410,2556.62,1.73843,2501.9,1.21006,-0.0106101,0.0155805
3702473392799259,450,120,410,2554.37,2.70354,2506.01,1.19016,-0.0132422,0.0157021
3702482412798207,450,139.995,410,2553.89,2.56957,2510.35,1.28114,-0.0104742,0.0156282
