Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
10456650019835,200,44.9965,260,0,0,0,0,0,0
10462274020145,200,89.993,260,0,0,0,0,0,0
10467896047042,200,134.999,260,0,0,0,0,0,0
10473518021247,200,179.995,260,0,0,0,0,0,0
10479140029760,200,224.992,260,0,0,0,0,0,0
10484762022026,200,269.998,260,0,0,0,0,0,0
10490384027155,200,314.994,260,0,0,0,0,0,0
10496006019276,200,360,260,0,0,0,0,0,0
10519680042875,400,44.9965,260,0,0,0,0,0,0
10525302020968,400,89.993,260,0,0,0,0,0,0
10530924027742,400,134.999,260,0,0,0,0,0,0
10536546021591,400,179.995,260,0,0,0,0,0,0
10542168035684,400,224.992,260,0,0,0,0,0,0
10547790019369,400,269.998,260,0,0,0,0,0,0
10553412038959,400,314.994,260,0,0,0,0,0,0
10559034021480,400,360,260,0,0,0,0,0,0
