Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1912962080705530,756.993,149.998,150,-11.7812,0.0380681,-1.66919,0.0449015,-12.7172,0.061298
1912966506705101,756.993,149.721,150,-11.7573,0.0372034,-1.57919,0.0422949,-12.7688,0.0436916
1913011694706323,756.993,169.993,150,-11.0207,0.0324837,-1.62432,0.0444305,-13.2325,0.0473263
1913016120708148,756.993,169.624,150,-11.0134,0.0393617,-1.60824,0.0495002,-13.227,0.0668871
1913065514706679,756.993,189.998,150,-10.4147,0.0515438,-1.75745,0.0485879,-13.1027,0.0655967
1913069940706823,756.993,189.585,150,-10.3471,0.0295572,-1.70608,0.0447361,-13.1196,0.0855549
1913124342707871,756.993,209.993,150,-9.9931,0.0361104,-1.84032,0.0498019,-12.8638,0.049022
1913128768705070,756.993,211.906,150,-9.9356,0.0386486,-1.88011,0.0415459,-12.8333,0.055289
1913187376705405,756.993,229.998,150,-9.77862,0.0360055,-1.9619,0.0454504,-12.6378,0.0535445
1913191802705565,756.993,231.867,150,-9.79118,0.0378906,-1.96283,0.0492996,-12.5839,0.0979308
1913254814707109,756.993,249.993,150,-9.6999,0.0333751,-2.17979,0.045064,-12.2281,0.0803138
1913254814707109,756.993,251.828,150,-9.6999,0.0333751,-2.17979,0.045064,-12.2281,0.0803138
