Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1889893837187074,756.993,0,980,-10.1436,0.0435425,-2.07351,0.0432926,-11.8095,0.0429523
1889897263183801,756.993,0,980,-10.1867,0.0356545,-2.09244,0.0504005,-11.8382,0.0492572
1889903303185855,756.993,0,929,-10.1864,0.0406102,-2.12179,0.0396357,-11.8006,0.0425209
1889906727187000,756.993,0,929,-10.1745,0.0344929,-2.04961,0.0489192,-11.8322,0.0491255
1889912767186497,756.993,0,878,-10.1331,0.0419809,-2.09522,0.0530441,-11.7987,0.0585033
1889916191185974,756.993,0,878,-10.1738,0.0340187,-2.08659,0.0602837,-11.8428,0.0434453
1889922231183863,756.993,0,827,-10.1311,0.0382812,-2.10937,0.0559975,-11.8043,0.0572397
1889925655184613,756.993,0,827,-10.1438,0.0343564,-2.06306,0.0431767,-11.8266,0.0492994
1889931695186918,756.993,0,776,-10.1079,0.0427843,-2.00361,0.0487589,-11.8223,0.0548688
1889935119186023,756.993,0,776,-10.1206,0.037749,-2.05388,0.0442064,-11.8146,0.0487908
1889941159183840,756.993,0,725,-10.0465,0.0398673,-1.99849,0.0477665,-11.8519,0.0582404
1889944583186893,756.993,0,725,-10.0933,0.0388986,-2.04352,0.0461196,-11.8623,0.102225
1889950623185347,756.993,0,674,-10.0592,0.038518,-1.95319,0.0509236,-11.8936,0.0526805
1889954047186336,756.993,0,674,-10.0273,0.0309071,-2.0206,0.0471031,-11.8959,0.0425648
1889960087183853,756.993,0,623,-10.0379,0.0412369,-1.96673,0.0512259,-11.8831,0.0608456
1889963511185982,756.993,0,623,-10.0506,0.0373656,-1.91184,0.0500642,-11.8861,0.0581312
1889969551184759,756.993,0,572,-10.0504,0.0370374,-1.99321,0.0556397,-11.8824,0.0551823
1889972975184551,756.993,0,572,-10.0482,0.0313888,-2.03975,0.0460945,-11.9017,0.0604797
1889979015185064,756.993,0,521,-10.0424,0.0331258,-1.95639,0.0575205,-11.9,0.0408826
1889982439187306,756.993,0,521,-10.0372,0.0374327,-1.9847,0.0481649,-11.9153,0.0574806
1889988479186223,756.993,0,470,-10.0075,0.0325015,-1.94269,0.0504523,-11.963,0.0547253
1889991903186402,756.993,0,470,-10.0501,0.0353644,-1.97744,0.0606903,-11.9194,0.0508256
1889997943183975,756.993,0,419,-10.0635,0.0390022,-1.95818,0.0605413,-11.9733,0.04546
1890001367185701,756.993,0,419,-10.0608,0.0404955,-1.93245,0.0526175,-11.942,0.0983245
1890007407185854,756.993,0,368,-10.049,0.039894,-1.98573,0.0478881,-11.9824,0.0492751
1890010831185876,756.993,0,368,-10.0693,0.0407187,-1.94686,0.0502326,-11.9543,0.048526
1890016871184158,756.993,0,317,-10.0956,0.0335043,-2.0071,0.0476563,-11.9555,0.0638021
1890020295184564,756.993,0,317,-10.0438,0.0410688,-1.9621,0.0532487,-11.9266,0.0400044
1890026335185353,756.993,0,266,-10.0866,0.0353747,-1.95668,0.0503891,-12.0162,0.0649151
1890029759185819,756.993,0,266,-10.08,0.0347106,-1.8995,0.0491922,-11.9993,0.0455689
1890035799183805,756.993,0,215,-10.0632,0.0416162,-1.91698,0.0794961,-12.0951,0.0422684
1890039223185291,756.993,0,215,-10.0395,0.0314447,-1.8399,0.04455,-12.0325,0.0557628
1890045263184833,756.993,0,164,-10.0959,0.0372363,-1.919,0.0464142,-12.1768,0.0529291
1890048687184039,756.993,0,164,-10.1177,0.0433836,-1.90937,0.0516018,-12.1328,0.049932
