Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
13336104554159,350,0,450,0,0,0,0,0,0
13341526556434,350,40,450,0,0,0,0,0,0
13346948556730,350,80,450,0,0,0,0,0,0
13352370557182,350,120,450,0,0,0,0,0,0
13357792556518,350,160,450,0,0,0,0,0,0
13363214556874,350,200,450,0,0,0,0,0,0
13368636555825,350,240,450,0,0,0,0,0,0
13374058554501,350,280,450,0,0,0,0,0,0
13379480555097,350,320,450,0,0,0,0,0,0
13384902557229,350,360,450,0,0,0,0,0,0
