Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
606361442065385,0,0,575,-8.99334,0.041054,-2.96451,0.0491781,-10.9488,0.0463504
606365862062702,0,9.99298,575,-8.97498,0.0369352,-2.91758,0.0534482,-10.9763,0.0519809
606370282066079,0,19.9953,575,-9.02324,0.0398674,-2.94109,0.0441619,-11.0371,0.0455184
606374702064896,0,29.9977,575,-9.00771,0.0432413,-2.92061,0.0575263,-11.0994,0.0610807
606379122063965,0,40,575,-8.96822,0.0422132,-2.95071,0.0508449,-11.1132,0.052123
606383542063503,0,49.993,575,-8.92593,0.0571418,-2.95554,0.0487266,-11.1596,0.0520827
606387962063940,0,59.9953,575,-8.88965,0.0309068,-2.9207,0.0476625,-11.2138,0.0467644
606392382065865,0,69.9977,575,-8.87626,0.0443315,-2.92692,0.0494096,-11.1788,0.0720724
606396802065330,0,80,575,-8.82425,0.0441242,-2.98518,0.0584606,-11.2041,0.0566854
606401222064687,0,89.993,575,-8.78876,0.0365276,-2.95444,0.0517817,-11.2418,0.0598479
606405642062772,0,99.9953,575,-8.72867,0.0375906,-2.98138,0.0589034,-11.2549,0.0514442
606410062065261,0,109.998,575,-8.73064,0.0329768,-2.93323,0.0607385,-11.2943,0.0533125
606414482065074,0,120,575,-8.66047,0.0438616,-2.95409,0.058247,-11.2228,0.0467853
606418902065343,0,129.993,575,-8.61055,0.0411441,-2.9346,0.0493044,-11.274,0.0463947
606423322064724,0,139.995,575,-8.57446,0.0351532,-3.00677,0.0485992,-11.1886,0.0600185
606427742065773,0,149.998,575,-8.48216,0.0334812,-3.01002,0.0489881,-11.1921,0.0565304
606432162065970,0,160,575,-8.4385,0.0349387,-2.96231,0.054946,-11.1723,0.0543572
606436582063623,0,169.993,575,-8.4244,0.0426467,-2.89702,0.0474576,-11.1453,0.044571
606441002066124,0,179.995,575,-8.35131,0.0347583,-2.98532,0.0475617,-11.1297,0.0463087
606445422063381,0,189.998,575,-8.35533,0.0465773,-2.93083,0.0471184,-11.0422,0.0464977
606449842064718,0,200,575,-8.3427,0.0409481,-2.91478,0.0487223,-10.9809,0.0417089
606454262062827,0,209.993,575,-8.38359,0.036689,-2.91275,0.0631544,-10.8585,0.0531725
606458682066084,0,219.995,575,-8.40996,0.0341175,-2.96278,0.0389938,-10.8723,0.0520637
606463102063941,0,229.998,575,-8.44961,0.0401294,-2.97882,0.0542744,-10.8124,0.0446174
606467522065123,0,240,575,-8.49264,0.0519353,-2.94361,0.0576309,-10.7417,0.0454239
606471942065824,0,249.993,575,-8.52614,0.0410012,-2.95863,0.0459827,-10.7159,0.0454242
606476362065253,0,259.995,575,-8.5798,0.0348951,-2.93276,0.0478484,-10.7337,0.0507815
606480782065126,0,269.998,575,-8.62659,0.0381384,-2.94728,0.0477038,-10.6895,0.0442075
606485202066019,0,280,575,-8.69296,0.0425969,-2.95311,0.0466832,-10.7284,0.0548593
606489624066047,0,289.993,575,-8.76374,0.038501,-2.94095,0.0558174,-10.7246,0.0492757
606494044065788,0,299.995,575,-8.84361,0.0393104,-2.95843,0.0463539,-10.6914,0.0491316
606498464065037,0,309.998,575,-8.88617,0.0414166,-2.97774,0.0559038,-10.7156,0.0396847
606502884065990,0,320,575,-8.92189,0.0370479,-2.95019,0.0527737,-10.7797,0.0408433
606507304062827,0,329.993,575,-8.96763,0.0324267,-2.98658,0.0398495,-10.7863,0.0546855
606511724063541,0,339.995,575,-8.9986,0.0379508,-2.98498,0.0565824,-10.8415,0.0427093
