Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
444014797438367,756.993,314.994,150,-8.84565,0.0354194,-2.86195,0.0468091,-9.42833,0.0478763
444018215437096,756.993,314.994,150,-8.8219,0.0333903,-2.90089,0.0542581,-9.40209,0.0548038
444022645437554,756.993,314.994,158,-8.84536,0.0444276,-2.86086,0.0492694,-9.40691,0.0446215
444026063437362,756.993,314.994,158,-8.84373,0.0409314,-2.85216,0.0570594,-9.44229,0.0514687
444030493436752,756.993,314.994,166,-8.8496,0.0429865,-2.83321,0.0506296,-9.45146,0.0616749
444033911437629,756.993,314.994,166,-8.83274,0.0381065,-2.79325,0.0472428,-9.41091,0.0531652
444038341439059,756.993,314.994,174,-8.87717,0.0432341,-2.75266,0.0545895,-9.49224,0.0522921
444041759438675,756.993,314.994,174,-8.83834,0.0416184,-2.7649,0.0519383,-9.44818,0.0439023
444046189436721,756.993,314.994,182,-8.88525,0.0402787,-2.81783,0.0519617,-9.38635,0.0538303
444049607436842,756.993,314.994,182,-8.89053,0.040119,-2.73175,0.0411799,-9.36058,0.0468463
444054037438296,756.993,314.994,190,-8.87275,0.0353117,-2.76366,0.0445834,-9.42287,0.0482425
444057455436916,756.993,314.994,190,-8.86301,0.0341036,-2.80805,0.0456603,-9.37784,0.0451036
444061885436450,756.993,314.994,198,-8.92127,0.0340148,-2.80302,0.0376251,-9.41668,0.0537642
444065303436847,756.993,314.994,198,-8.95277,0.0359287,-2.83152,0.0503908,-9.36908,0.0481039
444069733436597,756.993,314.994,206,-8.97892,0.0353727,-2.84502,0.0458528,-9.35746,0.0570516
444073151439021,756.993,314.994,206,-8.98236,0.0356203,-2.82957,0.0408299,-9.41691,0.0449929
444077581437943,756.993,314.994,214,-8.99238,0.0410816,-2.85635,0.0617287,-9.4111,0.0538692
444080999436864,756.993,314.994,214,-8.96229,0.0281537,-2.81517,0.0406888,-9.40999,0.045355
