Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1913988314707434,756.993,0,300,-10.5089,0.0377092,-2.9298,0.0506405,-11.5072,0.0823075
1913992740707635,756.993,9.99298,300,-10.6376,0.0307166,-2.93888,0.0480964,-11.6214,0.0515343
1913997166705158,756.993,19.9953,300,-10.7311,0.0331458,-2.8869,0.0500333,-11.7093,0.0492448
1914001592705239,756.993,29.9977,300,-10.7743,0.0315548,-2.81896,0.0463623,-11.7592,0.0558879
1914006018708140,756.993,40,300,-10.7512,0.0331463,-2.78829,0.0461838,-11.9372,0.0595847
1914010444705867,756.993,49.993,300,-10.6079,0.04231,-2.72544,0.0442143,-12.0497,0.0390661
1914014870705756,756.993,59.9953,300,-10.4188,0.0366844,-2.69086,0.0574001,-12.0548,0.0801759
1914019296708249,756.993,69.9977,300,-10.1861,0.0376386,-2.57935,0.0406876,-11.8714,0.0620389
1914023722706600,756.993,80,300,-10.0607,0.0318766,-2.47649,0.0606686,-11.4683,0.0470596
1914028148705865,756.993,89.993,300,-10.1532,0.0314357,-2.33825,0.046605,-11.0173,0.0756805
1914032574706186,756.993,99.9953,300,-10.5437,0.0446344,-2.21258,0.0552721,-10.6333,0.0552317
1914037000707850,756.993,102.369,300,-10.6652,0.0459142,-2.22921,0.0526252,-10.5779,0.0561616
1914072772708283,756.993,120,300,-11.5946,0.0429386,-1.88109,0.0476849,-10.8168,0.0491632
1914077198706014,756.993,129.993,300,-11.9064,0.0335496,-1.88045,0.0572606,-11.3439,0.0474684
1914081624707296,756.993,132.237,300,-11.9729,0.0352434,-1.89449,0.0695259,-11.5186,0.0589182
1914123406707556,756.993,149.998,300,-11.7398,0.0306734,-1.77105,0.0499216,-12.5103,0.0825001
1914127832706439,756.993,152.227,300,-11.6424,0.0368548,-1.67714,0.0396674,-12.6367,0.0584277
1914173818707123,756.993,169.993,300,-10.9855,0.0336463,-1.7559,0.0486334,-12.9866,0.0591872
1914178244705566,756.993,169.77,300,-10.9601,0.0338136,-1.75029,0.0472047,-13.0084,0.0481556
1914228036707122,756.993,189.998,300,-10.424,0.0387606,-1.773,0.0561762,-13.0211,0.045826
1914232462705613,756.993,189.672,300,-10.3534,0.0386689,-1.72369,0.051034,-12.9854,0.0925175
1914285460707606,756.993,209.993,300,-10.0315,0.0384668,-1.8724,0.0418352,-12.7708,0.0476459
1914289886706469,756.993,209.546,300,-9.99291,0.0330061,-1.85547,0.0393515,-12.7285,0.0471804
1914347490704963,756.993,229.998,300,-9.878,0.0373277,-1.97593,0.04508,-12.4765,0.0454152
1914351916705979,756.993,231.954,300,-9.8119,0.04364,-1.95893,0.0470073,-12.3743,0.10242
1914414126708453,756.993,249.993,300,-9.7734,0.0377108,-2.11365,0.0445907,-12.2258,0.0609068
1914418552706865,756.993,251.886,300,-9.78843,0.0424124,-2.1624,0.0513761,-12.1999,0.0601066
1914484572707601,756.993,269.998,300,-9.90058,0.038514,-2.2326,0.0408198,-11.9705,0.0748668
1914488998706046,756.993,271.76,300,-9.91181,0.0312697,-2.2806,0.0535106,-11.9866,0.0455335
1914559022706621,756.993,289.993,300,-9.91369,0.0392084,-2.49703,0.0446577,-11.85,0.107941
1914563448707069,756.993,299.995,300,-9.93667,0.0378081,-2.57158,0.0490736,-11.7763,0.0521015
1914567874707974,756.993,309.998,300,-9.96625,0.0302779,-2.64262,0.054569,-11.73,0.0446968
1914572300706022,756.993,320,300,-10.0563,0.0369005,-2.67793,0.0496042,-11.7018,0.0541786
1914576726706638,756.993,329.993,300,-10.1114,0.0426085,-2.71651,0.0464553,-11.6449,0.0462036
1914581152708263,756.993,339.995,300,-10.2009,0.0414085,-2.81025,0.0573776,-11.5833,0.0439727
1914585578706227,756.993,349.998,300,-10.3253,0.0367584,-2.78187,0.0430911,-11.4611,0.109055
1914590004705775,756.993,360,300,-10.4888,0.0325441,-2.86644,0.0498072,-11.5013,0.0886693
