Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
194979957084164,767.998,0,900,-9.39759,0.0409977,-3.26728,0.0482724,-10.2534,0.0510615
194984977084340,767.998,19.9953,900,-9.62007,0.0401313,-3.19665,0.0397411,-11.2539,0.0452073
194989997081708,767.998,40,900,-8.72366,0.0460532,-3.07558,0.0490378,-11.5387,0.0456029
194995017083888,767.998,59.9953,900,-8.3778,0.0331281,-2.98318,0.0474327,-11.2926,0.0480944
195000037083309,767.998,80,900,-8.34981,0.0373914,-3.01676,0.0465055,-11.1002,0.0461661
195005057084565,767.998,80.5429,900,-8.36915,0.039667,-2.99694,0.0513934,-11.0946,0.0498164
195010077084621,767.998,100.475,900,-8.2268,0.0358038,-2.73626,0.0525153,-11.1743,0.0556501
195015097083525,767.998,101.261,900,-8.18358,0.0424994,-2.76032,0.0482334,-11.1335,0.0391269
195020117083245,767.998,121.164,900,-8.0476,0.0361066,-2.89258,0.0519728,-10.8531,0.0617033
195025137084130,767.998,141.038,900,-8.34047,0.0391164,-2.94968,0.0559223,-10.2644,0.0586066
195030157083226,767.998,141.999,900,-8.35228,0.039122,-2.88962,0.0422857,-10.2333,0.0457793
195035177082958,767.998,161.785,900,-9.50592,0.0429981,-3.13054,0.0500369,-10.386,0.0418978
195040197082882,767.998,181.775,900,-9.45867,0.0365713,-3.37465,0.0660496,-11.1982,0.0452712
195045217084246,767.998,182.591,900,-9.4131,0.0396212,-3.34124,0.0436787,-11.2328,0.0510321
195050237083102,767.998,202.61,900,-8.87596,0.0499948,-3.535,0.042665,-12.3318,0.0525921
195055259083674,767.998,222.484,900,-7.9894,0.0374694,-3.35937,0.0465565,-11.8551,0.049002
195060279082470,767.998,242.503,900,-7.53075,0.0353633,-3.15927,0.0509538,-11.562,0.0561072
195065299082322,767.998,262.377,900,-7.5784,0.0407672,-3.40277,0.0488808,-10.8491,0.0523045
195070319083267,767.998,282.308,900,-7.44022,0.0360198,-3.04667,0.0575883,-10.7089,0.0471224
195070319083267,767.998,282.308,900,-7.44022,0.0360198,-3.04667,0.0575883,-10.7089,0.0471224
