Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
273083381988000,0,0,575,-11.2074,0.0451709,-2.22095,0.0526736,-13.4615,0.178322
273093013987467,0,89.993,575,-11.1005,0.047554,-2.28279,0.0538253,-13.334,0.137509
273102645986862,0,179.995,575,-11.1593,0.0436477,-2.18493,0.0457938,-13.3768,0.174671
273112277984342,0,269.998,575,-11.2389,0.0362553,-2.19127,0.0540972,-13.1649,0.0884562
273167823988265,756.993,0,575,-10.9884,0.04104,-2.34117,0.0499167,-13.5606,0.156104
273174249987753,756.993,40,575,-10.9642,0.0379792,-2.27396,0.0517835,-13.4489,0.166889
273180675986708,756.993,80,575,-11.0038,0.0432578,-2.27761,0.046656,-13.3443,0.126459
273187101988548,756.993,120,575,-10.864,0.0462355,-2.29253,0.0471332,-13.5377,0.168326
273193527986536,756.993,160,575,-10.8889,0.0439814,-2.35405,0.0599564,-13.1898,0.0999016
273199953986448,756.993,200,575,-11.0232,0.0456956,-2.34251,0.0495906,-13.2116,0.123121
273206379983981,756.993,240,575,-11.0871,0.0421678,-2.34236,0.0458975,-13.4162,0.151965
273212805988439,756.993,280,575,-11.0707,0.045452,-2.31652,0.0504152,-13.2901,0.116066
273219231984579,756.993,320,575,-11.0647,0.0351907,-2.33902,0.0530081,-13.5223,0.149075
273225657986769,756.993,360,575,-10.992,0.0530266,-2.29543,0.048409,-13.4334,0.136677
