Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
269003482478882,0,0,575,-11.3088,0.0434451,-2.10639,0.0422357,-13.8528,0.17524
269013114480846,0,89.993,575,-10.3771,0.0351628,-2.05905,0.0502183,-13.6057,0.176951
269022746478466,0,179.995,575,-10.7539,0.0401105,-2.1809,0.0512116,-12.6678,0.176936
269032378478786,0,269.998,575,-11.6201,0.0363244,-2.20794,0.043214,-13.0186,0.16185
269087930478639,756.993,0,575,-10.7522,0.0379824,-1.70329,0.0476874,-13.8649,0.157606
269092350481694,756.993,9.99298,575,-10.6476,0.0446885,-1.70234,0.0679696,-13.7824,0.113691
269096770479673,756.993,19.9953,575,-10.5948,0.0395354,-1.71423,0.046296,-13.5765,0.169925
269101190478096,756.993,29.9977,575,-10.5853,0.0408345,-1.75754,0.0520962,-13.3928,0.17785
269105610478789,756.993,40,575,-10.6529,0.0350009,-1.75639,0.0504561,-13.0749,0.167952
269110030478782,756.993,49.993,575,-10.8084,0.0433493,-1.78712,0.0413165,-12.9961,0.118933
269114450479243,756.993,59.9953,575,-11.1939,0.0388511,-1.779,0.0437541,-12.8997,0.187206
269118870478599,756.993,69.9977,575,-11.5961,0.0435016,-1.77984,0.0460756,-13.2389,0.163216
269123290479636,756.993,80,575,-11.8326,0.0400099,-1.83193,0.0485883,-13.8005,0.159026
269127710480888,756.993,89.993,575,-11.7217,0.0374409,-1.8464,0.0494279,-14.6228,0.133018
269132130479261,756.993,99.9953,575,-11.1838,0.0398892,-1.91789,0.0492044,-15.1089,0.150112
269136550477681,756.993,109.998,575,-10.3941,0.0374561,-2.03524,0.0464291,-15.3641,0.143404
269140970478886,756.993,120,575,-9.60041,0.0362876,-2.1261,0.0449905,-15.093,0.179732
269145390480667,756.993,129.993,575,-9.08871,0.0332042,-2.31301,0.0521033,-14.3712,0.144785
269149810479579,756.993,139.995,575,-9.01346,0.0379716,-2.57119,0.0508748,-13.5253,0.138388
269154230480652,756.993,149.998,575,-9.31095,0.0479426,-2.71342,0.0436228,-12.671,0.178848
269158650480200,756.993,160,575,-9.77015,0.0379659,-2.87654,0.0464431,-12.1394,0.135307
269163070481201,756.993,169.993,575,-10.2296,0.0419216,-2.92428,0.0574112,-12.1025,0.1573
269167490477929,756.993,179.995,575,-10.5867,0.04344,-3.00275,0.0456157,-12.1489,0.181863
269171910481166,756.993,189.998,575,-10.8709,0.0459022,-2.96197,0.0424806,-12.3187,0.0567693
269176330481585,756.993,200,575,-11.1607,0.0459672,-2.98957,0.0443069,-12.258,0.181075
269180750478980,756.993,209.993,575,-11.3608,0.0462195,-2.85063,0.051352,-12.4768,0.15957
269185170477587,756.993,219.995,575,-11.5592,0.041452,-2.76145,0.0484435,-12.7001,0.095026
269189590477995,756.993,229.998,575,-11.6161,0.0388825,-2.65946,0.0368948,-12.7117,0.164971
269194010481258,756.993,240,575,-11.7176,0.0377897,-2.53753,0.0478869,-13.1,0.0932142
269198430477897,756.993,249.993,575,-11.7275,0.0399401,-2.41433,0.0524171,-13.2021,0.157093
269202850481544,756.993,259.995,575,-11.6279,0.046199,-2.37719,0.0485258,-13.4166,0.156813
269207270477751,756.993,269.998,575,-11.5057,0.0412876,-2.21357,0.0559958,-13.5262,0.135374
269211690479095,756.993,280,575,-11.4676,0.0464905,-2.12688,0.0439276,-13.3451,0.167083
269216110480954,756.993,289.993,575,-11.5235,0.0376429,-2.04626,0.0556594,-13.4232,0.151674
269220530478217,756.993,299.995,575,-11.5432,0.0359936,-1.98012,0.0455833,-13.5289,0.158457
269224950479716,756.993,309.998,575,-11.4494,0.0434634,-1.94176,0.064615,-13.652,0.163714
269229370478960,756.993,320,575,-11.3388,0.039429,-1.88466,0.0499612,-13.7077,0.163835
269233790481082,756.993,329.993,575,-11.2566,0.0446048,-1.83406,0.0393851,-13.8388,0.136864
269238210479448,756.993,339.995,575,-11.1222,0.0389161,-1.7947,0.0571556,-13.8707,0.171109
269242630478557,756.993,349.998,575,-10.982,0.0432753,-1.80868,0.0428466,-13.8605,0.145893
269247050478147,756.993,360,575,-10.7536,0.0496837,-1.75509,0.0453703,-13.7617,0.16189
269250478481141,756.993,360,575,-10.7377,0.0392282,-1.76002,0.0435739,-13.7642,0.160448
269254898478498,756.993,349.998,575,-10.9958,0.0459657,-1.73856,0.0436394,-13.8441,0.171653
269259318478676,756.993,339.995,575,-11.153,0.0418129,-1.86197,0.0491884,-13.966,0.141711
269263738478181,756.993,329.993,575,-11.2717,0.0422423,-1.80207,0.0488719,-13.9139,0.09441
269268158480327,756.993,320,575,-11.3651,0.0439851,-1.8594,0.0466657,-13.6986,0.182482
269272578481044,756.993,309.998,575,-11.4422,0.0404688,-1.89619,0.0479706,-13.6586,0.179699
269276998480334,756.993,299.995,575,-11.4966,0.0379756,-2.03566,0.0430596,-13.5015,0.16432
269281418479611,756.993,289.993,575,-11.5055,0.0373108,-2.11921,0.0473109,-13.4009,0.159578
269285838478457,756.993,280,575,-11.4467,0.0476324,-2.1094,0.0477979,-13.4018,0.13394
269290258480326,756.993,269.998,575,-11.4599,0.0343034,-2.14955,0.0515886,-13.4243,0.127298
269294678478140,756.993,259.995,575,-11.5738,0.0402924,-2.22555,0.0576652,-13.2972,0.174744
269299098478971,756.993,249.993,575,-11.6679,0.0389304,-2.414,0.0465616,-13.2838,0.132194
269303518479404,756.993,240,575,-11.672,0.042919,-2.49757,0.0419166,-13.1206,0.0954884
269307938479094,756.993,229.998,575,-11.6175,0.0416761,-2.66479,0.0464049,-12.9047,0.118523
269312358480847,756.993,219.995,575,-11.5277,0.0383867,-2.77486,0.0637536,-12.6364,0.169439
269316778480560,756.993,209.993,575,-11.373,0.0490478,-2.87337,0.05382,-12.4927,0.164727
269321198481618,756.993,200,575,-11.1702,0.0428281,-2.86128,0.0430089,-12.4238,0.0877455
269325618479831,756.993,189.998,575,-10.9024,0.0418726,-2.93065,0.0456279,-12.3263,0.0814081
269330038481716,756.993,179.995,575,-10.5862,0.0401442,-2.95921,0.0594559,-12.1968,0.145901
269334458479258,756.993,169.993,575,-10.2139,0.0464254,-2.95744,0.0454145,-11.9786,0.128453
269338878479823,756.993,160,575,-9.79999,0.0398466,-2.87205,0.041327,-12.4277,0.10252
269343298480616,756.993,149.998,575,-9.35947,0.0415071,-2.69721,0.0495095,-12.72,0.141311
269347718481422,756.993,139.995,575,-9.04405,0.0407571,-2.53864,0.0444394,-13.4095,0.14689
269352138480028,756.993,129.993,575,-9.09522,0.0400834,-2.33906,0.0383749,-14.202,0.156769
269356558481319,756.993,120,575,-9.53922,0.0432194,-2.17884,0.0521322,-14.9253,0.176496
269360978479310,756.993,109.998,575,-10.3097,0.0410949,-2.08393,0.0454253,-15.3998,0.148335
269365398477476,756.993,99.9953,575,-11.1643,0.0417781,-1.96317,0.0446184,-15.1032,0.160502
269369818479435,756.993,89.993,575,-11.6929,0.0418937,-1.84767,0.0542503,-14.3606,0.108749
269374238481862,756.993,80,575,-11.85,0.0377519,-1.77283,0.0443788,-13.8448,0.164169
269378658479550,756.993,69.9977,575,-11.6068,0.0491482,-1.67137,0.0452537,-12.9596,0.112744
269383078478017,756.993,59.9953,575,-11.2235,0.0412754,-1.72452,0.0494787,-12.9239,0.142009
269387498477865,756.993,49.993,575,-10.8387,0.0460844,-1.70104,0.0447585,-12.8957,0.158079
269391918479176,756.993,40,575,-10.5945,0.0406055,-1.7038,0.0547434,-12.9632,0.146751
269396338481423,756.993,29.9977,575,-10.5572,0.0435624,-1.71306,0.0447515,-13.33,0.169533
269400758477959,756.993,19.9953,575,-10.5783,0.0368867,-1.73122,0.0522001,-13.4585,0.166405
269405178479198,756.993,9.99298,575,-10.6556,0.0441056,-1.78983,0.0506888,-13.5666,0.193235
269409598479777,756.993,0,575,-10.771,0.0440437,-1.73419,0.0421237,-13.7404,0.182776
269413026480844,756.993,0,575,-10.7722,0.0389663,-1.70673,0.0581514,-13.6511,0.11979
269417446478759,756.993,9.99298,575,-10.6215,0.0391547,-1.74735,0.0444197,-13.5522,0.161044
269421866479555,756.993,19.9953,575,-10.5599,0.0357471,-1.79919,0.0546446,-13.4185,0.169719
