Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
427364175438490,150,289.993,150,-9.11037,0.045611,-3.56696,0.0495358,-9.93654,0.0752106
427371211437040,200,289.993,150,-9.0515,0.0420215,-3.56184,0.0472964,-10.0641,0.0583048
427378247437185,250,289.993,150,-9.02771,0.041305,-3.58195,0.0498661,-10.178,0.0610017
427385283438351,300,289.993,150,-9.06127,0.044804,-3.45076,0.0482587,-10.4059,0.0586023
427392319439709,350,289.993,150,-9.0222,0.0396301,-3.09285,0.0492564,-10.6273,0.0492147
427399355439807,400,289.993,150,-8.9038,0.0458762,-2.70076,0.0510161,-10.8273,0.0625775
427406391436929,450,289.993,150,-8.79231,0.0335582,-2.26957,0.0498971,-10.8113,0.0487117
427413427437243,500,289.993,150,-8.61064,0.0357489,-2.04802,0.050608,-10.6193,0.0528853
427420463437917,550,289.993,150,-8.441,0.0456891,-1.95412,0.0500522,-10.2346,0.0588035
427427499438603,600,289.993,150,-8.32403,0.0409792,-2.05264,0.0539809,-10.0589,0.0523236
427434535437321,650,289.993,150,-8.26049,0.0395808,-2.21205,0.0549111,-9.83966,0.0534269
427441571437179,700,289.993,150,-8.18901,0.0384183,-2.35291,0.0471804,-9.74347,0.050635
427448607437168,750,289.993,150,-8.12256,0.0392546,-2.43928,0.0480388,-9.61874,0.057263
427503749438985,0,299.995,150,-9.07375,0.0484193,-3.48315,0.0519688,-9.89409,0.0600322
427510785436671,50,299.995,150,-9.08329,0.038517,-3.45674,0.0458817,-9.88659,0.0601783
427517821438233,100,299.995,150,-9.03139,0.0385754,-3.47088,0.055916,-9.77619,0.059164
427517821438233,100,299.995,150,-9.03139,0.0385754,-3.47088,0.055916,-9.77619,0.059164
