Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1827717250111044,756.993,360,575,-9.88627,0.0365354,-2.77081,0.0518006,-10.7986,0.045796
1827721676113347,756.993,349.998,575,-9.67566,0.0430868,-2.68131,0.0543817,-10.7809,0.0471407
1827726102111457,756.993,339.995,575,-9.49223,0.0375084,-2.60954,0.0497832,-10.9099,0.0396878
1827730528113509,756.993,329.993,575,-9.52719,0.0339186,-2.31783,0.0506547,-11.2689,0.0401541
1827734954113629,756.993,320,575,-9.96059,0.0361963,-1.96092,0.0491352,-11.4039,0.0455777
1827739380110580,756.993,309.998,575,-10.006,0.0380494,-2.17035,0.0452439,-10.7005,0.0500515
1827743806111264,756.993,299.995,575,-9.57037,0.0364099,-2.45198,0.044265,-10.5795,0.0434604
1827748232111023,756.993,289.993,575,-9.43462,0.0433678,-2.52202,0.0474972,-10.8937,0.0452587
1827752658113339,756.993,280,575,-9.40496,0.0368827,-2.44397,0.0453472,-11.053,0.0522973
1827757084112690,756.993,269.998,575,-9.45673,0.0430298,-2.48273,0.0619552,-11.1168,0.0442705
1827761510111118,756.993,259.995,575,-9.38932,0.0354672,-2.4043,0.041767,-11.1611,0.043091
1827765936112722,756.993,249.993,575,-9.30295,0.0394109,-2.30536,0.0454221,-11.3111,0.0417892
1827770362112735,756.993,240,575,-9.32763,0.0347935,-2.31429,0.0566441,-11.4423,0.0554234
1827774788113791,756.993,229.998,575,-9.35498,0.0364009,-2.2723,0.0478547,-11.5859,0.0632507
1827779214111559,756.993,219.995,575,-9.48169,0.036349,-2.1538,0.0388283,-11.6551,0.0496729
1827783640111632,756.993,209.993,575,-9.54389,0.0377683,-2.11087,0.0498985,-11.7876,0.0506491
1827788066112881,756.993,200,575,-9.64203,0.0486062,-2.03364,0.0479851,-11.9162,0.0688635
1827792492111273,756.993,189.998,575,-9.81299,0.0332747,-2.0866,0.0477088,-12.0019,0.060434
1827796918110649,756.993,179.995,575,-10.0922,0.0331652,-2.06312,0.0421139,-12.007,0.0484421
1827801344112570,756.993,169.993,575,-10.3041,0.0425943,-2.06013,0.0529829,-12.0307,0.0459166
1827805770110879,756.993,160,575,-10.6478,0.0308064,-2.1149,0.0416525,-11.9472,0.0537275
1827810196111431,756.993,149.998,575,-10.9093,0.036395,-2.1957,0.0474628,-11.7231,0.0478738
1827814622110759,756.993,139.995,575,-11.1102,0.0348834,-2.28266,0.0565147,-11.2362,0.0555063
1827819048111755,756.993,129.993,575,-11.0555,0.0341051,-2.37127,0.0495035,-10.7163,0.0457211
1827823474113004,756.993,120,575,-10.7677,0.037076,-2.55818,0.0447963,-10.1913,0.0640295
1827827900110629,756.993,109.998,575,-10.2971,0.0392586,-2.64896,0.0549858,-10.0377,0.0434503
1827832326112489,756.993,99.9953,575,-9.81807,0.0338715,-2.7414,0.0523821,-10.1385,0.0488602
1827836752113822,756.993,89.993,575,-9.49198,0.036666,-2.77094,0.0449843,-10.506,0.0481756
1827841178111950,756.993,80,575,-9.45538,0.0309688,-2.76778,0.0464695,-10.8825,0.04821
1827845608111540,756.993,69.9977,575,-9.61087,0.0343096,-2.8724,0.0465991,-11.2762,0.0517223
1827850034111025,756.993,59.9953,575,-9.84595,0.0346715,-2.84955,0.0429275,-11.3609,0.0765264
1827854460113732,756.993,49.993,575,-10.0661,0.0359355,-2.85706,0.0490408,-11.3246,0.0425374
1827858886113309,756.993,40,575,-10.1054,0.0345158,-2.79421,0.067412,-11.1637,0.049711
1827863312111914,756.993,29.9977,575,-10.1197,0.0376102,-2.84643,0.0451306,-11.0468,0.0436695
1827867738111084,756.993,19.9953,575,-10.0318,0.0312551,-2.83003,0.0614979,-10.9302,0.047234
1827872164113709,756.993,9.99298,575,-9.96467,0.0316016,-2.83297,0.0491867,-10.8542,0.0464467
1827876590110766,756.993,0,575,-9.83366,0.0359374,-2.85922,0.04501,-10.793,0.0448966
