Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
3889063709702386,480,189.998,200,-79.7506,0.181557,-192.772,0.244923,-200.523,0.299738
3889066713702117,480,189.998,200,-79.7315,0.175001,-192.896,0.224396,-200.274,0.294594
3889069717704115,480,189.998,200,-79.7224,0.176605,-192.736,0.208585,-200.217,0.261541
3889072721702946,480,189.998,200,-79.7653,0.197507,-192.547,0.249174,-200.046,0.272926
3889075725702341,480,189.998,200,-79.7681,0.212764,-192.791,0.202215,-200.301,0.272089
3889078729704052,480,189.998,200,-79.5716,0.16986,-192.617,0.242479,-200.169,0.295614
3889081733704539,480,189.998,200,-79.7922,0.226036,-192.482,0.218108,-200.142,0.288258
3889084737702590,480,189.998,200,-79.6673,0.166859,-192.374,0.212997,-200.155,0.243727
3889087741704181,480,189.998,200,-79.6792,0.165953,-192.21,0.220562,-199.902,0.291158
3889090745705280,480,189.998,200,-80.0717,0.165919,-192.264,0.231085,-200.252,0.30796
3889093749705251,480,189.998,200,-79.8948,0.184116,-192.282,0.253477,-200.056,0.225432
3889096753702665,480,189.998,200,-79.8596,0.189333,-191.946,0.306624,-200.135,0.292581
3889099757703032,480,189.998,200,-79.8832,0.185325,-191.981,0.302313,-199.916,0.232067
3889102761704911,480,189.998,200,-79.8999,0.207714,-191.865,0.277504,-200.205,0.296683
3889105765704054,480,189.998,200,-79.926,0.174858,-191.764,0.275944,-200.31,0.266324
3889108767703204,480,189.998,200,-79.9374,0.175847,-191.922,0.199587,-200.18,0.226535
3889111771702935,480,189.998,200,-79.8243,0.176794,-192.005,0.258425,-199.875,0.246354
3889114775702054,480,189.998,200,-79.9205,0.171233,-192.103,0.215878,-200.1,0.266839
3889117779703957,480,189.998,200,-80.0074,0.19135,-191.692,0.261593,-199.799,0.234658
3889120781704283,480,189.998,200,-80.01,0.195531,-192.253,0.212188,-199.936,0.278407
3889123785702826,480,189.998,200,-80.0143,0.166924,-191.881,0.209291,-199.96,0.252969
3889126789702461,480,189.998,200,-79.9105,0.177119,-191.901,0.287629,-199.852,0.243505
3889129791705163,480,189.998,200,-79.9558,0.20178,-191.815,0.244183,-199.713,0.262002
3889132795705301,480,189.998,200,-80.13,0.167768,-191.763,0.270541,-199.752,0.268506
3889135799704060,480,189.998,200,-80.2183,0.188751,-191.876,0.272534,-199.874,0.237081
3889138803703491,480,189.998,200,-80.3102,0.201834,-191.88,0.245198,-199.859,0.259805
3889141807704026,480,189.998,200,-80.3011,0.189889,-191.839,0.254653,-200.178,0.253595
3889144811702749,480,189.998,200,-80.4576,0.193186,-191.199,0.262497,-200.079,0.276952
3889147815704448,480,189.998,200,-80.5575,0.189081,-191.494,0.263436,-199.992,0.308115
3889150819703387,480,189.998,200,-80.6347,0.176228,-191.54,0.239589,-199.812,0.247598
3889153821702189,480,189.998,200,-80.4337,0.229451,-191.289,0.269646,-200.053,0.251815
3889156823702443,480,189.998,200,-80.7618,0.223202,-191.372,0.238324,-199.814,0.24562
3889159827702330,480,189.998,200,-80.702,0.177475,-191.182,0.251276,-199.986,0.251604
3889162831703537,480,189.998,200,-80.5759,0.191601,-191.133,0.304653,-199.738,0.256694
3889165835703772,480,189.998,200,-80.4703,0.171725,-191.312,0.278687,-199.625,0.264679
3889168839702470,480,189.998,200,-80.5365,0.206582,-190.857,0.240177,-199.759,0.251573
3889171843702333,480,189.998,200,-80.6265,0.201708,-191.103,0.234852,-199.987,0.259869
3889174847703276,480,189.998,200,-80.7273,0.17011,-191.058,0.252619,-200.107,0.290805
3889177849702714,480,189.998,200,-80.3677,0.17786,-190.843,0.290395,-199.774,0.284539
3889180851702656,480,189.998,200,-80.4916,0.185971,-190.836,0.252403,-199.802,0.28546
3889183853706606,480,189.998,200,-80.6181,0.212561,-190.879,0.234609,-199.929,0.246617
3889186857703217,480,189.998,200,-80.5899,0.249622,-190.734,0.227397,-200.08,0.267564
3889189861703608,480,189.998,200,-80.5819,0.185337,-190.625,0.31801,-199.748,0.276142
3889192863704450,480,189.998,200,-80.4655,0.187988,-190.441,0.228954,-199.672,0.27248
3889195865702628,480,189.998,200,-80.3005,0.158857,-190.321,0.23524,-199.402,0.337198
3889198869704483,480,189.998,200,-80.3262,0.161172,-190.226,0.244135,-199.016,0.252109
3889201871702985,480,189.998,200,-80.653,0.191882,-190.977,0.280697,-199.947,0.258516
3889204875705536,480,189.998,200,-80.6554,0.198288,-190.902,0.264658,-199.776,0.317546
3889207885702437,480,189.998,200,-80.7722,0.199969,-190.693,0.310544,-199.685,0.240708
3889210887705055,480,189.998,200,-80.9316,0.162468,-190.711,0.253253,-199.686,0.295382
3889213891704042,480,189.998,200,-81.0091,0.170619,-190.238,0.279669,-199.596,0.308463
3889216893703732,480,189.998,200,-81.1346,0.197121,-190.468,0.226293,-199.515,0.300929
3889219895703254,480,189.998,200,-81.2536,0.167962,-190.613,0.351636,-200.381,0.45177
3889222897704960,480,189.998,200,-81.4777,0.186818,-190.575,0.332899,-200.508,0.275639
3889225899705022,480,189.998,200,-81.1454,0.20386,-190.354,0.245957,-199.692,0.258904
3889228903705197,480,189.998,200,-81.5054,0.18132,-190.301,0.22256,-200.346,0.539351
3889231905702751,480,189.998,200,-81.5923,0.186644,-190.627,0.320379,-200.935,0.282585
3889234907704049,480,189.998,200,-81.3729,0.234859,-189.926,0.246135,-200.169,0.2563
3889237909704771,480,189.998,200,-81.3274,0.17021,-189.695,0.23555,-199.712,0.426603
3889240911704413,480,189.998,200,-81.297,0.19082,-189.498,0.214615,-199.909,0.293047
3889243913703371,480,189.998,200,-81.3067,0.193551,-189.757,0.275738,-199.621,0.3032
3889246915702029,480,189.998,200,-81.435,0.197517,-189.677,0.248032,-199.781,0.226537
3889249919703632,480,189.998,200,-81.3992,0.1654,-189.827,0.240505,-199.907,0.231201
3889252923702511,480,189.998,200,-81.4194,0.164374,-189.887,0.226932,-199.617,0.282094
3889255927702386,480,189.998,200,-81.2964,0.159129,-189.973,0.252373,-199.957,0.269954
3889258929702040,480,189.998,200,-81.537,0.171201,-189.991,0.273858,-199.685,0.262639
3889261931704394,480,189.998,200,-81.3875,0.173616,-190.018,0.289231,-199.52,0.299451
3889264935702853,480,189.998,200,-81.4943,0.175217,-189.53,0.238945,-199.737,0.334827
3889267937702831,480,189.998,200,-81.6861,0.233,-189.821,0.255776,-199.989,0.265101
3889270939703157,480,189.998,200,-81.8363,0.200616,-189.544,0.271531,-199.385,0.26821
3889273941703207,480,189.998,200,-81.7914,0.190986,-189.695,0.31742,-199.386,0.262034
3889276943705309,480,189.998,200,-81.7609,0.168483,-189.43,0.246833,-199.398,0.219977
3889279945704267,480,189.998,200,-81.8966,0.170691,-189.463,0.213256,-199.428,0.319553
3889282947703585,480,189.998,200,-81.6461,0.178086,-189.212,0.263487,-199.354,0.232029
3889285949703767,480,189.998,200,-81.8214,0.207071,-189.471,0.290553,-199.53,0.296473
3889288951704633,480,189.998,200,-81.8724,0.176243,-189.582,0.247032,-199.611,0.26223
3889291955702768,480,189.998,200,-81.9176,0.187326,-189.547,0.275127,-199.413,0.346072
3889294957704282,480,189.998,200,-82.0147,0.196849,-189.491,0.340342,-199.543,0.316162
3889297959705544,480,189.998,200,-81.9582,0.205343,-189.576,0.268489,-199.706,0.25647
3889300963703774,480,189.998,200,-81.9021,0.146484,-189.613,0.27648,-199.616,0.282764
3889303965704724,480,189.998,200,-81.8868,0.220396,-189.505,0.252468,-199.616,0.263383
3889306969702223,480,189.998,200,-82.0542,0.180849,-189.336,0.202559,-199.516,0.280716
3889309973703682,480,189.998,200,-82.3487,0.356293,-189.968,0.924577,-200.19,1.32561
3889312977704421,480,189.998,200,-5230.62,750.318,-10731.7,1162.48,-6568.37,492.159
3889315981702748,480,189.998,200,-12498,1780.19,-13623.3,493.757,-8510.75,2880.69
