Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4125634599732955,467.998,0,440,0.0158349,0.000382769,0.00156976,0.000293382
4125643729731249,467.998,89.993,440,0.0211323,0.000963561,0.00124104,0.000236659
4125652859731282,467.998,179.995,440,0.0209524,0.000720794,-0.00331167,0.000491705
4125661989731964,467.998,269.998,440,0.0159883,0.000950305,-0.00369465,0.000219125
4125671119731325,467.998,360,440,0.0160319,0.000641178,0.00112172,0.000533024
4125698299730359,467.998,0,469,0.015905,0.000398491,0.00151933,0.000303334
4125707429731089,467.998,89.993,469,0.0210891,0.000300442,0.00111818,0.000259379
4125716559732166,467.998,179.995,469,0.020866,0.000772725,-0.00334032,0.000521117
4125725689730448,467.998,269.998,469,0.0158413,0.000681894,-0.00393185,0.000331712
4125734819730625,467.998,360,469,0.0159911,0.000611536,0.00114843,0.000512989
4125762001731884,467.998,0,498,0.0158502,0.000341256,0.00152197,0.000236333
4125771131731642,467.998,89.993,498,0.0211305,0.000858178,0.00111804,0.000232366
4125780261731423,467.998,179.995,498,0.020845,0.000729149,-0.00339232,0.000474085
4125789391730821,467.998,269.998,498,0.0159296,0.000982169,-0.00380889,0.000386297
4125798521732846,467.998,360,498,0.0159469,0.000556328,0.00111862,0.000473056
4125825703732653,467.998,0,527,0.0156978,0.000555425,0.00173678,0.000543741
4125834833730731,467.998,89.993,527,0.0210319,0.000674031,0.00094574,0.000246714
4125843963731112,467.998,179.995,527,0.0207428,0.000828098,-0.00344398,0.000598053
4125853093730882,467.998,269.998,527,0.0158789,0.000754409,-0.0039361,0.000375982
4125862223732307,467.998,360,527,0.0159355,0.000641712,0.00111302,0.000484874
4125889403731078,467.998,0,556,0.0157147,0.000543881,0.00173872,0.000436516
4125898533730847,467.998,89.993,556,0.0210752,0.000534965,0.000892662,0.000215325
4125907663730268,467.998,179.995,556,0.020679,0.00082077,-0.00351375,0.000518521
4125916793731322,467.998,269.998,556,0.0158893,0.000900264,-0.00391054,0.000436473
4125925923731007,467.998,360,556,0.0159776,0.00053289,0.00114158,0.000395071
4125953101732041,467.998,0,585,0.0154611,0.000415569,0.00189134,0.000317932
4125962231731474,467.998,89.993,585,0.0210818,0.000824454,0.000944606,0.000220337
4125971361730272,467.998,179.995,585,0.0206656,0.000729179,-0.00360743,0.000526273
4125980491732825,467.998,269.998,585,0.0158573,0.000903272,-0.00394937,0.000423479
4125989621730794,467.998,360,585,0.0159189,0.000547533,0.00111904,0.000358163
4126016801731809,467.998,0,614,0.015475,0.000424156,0.00189032,0.000374601
4126025931733546,467.998,89.993,614,0.0210504,0.000700556,0.000831749,0.000247719
4126035061731420,467.998,179.995,614,0.0205171,0.000773669,-0.00368129,0.00050822
4126044191731237,467.998,269.998,614,0.015887,0.000904174,-0.00398146,0.000529873
4126053321733419,467.998,360,614,0.0158868,0.000485447,0.0010583,0.0003799
4126080503732206,467.998,0,643,0.0153836,0.000463722,0.00186374,0.000336321
4126089633730691,467.998,89.993,643,0.021008,0.000538341,0.000817381,0.000277878
4126098763732225,467.998,179.995,643,0.0205035,0.000872123,-0.00375084,0.0006364
4126107893730962,467.998,269.998,643,0.015845,0.000735516,-0.00408784,0.000478232
4126117023730792,467.998,360,643,0.0158291,0.00041586,0.00103087,0.000355946
4126144205733119,467.998,0,672,0.0153685,0.000403083,0.00186988,0.000351379
4126153335731376,467.998,89.993,672,0.0209845,0.000535966,0.000746662,0.000292033
4126162465731626,467.998,179.995,672,0.0204633,0.000734512,-0.00378282,0.000478494
4126171595731371,467.998,269.998,672,0.0158448,0.00101627,-0.0041051,0.00047496
4126180725730469,467.998,360,672,0.0158446,0.000436996,0.00111107,0.00038638
4126207905731255,467.998,0,701,0.015311,0.000414271,0.00181399,0.000334732
4126217035731276,467.998,89.993,701,0.0209205,0.000546699,0.000693059,0.000423401
4126226165733242,467.998,179.995,701,0.0203489,0.000838289,-0.0038503,0.000531819
4126235295731859,467.998,269.998,701,0.0158376,0.000705768,-0.00413271,0.000369828
4126244425732541,467.998,360,701,0.0158439,0.000396682,0.00106264,0.000319902
4126271605731599,467.998,0,730,0.0152529,0.000328023,0.00182073,0.000323281
4126280737732585,467.998,89.993,730,0.020943,0.000413332,0.000655014,0.000193278
4126289867730807,467.998,179.995,730,0.02026,0.000864906,-0.00391941,0.000530939
4126298997733120,467.998,269.998,730,0.0158237,0.00072313,-0.00417692,0.000474463
4126308127732014,467.998,360,730,0.0157925,0.000403276,0.00110172,0.000330123
4126335307731540,467.998,0,759,0.0151448,0.000282227,0.00179561,0.000284473
4126344437731549,467.998,89.993,759,0.0209278,0.000279215,0.000660537,0.000166715
4126353567732243,467.998,179.995,759,0.0202866,0.000734531,-0.00398741,0.000470667
4126362697730656,467.998,269.998,759,0.0157225,0.000727171,-0.00425112,0.000520993
4126371827732202,467.998,360,759,0.0157705,0.000409996,0.00108875,0.000354385
4126399007731788,467.998,0,788,0.0152145,0.000508604,0.00169294,0.000452863
4126408137732122,467.998,89.993,788,0.0208298,0.000358889,0.000506178,0.00037233
4126417267730787,467.998,179.995,788,0.0200927,0.00103228,-0.0040082,0.000658258
4126426397733064,467.998,269.998,788,0.015694,0.000653405,-0.00427871,0.000444811
4126435527733182,467.998,360,788,0.0157269,0.000431976,0.00107371,0.000361074
4126462707733380,467.998,0,817,0.0150919,0.000346506,0.00171306,0.000351265
4126471837732778,467.998,89.993,817,0.0208383,0.000426377,0.000507359,0.000463264
4126480967731899,467.998,179.995,817,0.0201052,0.000803198,-0.00407922,0.000514085
4126490097733661,467.998,269.998,817,0.0156437,0.000678041,-0.00434167,0.000513769
4126499227731702,467.998,360,817,0.0157302,0.00037695,0.00108486,0.000316818
4126526409730369,467.998,0,846,0.0151101,0.00026191,0.00161339,0.000248784
4126535539733199,467.998,89.993,846,0.0207905,0.000369929,0.000398306,0.000393063
4126544669733412,467.998,179.995,846,0.0199918,0.000649197,-0.0040935,0.000339261
4126553799732246,467.998,269.998,846,0.0155987,0.000625944,-0.00437576,0.000531836
4126562929731055,467.998,360,846,0.0156954,0.000358455,0.00100679,0.000320901
4126590109733257,467.998,0,875,0.0211004,0.0034679,-0.00219838,0.00100896
4126599239731323,467.998,89.993,875,0.020959,0.00252381,-0.00212366,0.000769042
4126608369731656,467.998,179.995,875,0.0209517,0.00252984,-0.00227508,0.00074769
4126617499733526,467.998,269.998,875,0.0175862,0.000500931,-0.00549381,0.000532454
4126626629731795,467.998,360,875,0.0140277,0.000568448,-0.00125323,0.000126998
4126653809731033,467.998,0,904,0.0212273,0.00372949,-0.00200501,0.00101612
4126662939733131,467.998,89.993,904,0.0210836,0.00240154,-0.00191616,0.000720624
4126672069730248,467.998,179.995,904,0.0179256,0.000468665,-0.00562776,0.000407608
4126681199731302,467.998,269.998,904,0.0139899,0.000542256,-0.00195758,0.000204437
4126690329731395,467.998,360,904,0.0181123,0.000367995,0.00152744,0.000158242
4126717511733638,467.998,0,933,0.018048,0.000512293,0.00215193,0.000104965
4126726641731176,467.998,89.993,933,0.0210363,0.000607852,-0.00214356,0.000148001
4126735771732721,467.998,179.995,933,0.020984,0.00218124,-0.0021823,0.000720239
4126744901731519,467.998,269.998,933,0.0176495,0.000580898,-0.00570743,0.000404367
4126754031733448,467.998,360,933,0.0174745,0.00171543,-0.00570021,0.000159669
4126781213731431,467.998,0,962,0.0211739,0.00293336,-0.00193244,0.000906987
4126790343732281,467.998,89.993,962,0.0212618,0.00261812,-0.00203535,0.000758185
4126799473731042,467.998,179.995,962,0.0178199,0.000453493,-0.00579237,0.000519626
4126808603733320,467.998,269.998,962,0.0138454,0.000611881,-0.0020371,0.000119837
4126817733733521,467.998,360,962,0.0179952,0.000325858,0.00146352,0.000220414
4126844913732532,467.998,0,991,0.0210963,0.00363109,-0.0024614,0.00132127
4126854043731785,467.998,89.993,991,0.0209771,0.00300654,-0.00241697,0.00108849
4126863173731674,467.998,179.995,991,0.0172984,0.000404873,-0.00581503,0.000467899
4126872307731418,467.998,269.998,991,0.0137686,0.000618212,-0.00152416,0.000236366
4126881437733455,467.998,360,991,0.0183719,0.000391815,0.00134523,0.000204573
