Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
552445242445830,0,0,575,-7.85551,0.0390865,-3.28475,0.0484598,-10.0151,0.0435854
552449662447947,0,9.99298,575,-8.03222,0.039459,-3.31162,0.0533583,-9.97156,0.0467944
552454082445984,0,19.9953,575,-8.18792,0.0487422,-3.27865,0.0539035,-9.98422,0.0489834
552458502445569,0,29.9977,575,-8.36316,0.0378041,-3.29289,0.0510418,-10.0528,0.0466083
552462922445467,0,40,575,-8.53623,0.0364563,-3.2978,0.0447262,-10.0795,0.0424852
552467342446648,0,49.993,575,-8.73914,0.036855,-3.33766,0.0543415,-10.117,0.0632736
552471762447781,0,59.9953,575,-8.81745,0.0372129,-3.32314,0.043829,-10.2734,0.0479679
552476182446262,0,69.9977,575,-8.92785,0.0399309,-3.34533,0.0417256,-10.4043,0.0464623
552480602446999,0,80,575,-9.0366,0.0443535,-3.32405,0.0489911,-10.5284,0.0498865
552485022445672,0,89.993,575,-9.0453,0.0361144,-3.30398,0.0542824,-10.7344,0.0483486
552489442444957,0,99.9953,575,-9.06972,0.0398085,-3.29155,0.0482742,-10.8955,0.0462527
552493862447782,0,109.998,575,-9.06909,0.0444347,-3.29897,0.0526678,-11.1464,0.057596
552498282446935,0,120,575,-9.04604,0.0361057,-3.26366,0.0483952,-11.2516,0.0483036
552502702445332,0,129.993,575,-8.99202,0.0410866,-3.33391,0.0577843,-11.4196,0.0511157
552507122447773,0,139.995,575,-8.87217,0.0364319,-3.3394,0.054323,-11.6087,0.0554205
552511542446062,0,149.998,575,-8.7713,0.0380164,-3.2772,0.0488849,-11.634,0.0442512
552515962447003,0,160,575,-8.65677,0.038399,-3.33862,0.0474827,-11.7259,0.0502143
552520382445352,0,169.993,575,-8.45257,0.0432098,-3.2976,0.0584653,-11.7284,0.0476449
552524802447433,0,179.995,575,-8.2886,0.0419657,-3.33063,0.0583672,-11.7956,0.0514185
552529222445578,0,189.998,575,-8.11063,0.0390445,-3.28855,0.0408647,-11.8866,0.0492829
552533642446939,0,200,575,-7.94547,0.033545,-3.28408,0.0592178,-11.8605,0.0525406
552538062445876,0,209.993,575,-7.81575,0.0462788,-3.31445,0.0470583,-11.7691,0.0442276
552542482446698,0,219.995,575,-7.65875,0.0409834,-3.27566,0.0464977,-11.7666,0.0482557
552546902446679,0,229.998,575,-7.5094,0.0465609,-3.24905,0.047493,-11.6803,0.0570445
552551322446060,0,240,575,-7.36995,0.0421707,-3.28205,0.0496104,-11.5888,0.0461273
552555742446653,0,249.993,575,-7.27832,0.0478376,-3.34036,0.0512303,-11.501,0.0569368
552560162446322,0,259.995,575,-7.18177,0.0399837,-3.30395,0.0462905,-11.4178,0.0394168
552564582445967,0,269.998,575,-7.20213,0.0339583,-3.32426,0.054842,-11.3029,0.0511324
552569002445636,0,280,575,-7.16044,0.0403377,-3.34736,0.0462765,-11.1152,0.0445923
552573422445461,0,289.993,575,-7.17019,0.0515189,-3.34519,0.0476864,-10.9438,0.0470958
552577842446138,0,299.995,575,-7.1264,0.038657,-3.32008,0.0487671,-10.666,0.0428492
552582262446551,0,309.998,575,-7.1786,0.0363701,-3.27718,0.0425473,-10.6022,0.0571487
552586682448044,0,320,575,-7.29293,0.0375159,-3.27205,0.0408406,-10.441,0.0510792
552591102445361,0,329.993,575,-7.38049,0.0464269,-3.30789,0.0495339,-10.3233,0.0444215
552595522447682,0,339.995,575,-7.54771,0.0364361,-3.28952,0.0601034,-10.1955,0.045262
552599942445095,0,349.998,575,-7.6696,0.0356286,-3.32373,0.0461303,-10.0475,0.039292
552604362445892,0,360,575,-7.82678,0.0333846,-3.29277,0.0520125,-10.0258,0.0451745
552632042447993,0,0,575,-7.86092,0.0377034,-3.29107,0.0571905,-10.0344,0.0532204
552687580446621,756.993,0,575,-8.62707,0.04494,-3.53285,0.0431307,-10.1414,0.0466033
552692000446530,756.993,9.99298,575,-8.77327,0.0329962,-3.55327,0.0447288,-10.3147,0.0539247
552696420447303,756.993,19.9953,575,-8.81087,0.03437,-3.53705,0.0398206,-10.7059,0.0391466
552700840445040,756.993,29.9977,575,-8.54989,0.0348191,-3.39049,0.0554576,-10.8895,0.0504374
552705260446113,756.993,40,575,-8.45314,0.037667,-3.34005,0.0506438,-10.9438,0.0393346
552709680446598,756.993,49.993,575,-8.29097,0.0399847,-3.2258,0.0480866,-11.0195,0.0614696
552714100446507,756.993,59.9953,575,-8.11167,0.0306708,-3.3043,0.0471592,-10.8485,0.0557318
552718520447436,756.993,69.9977,575,-8.00226,0.04105,-3.35543,0.054553,-10.679,0.0534093
552722940446109,756.993,80,575,-7.98158,0.0349142,-3.33142,0.0532828,-10.5107,0.0401395
552727360447422,756.993,89.993,575,-8.11081,0.0426679,-3.37697,0.0493438,-10.2599,0.0516829
552731780446887,756.993,99.9953,575,-8.31975,0.0376834,-3.36152,0.047269,-10.0962,0.044595
552736200446689,756.993,109.998,575,-8.66237,0.0475191,-3.3235,0.0411672,-10.0403,0.0455756
552740620446346,756.993,120,575,-8.99572,0.0483559,-3.32187,0.043484,-10.2513,0.0504279
552745040447095,756.993,129.993,575,-9.19026,0.0397189,-3.19844,0.0511464,-10.5595,0.0500511
552749462446211,756.993,139.995,575,-9.278,0.0385893,-3.11697,0.0462856,-10.8412,0.0549531
552753882448100,756.993,149.998,575,-9.38155,0.0356511,-3.04609,0.0475553,-10.9435,0.0508996
552758302446113,756.993,160,575,-9.47763,0.0334296,-2.95744,0.0441241,-11.4292,0.0470802
552762722446358,756.993,169.993,575,-9.19798,0.0401064,-2.93235,0.0446957,-12.0121,0.0490451
552767142446519,756.993,179.995,575,-8.8697,0.0368772,-2.92741,0.0460973,-12.0758,0.0545204
552771562448576,756.993,189.998,575,-8.83245,0.0479588,-2.94959,0.0520017,-12.2582,0.0424951
552775982445353,756.993,200,575,-8.3749,0.0421873,-2.94297,0.041462,-12.8505,0.0498815
552780402447470,756.993,209.993,575,-7.67974,0.036748,-2.99221,0.0412264,-12.4982,0.0456448
552784822447704,756.993,219.995,575,-7.53203,0.0438816,-3.04136,0.0463433,-12.3061,0.0470609
552789242446437,756.993,229.998,575,-7.20531,0.038007,-3.07925,0.0477237,-12.3794,0.0550965
552793662446874,756.993,240,575,-6.62493,0.0419697,-3.10355,0.0431904,-12.2574,0.0483267
552798082446051,756.993,249.993,575,-6.26057,0.0343789,-3.17893,0.0481462,-11.3565,0.051414
552802502446644,756.993,259.995,575,-6.73044,0.0431679,-3.22309,0.0608518,-10.7464,0.0539155
552806922447225,756.993,269.998,575,-7.01895,0.0442621,-3.20824,0.0458145,-10.9155,0.0525037
552811342448310,756.993,280,575,-6.80925,0.0355481,-3.18542,0.0495143,-11.1328,0.0406908
552815762446875,756.993,289.993,575,-6.42644,0.035866,-3.175,0.0484182,-10.5663,0.0416023
552820182446496,756.993,299.995,575,-6.78721,0.042705,-3.26043,0.0463493,-9.80868,0.0568083
552824602445865,756.993,309.998,575,-7.26477,0.0410572,-3.31299,0.0482241,-9.80179,0.0451463
552829022446230,756.993,320,575,-7.44485,0.0377396,-3.45415,0.0633557,-9.86255,0.0451974
552833442447183,756.993,329.993,575,-7.52176,0.0407076,-3.4746,0.0432833,-9.62529,0.0435713
552837862445964,756.993,339.995,575,-8.16074,0.0383321,-3.52214,0.0438118,-9.35225,0.0428524
552842282446977,756.993,349.998,575,-8.57323,0.044621,-3.49252,0.0431613,-9.90746,0.0496581
552846702446790,756.993,360,575,-8.66775,0.0343071,-3.54765,0.0461827,-10.0689,0.05517
552874386447785,756.993,0,575,-8.62463,0.0360593,-3.64021,0.0544259,-10.122,0.0460502
