Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1829189626113164,756.993,360,980,-9.90141,0.0302145,-2.77605,0.0437459,-10.9598,0.051182
1829194052112584,756.993,349.998,980,-9.78435,0.0374503,-2.81609,0.0556341,-10.9614,0.0521857
1829198478110541,756.993,339.995,980,-9.78081,0.0363922,-2.80613,0.0430913,-11.0434,0.0680175
1829202904112217,756.993,329.993,980,-9.80858,0.0412664,-2.89077,0.0434875,-11.0263,0.0522001
1829207330112526,756.993,320,980,-9.80255,0.0317541,-2.90037,0.0428657,-10.965,0.0835691
1829211756111190,756.993,309.998,980,-9.72344,0.0385678,-2.96458,0.0418621,-10.9492,0.0661298
1829216182112384,756.993,299.995,980,-9.6303,0.0379638,-2.87007,0.0416818,-10.9904,0.0724131
1829220608111105,756.993,289.993,980,-9.60005,0.0345346,-2.811,0.0546295,-11.0707,0.05874
1829225034110690,756.993,280,980,-9.64408,0.0382939,-2.79024,0.0384284,-11.1687,0.0487807
1829229460113143,756.993,269.998,980,-9.64662,0.036566,-2.77332,0.0555878,-11.2692,0.053859
1829233886110689,756.993,259.995,980,-9.61126,0.0374595,-2.70353,0.0431045,-11.3335,0.0488193
1829238312111990,756.993,249.993,980,-9.63696,0.0333607,-2.58481,0.0463167,-11.4469,0.0557623
1829242738113327,756.993,240,980,-9.66011,0.034557,-2.44635,0.054925,-11.4628,0.051682
1829247164113945,756.993,229.998,980,-9.70112,0.0460303,-2.28611,0.0464883,-11.5602,0.0806313
1829251590112582,756.993,219.995,980,-9.70515,0.0395419,-2.19944,0.0373284,-11.621,0.0508637
1829256018111482,756.993,209.993,980,-9.73583,0.0365673,-2.17631,0.0440945,-11.7307,0.0450028
1829260444111343,756.993,200,980,-9.82426,0.0400676,-2.14919,0.0451259,-11.6887,0.0466809
1829264870113148,756.993,189.998,980,-9.93623,0.0406328,-2.07757,0.0510056,-11.7847,0.0377267
1829269296113285,756.993,179.995,980,-10.0257,0.0373801,-2.20021,0.0478445,-11.8204,0.0500096
1829273722113603,756.993,169.993,980,-10.2157,0.0363537,-2.19088,0.0487679,-11.8465,0.0582943
1829278148113448,756.993,160,980,-10.4258,0.0314919,-2.25452,0.0533659,-11.8352,0.060439
1829282574110616,756.993,149.998,980,-10.6507,0.0382051,-2.41331,0.0425619,-11.6497,0.0440468
1829287000110736,756.993,139.995,980,-10.787,0.0409046,-2.60609,0.0524862,-11.2687,0.042614
1829291426111853,756.993,129.993,980,-10.7311,0.039846,-2.72219,0.0372089,-10.8994,0.0598365
1829295852111517,756.993,120,980,-10.4767,0.0341479,-2.80528,0.046201,-10.5694,0.0450064
1829300278113834,756.993,109.998,980,-10.1507,0.0410276,-2.90718,0.0444273,-10.4708,0.0486972
1829304704113151,756.993,99.9953,980,-9.78392,0.0337508,-2.87521,0.0472179,-10.6326,0.0482224
1829309130112923,756.993,89.993,980,-9.61872,0.0340378,-2.78252,0.053931,-10.9348,0.0512979
1829313556113955,756.993,80,980,-9.60369,0.0334515,-2.74916,0.0415808,-11.3332,0.0474419
1829317982113271,756.993,69.9977,980,-9.72888,0.043396,-2.65573,0.0415533,-11.5527,0.0520524
1829322408111628,756.993,59.9953,980,-9.93841,0.041394,-2.57808,0.0560873,-11.6787,0.0539275
1829326834112588,756.993,49.993,980,-10.1418,0.0367537,-2.49327,0.0458903,-11.5234,0.0545222
1829331260111136,756.993,40,980,-10.2385,0.035344,-2.52913,0.0413211,-11.3199,0.0456382
1829335686113753,756.993,29.9977,980,-10.174,0.0386506,-2.54124,0.0466725,-11.201,0.0518948
1829340112112421,756.993,19.9953,980,-10.1268,0.0385638,-2.63775,0.0436789,-11.0755,0.0560583
1829344538110639,756.993,9.99298,980,-10.0181,0.0341308,-2.57135,0.0442137,-10.9981,0.0486404
1829348964110965,756.993,0,980,-9.91028,0.0311973,-2.65055,0.0425354,-10.9667,0.0526101
