Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1204127795653089,0,0,0,211.25,0.00152872,227.659,0.000988737,233.953,0.00337844
1204131797650846,0,0,0,211.25,0.00155604,227.659,0.000962059,233.953,0.00359602
1204135799652899,0,0,0,211.251,0.00148227,227.659,0.000991319,233.953,0.00348436
1204139801652732,0,0,0,211.25,0.00148162,227.659,0.0009038,233.953,0.00350775
1204143803651101,0,0,0,211.249,0.00138561,227.658,0.000825008,233.952,0.00399285
1204147805652878,0,0,0,211.25,0.00140508,227.658,0.000791789,233.952,0.0031822
1204151807653023,0,0,0,211.249,0.00150728,227.658,0.000756842,233.952,0.00320098
1204155809652376,0,0,0,211.249,0.00142412,227.658,0.000552225,233.952,0.00332701
1204159811651825,0,0,0,211.248,0.00127594,227.658,0.00067815,233.952,0.00346254
1204163813650662,0,0,0,211.249,0.00159492,227.658,0.000620258,233.951,0.00372569
1204167815652595,0,0,0,211.249,0.00169977,227.658,0.000706355,233.953,0.00373158
1204171817650976,0,0,0,211.248,0.00140841,227.658,0.000654088,233.952,0.00329756
1204175819653821,0,0,0,211.247,0.00160022,227.657,0.000951767,233.951,0.00320709
1204179821653643,0,0,0,211.246,0.00157512,227.657,0.0010117,233.949,0.00292423
1204183823651952,0,0,0,211.246,0.00152626,227.657,0.00100854,233.95,0.0027911
1204187825651065,0,0,0,211.247,0.00146451,227.657,0.000998541,233.95,0.00321724
1204191827651054,0,0,0,211.247,0.00162343,227.657,0.00100219,233.951,0.00329769
1204195829650947,0,0,0,211.246,0.00140466,227.657,0.000996365,233.949,0.00303228
1204199831652088,0,0,0,211.245,0.00154592,227.657,0.00099557,233.949,0.002864
1204203833652665,0,0,0,211.245,0.00143736,227.657,0.00100046,233.95,0.00323253
1204207835653422,0,0,0,211.246,0.00147665,227.657,0.000995533,233.95,0.00337651
1204211837652307,0,0,0,211.247,0.00143535,227.657,0.000998923,233.95,0.00330492
1204215841651509,0,0,0,211.247,0.00134328,227.657,0.0009963,233.95,0.00314593
1204219847651748,0,0,0,211.248,0.0014568,227.657,0.000948434,233.949,0.00334356
1204223849651785,0,0,0,211.248,0.0015025,227.657,0.000977144,233.949,0.00327749
1204227851654186,0,0,0,211.247,0.00160184,227.657,0.000875216,233.949,0.00345029
1204231853651307,0,0,0,211.247,0.00152916,227.657,0.000953312,233.949,0.00324138
