Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
3688338207444958,-15,0,300,2572.04,0.879141,2508.62,0.737153,-0.0120206,0.0158972
3688346625444389,-15,10.283,300,2570.67,1.1616,2507.63,0.948018,-0.0124869,0.0154032
3688355043443856,-15,20.5661,300,2568.61,1.00387,2506.77,0.785592,-0.0171046,0.0159941
3688363461445363,-15,30.8491,300,2566.39,0.831976,2506.25,0.616142,-0.0124927,0.015063
3688371879443318,-15,41.1415,300,2564.21,0.85011,2506.26,0.594607,-0.0121179,0.0156083
3688380297445197,-15,51.4246,300,2561.93,0.717554,2506.5,0.417559,-0.0137429,0.0151106
3688388715443417,-15,61.7076,300,2559.79,0.883189,2507.08,0.46568,-0.0132451,0.0159014
3688397133445236,-15,72,300,2557.72,0.669048,2507.95,0.568788,-0.0124011,0.0156969
3688405551442879,-15,82.283,300,2555.79,0.650262,2509.19,0.524965,-0.0131164,0.015147
3688413969442754,-15,92.5661,300,2553.99,0.748097,2510.88,0.693032,-0.0100522,0.0163187
3688422387443049,-15,102.849,300,2552.39,0.719926,2512.83,0.710155,-0.0129819,0.0159
3688430805444124,-15,113.142,300,2551.11,1.02142,2515.16,0.66841,-0.0119705,0.015173
3688439223442799,-15,123.425,300,2550.46,1.54745,2517.44,1.01499,-0.0123239,0.0163692
3688447641444031,-15,133.708,300,2549.89,3.30062,2519.63,1.31338,-0.0121736,0.0155824
3688456059444134,-15,144,300,2550.03,2.02148,2521.77,1.17848,-0.0128131,0.0156978
3688464477445089,-15,154.283,300,2550.57,1.69717,2523.72,1.06445,-0.0130019,0.0159797
3688472895444748,-15,164.566,300,2551.38,1.96818,2525.63,1.26256,-0.0114341,0.0160536
3688481313445091,-15,174.849,300,2552.62,2.27213,2527.26,1.24803,-0.0134597,0.0164592
3688489731443922,-15,185.142,300,2554.32,1.07592,2529.2,0.822491,-0.0120063,0.0154442
3688498149445693,-15,195.425,300,2556.26,0.78342,2530.78,0.891279,-0.0138645,0.0169819
3688506567442449,-15,205.708,300,2558.58,0.855788,2532.05,0.690321,-0.0119176,0.0155691
3688514985442840,-15,216,300,2561.1,0.85535,2532.9,0.585225,-0.0132079,0.0156903
3688523403445223,-15,226.283,300,2563.59,0.744102,2533.22,0.434026,-0.0142708,0.015643
3688531821445206,-15,236.566,300,2566.12,0.763956,2533.13,0.429147,-0.0124369,0.0169975
3688540239443641,-15,246.849,300,2568.64,0.786653,2532.54,0.546929,-0.0123525,0.0163585
3688548657442772,-15,257.142,300,2570.83,0.815283,2531.23,0.768262,-0.0126128,0.0167026
3688557075442467,-15,267.425,300,2572.77,0.761734,2529.79,0.80534,-0.0137014,0.0176329
3688565493444166,-15,277.708,300,2574.47,0.822369,2527.97,0.766245,-0.0103669,0.01769
3688573911443466,-15,288,300,2575.85,0.889217,2525.93,0.610327,-0.0142779,0.0169207
3688582329444769,-15,298.283,300,2576.73,1.22069,2523.64,0.634239,-0.0146842,0.0158149
3688590747443840,-15,308.566,300,2577.18,1.00966,2521.25,0.511637,-0.0141134,0.0161991
3688599165443391,-15,318.849,300,2577.32,1.28617,2519.03,0.487601,-0.0120664,0.0166477
3688607583444094,-15,329.142,300,2577.25,1.15339,2516.81,0.436286,-0.0138416,0.0167119
3688616001445157,-15,339.425,300,2576.77,1.05688,2514.61,0.585673,-0.0134454,0.016854
3688624419444000,-15,349.708,300,2575.73,1.35321,2512.45,0.772973,-0.0127816,0.0165509
3688632837443720,-15,360,300,2574.33,0.940828,2510.49,0.759585,-0.0144024,0.0170456
3688664517443314,-15,0,355,2572.75,0.761251,2508.48,0.558639,-0.0133696,0.0167108
3688672935444317,-15,10.283,355,2570.86,1.03431,2507.16,1.06486,-0.0126257,0.0158136
3688681355442601,-15,20.5661,355,2568.66,0.860457,2506.29,0.660944,-0.0119648,0.0151653
3688689773444756,-15,30.8491,355,2566.32,0.908935,2505.88,0.729197,-0.0140705,0.0163678
3688698191444007,-15,41.1415,355,2564,0.784395,2505.98,0.534807,-0.0125599,0.0162567
3688706609444542,-15,51.4246,355,2561.75,0.592538,2506.3,0.511492,-0.0144081,0.0162267
3688715027444825,-15,61.7076,355,2559.51,0.647747,2506.9,0.433588,-0.0125298,0.017925
3688723445445420,-15,72,355,2557.34,0.549079,2507.68,0.466258,-0.0122495,0.0177897
