Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
1135171440060265,81.9927,240,750,2566.08,9.33574,2474.74,13.3568
1135174460058475,81.9927,259.995,750,2561.12,5.81885,2477.34,14.7091
1135177480059973,81.9927,280,750,2557.82,6.57752,2481.79,8.35546
1135180500057152,81.9927,299.995,750,2557.28,5.55299,2487.62,6.44415
1135183520060042,81.9927,320,750,2558.64,10.8531,2493.22,19.3323
1135186540057448,81.9927,339.995,750,2561.93,25.3161,2496.99,21.5192
1135189560059618,81.9927,360,750,2565.88,28.392,2499.91,7.74977
1135215242060446,133.995,0,750,2559.51,10.5089,2500.14,4.68375
1135218262057924,133.995,19.9953,750,2565.93,21.4925,2501.83,3.77972
1135221282059302,133.995,40,750,2569.47,11.5083,2501.37,5.09112
1135224302060117,133.995,59.9953,750,2574.29,13.8498,2498.65,13.9925
1135227322060223,133.995,80,750,2576.51,6.83116,2496.16,11.8641
1135230342057197,133.995,99.9953,750,2578.17,6.5868,2493.87,6.21341
1135233362057291,133.995,120,750,2578.51,11.5182,2490.6,6.68919
1135236382059041,133.995,139.995,750,2578.66,9.33864,2485.03,7.08932
1135239402060155,133.995,160,750,2577.21,7.13551,2481.2,8.503
1135242422058845,133.995,179.995,750,2574.73,7.49722,2478.3,5.88425
1135245442059407,133.995,200,750,2571.24,7.75108,2476.37,4.74307
1135248462057857,133.995,219.995,750,2568.22,20.4026,2475.14,9.71162
1135251482060051,133.995,240,750,2562.54,6.64183,2476.14,11.5636
1135254502059377,133.995,259.995,750,2557.65,6.25186,2478.15,10.4988
1135257522058655,133.995,280,750,2554.46,3.39108,2482.64,5.85953
1135260542058785,133.995,299.995,750,2553.24,4.91959,2487.81,5.45266
1135263562058915,133.995,320,750,2553.39,6.20983,2492.53,11.338
1135266582057365,133.995,339.995,750,2557.75,17.7299,2497.91,16.3069
1135269602059943,133.995,360,750,2561.14,19.582,2500.67,5.29533
1135295282057083,185.996,0,750,2561.42,3.49546,2505.47,2.43959
1135298302058149,185.996,19.9953,750,2566.27,9.82577,2506.94,3.0222
1135301322057535,185.996,40,750,2571.7,9.39916,2506.76,3.84397
1135304342059801,185.996,59.9953,750,2575.98,11.7342,2504.64,10.8627
1135307362058023,185.996,80,750,2578.68,4.56584,2502.66,4.63804
1135310382058669,185.996,99.9953,750,2580.54,4.82739,2499.96,5.95045
1135313402059999,185.996,120,750,2581.67,6.46847,2495.9,7.75735
1135316422059085,185.996,139.995,750,2581.63,3.21024,2491.8,3.60519
1135319442058183,185.996,160,750,2579.96,4.10323,2486.92,3.88516
1135322462060533,185.996,179.995,750,2577.17,4.469,2483.58,3.19473
1135325482058311,185.996,200,750,2573,9.14516,2481.56,8.60868
1135328502060122,185.996,219.995,750,2568.97,12.0263,2481.16,5.47185
1135331522058104,185.996,240,750,2564.56,7.14192,2481.99,11.6724
1135334542060574,185.996,259.995,750,2559.76,6.3397,2484.55,7.45328
1135337562059732,185.996,280,750,2556.61,1.92781,2488.36,3.4174
1135340582058734,185.996,299.995,750,2555.47,2.26928,2493.15,4.49279
1135343602057352,185.996,320,750,2556.52,5.17411,2498.58,6.24536
1135346622057302,185.996,339.995,750,2559.1,6.30096,2502.76,5.88983
1135349642060180,185.996,360,750,2562.21,8.55833,2505.92,3.01456
1135375324061429,237.998,0,750,2575.6,5.66875,2503.44,3.34784
1135378344059015,237.998,19.9953,750,2578.63,12.7283,2505.04,4.41627
1135381364057693,237.998,40,750,2583.28,13.07,2505.71,6.1097
1135384384058543,237.998,59.9953,750,2589.04,11.0309,2503.48,10.7286
1135387404060473,237.998,80,750,2592.86,8.01915,2500.71,8.99902
1135390424057795,237.998,99.9953,750,2594.82,8.7124,2497.62,6.20986
1135393444057589,237.998,120,750,2595.3,24.3673,2496.86,30.9057
1135396464059711,237.998,139.995,750,2591.3,27.5551,2489.47,19.8
1135399484059685,237.998,160,750,2594.85,23.9742,2482.99,14.8287
1135402504123619,237.998,179.995,750,2591.61,34.4702,2483.09,44.2155
1135405524058505,237.998,200,750,2587.19,12.6522,2480.49,12.4263
1135408544058659,237.998,219.995,750,2577.64,43.5256,2480.45,46.6651
1135411564059617,237.998,240,750,2577.25,16.8085,2480.38,18.3971
1135414584060143,237.998,259.995,750,2574.42,10.1499,2483.21,2.74527
1135417604059697,237.998,280,750,2571.11,13.2751,2487.66,7.42282
1135420624058483,237.998,299.995,750,2569.26,13.3073,2491.96,6.53949
1135423644057653,237.998,320,750,2571.05,3.66293,2496.42,1.43261
1135426664057915,237.998,339.995,750,2573.23,5.29521,2500.77,2.73442
1135429684058573,237.998,360,750,2576.39,5.28664,2504.17,4.62997
1135455366060614,290,0,750,2561.93,9.07573,2504.72,7.79352
1135458386057996,290,19.9953,750,2564.25,28.5413,2506.85,6.90799
1135461406060346,290,40,750,2569.24,17.5322,2507.66,7.24956
1135464426060008,290,59.9953,750,2576.36,14.171,2505.71,11.6018
1135467446060186,290,80,750,2578.92,10.0836,2502.59,5.88776
1135470466060016,290,99.9953,750,2580.81,10.3004,2500.19,7.62386
1135473486058670,290,120,750,2582.61,7.29224,2495.06,6.85788
1135476506057936,290,139.995,750,2582.01,5.04043,2490.63,8.16203
1135479526059147,290,160,750,2580.06,5.85695,2486.68,7.54936
1135482546059445,290,179.995,750,2578.05,12.0927,2483.73,9.26107
1135485566058711,290,200,750,2573.73,16.1773,2481.88,7.58593
1135488586060437,290,219.995,750,2567.22,37.7616,2485.22,71.8988
1135491606059127,290,240,750,2563.32,22.4076,2483.59,25.8039
1135494626059677,290,259.995,750,2560.52,6.4086,2485.49,8.39277
1135497646057815,290,280,750,2558.53,11.8835,2489.15,7.32533
1135500666059841,290,299.995,750,2557.33,15.9682,2493.83,11.7574
1135503686060211,290,320,750,2557.99,7.08366,2497.9,12.5733
1135506706059321,290,339.995,750,2560.6,16.2268,2502.97,11.3523
1135509726059151,290,360,750,2562.9,14.9551,2505.23,5.772
1135535408060772,341.993,0,750,2558.04,8.61773,2505.01,5.52775
1135538428060614,341.993,19.9953,750,2558.95,34.0576,2508.02,7.45497
1135541448060636,341.993,40,750,2565.17,20.1101,2507.87,8.70824
1135544468060586,341.993,59.9953,750,2571.49,18.4317,2505.18,17.015
1135547488059600,341.993,80,750,2575.95,19.4686,2506.21,17.7844
1135550508060678,341.993,99.9953,750,2579.01,32.268,2499,34.1171
1135553528060568,341.993,120,750,2577.45,36.1225,2495.93,33.0285
1135556548058082,341.993,139.995,750,2578.91,14.804,2495.27,46.4433
1135559568059052,341.993,160,750,2575.94,13.9956,2487.31,15.0888
1135562588058522,341.993,179.995,750,2573.55,8.25672,2485.97,8.69129
1135565608060668,341.993,200,750,2571.53,25.8425,2479.47,42.1699
1135568628060606,341.993,219.995,750,2563.47,11.1025,2483.02,24.4274
1135571648059692,341.993,240,750,2557.72,22.9899,2485.63,32.1971
1135574668059990,341.993,259.995,750,2556.01,8.19134,2486.32,31.224
1135577688058968,341.993,280,750,2553.14,4.64987,2489.47,7.04276
1135580708058954,341.993,299.995,750,2551.73,5.97033,2494.36,8.97307
1135583728057452,341.993,320,750,2553.93,8.74876,2500.39,10.6748
1135586748060102,341.993,339.995,750,2556.85,18.9674,2503.12,30.8792
1135589768057880,341.993,360,750,2557.87,20.2828,2504.98,13.8932
1135615450057605,393.995,0,750,2560.3,14.4552,2507.8,11.0307
1135618470059319,393.995,19.9953,750,2565.75,31.6273,2510.83,4.76016
1135621490057637,393.995,40,750,2572.31,11.5675,2510.05,12.7779
1135624510059339,393.995,59.9953,750,2576.76,14.1635,2507.94,13.1308
1135627530059805,393.995,80,750,2578.32,18.9598,2506.78,8.96744
1135630550057703,393.995,99.9953,750,2580.93,12.4327,2502.68,8.93611
1135633570060066,393.995,120,750,2582.59,10.1258,2498.88,7.75916
1135636590057316,393.995,139.995,750,2581.46,13.2403,2493.59,18.5134
1135639610058454,393.995,160,750,2581.84,19.8522,2492.05,21.2477
1135642630057636,393.995,179.995,750,2577.81,22.0533,2487.72,11.6583
1135645650058918,393.995,200,750,2574.21,29.6233,2485.12,4.16084
1135648670059240,393.995,219.995,750,2569.44,31.2207,2484.19,22.2094
1135651690058098,393.995,240,750,2563.66,13.33,2484.35,15.6482
1135654710059572,393.995,259.995,750,2560.71,8.08299,2487.51,11.8213
1135657732059275,393.995,280,750,2558.58,16.0574,2493.6,6.58324
1135660752060161,393.995,299.995,750,2556.92,10.6075,2498.04,9.96596
1135663772060315,393.995,320,750,2557.97,14.3571,2503.8,13.6155
1135666792058177,393.995,339.995,750,2561.42,39.8838,2507.81,33.6116
1135669812062579,393.995,360,750,2563.1,54.9939,2509.26,16.9553
1135695494059784,445.996,0,750,2560.38,18.9384,2508.89,10.3044
1135698514057982,445.996,19.9953,750,2569.11,45.7752,2511.47,3.76795
1135701534057512,445.996,40,750,2572.59,18.0051,2510.82,7.33527
1135704554058458,445.996,59.9953,750,2576.52,7.77419,2509.14,8.08115
1135707574060556,445.996,80,750,2579.16,14.3438,2507.59,6.22072
1135710594060098,445.996,99.9953,750,2581.63,9.0368,2503.64,13.065
1135713614057636,445.996,120,750,2582.76,9.48355,2499.76,10.4856
1135716634060202,445.996,139.995,750,2582.26,13.0595,2494.56,19.7998
1135719654058004,445.996,160,750,2582.33,19.3934,2493.41,17.5741
1135722674057318,445.996,179.995,750,2578.82,21.7515,2488.66,11.6313
1135725694059920,445.996,200,750,2573.62,21.78,2486.15,4.85981
1135728714058514,445.996,219.995,750,2569.87,19.4815,2485.58,14.2758
1135731734060240,445.996,240,750,2565.1,8.65333,2485.62,14.0416
1135734754059014,445.996,259.995,750,2560.57,6.29777,2489.63,4.95513
1135737774058664,445.996,280,750,2557.66,7.2031,2492.69,10.0346
1135740794059190,445.996,299.995,750,2557.05,10.8233,2499.24,11.2122
1135743814060772,445.996,320,750,2558.28,21.5996,2503.95,6.7226
1135746834059174,445.996,339.995,750,2563.09,28.2096,2508.65,18.6702
1135749854060444,445.996,360,750,2566.75,40.7301,2511.01,10.1136
1135775536059833,497.998,0,750,2552.16,21.2199,2509.25,10.7209
1135778556057191,497.998,19.9953,750,2562.43,42.953,2511.49,4.53882
1135781576058101,497.998,40,750,2564.79,28.5702,2511.37,6.70944
1135784596060655,497.998,59.9953,750,2568.31,12.9063,2510.09,7.36872
1135787616057857,497.998,80,750,2568.09,26.6185,2509,16.6668
1135790636065703,497.998,99.9953,750,2574.2,9.55851,2502.51,19.7848
1135793658060618,497.998,120,750,2575.79,12.7325,2501.09,14.282
1135796678059440,497.998,139.995,750,2574.98,14.9302,2496.72,19.8875
1135799716059939,497.998,160,750,2574.8,10.2404,2492.82,9.74737
1135802736058077,497.998,179.995,750,2571.09,10.1295,2488.18,13.811
1135805756064135,497.998,200,750,2566.41,21.4908,2486.29,5.43522
1135808776066161,497.998,219.995,750,2562.19,10.2171,2485.58,12.7263
1135811804058030,497.998,240,750,2557.36,9.66819,2486.7,7.97282
1135814824057968,497.998,259.995,750,2554.27,10.6315,2489.51,5.97888
1135817844057990,497.998,280,750,2550.93,14.9424,2492.97,7.94969
1135820864059236,497.998,299.995,750,2550.86,21.9143,2499.13,8.41415
1135823884059402,497.998,320,750,2552.8,33.6616,2503.67,8.25285
1135826904061417,497.998,339.995,750,2555.31,27.0511,2507.58,20.102
1135829924060599,497.998,360,750,2559.41,29.248,2511.28,8.93678
